,,,,,,,,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count
year,,,,,,,,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All
rank,pct_change_threshold,watch_days,hold_days,num_stocks_to_buy,loss_limit,fee,num_tickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nsmallest,-0.01,3,4,2,0.999,0.002,1254,0.17,0.17,0.2,0.22,0.25,0.25,0.22,0.26,0.06,0.17,0.23,0.2,0.17,0.2,0.23,0.14,0.11,0.17,0.2,0.09,0.17,0.11,0.17,0.11,0.17,0.176,0.17,0.198,0.242,0.242,0.27199999999999996,0.236,0.22400000000000003,0.074,0.22200000000000003,0.20600000000000002,0.21800000000000003,0.188,0.144,0.2,0.154,0.174,0.13,0.182,0.11000000000000001,0.158,0.154,0.164,0.13999999999999999,0.18241666666666667,0.16,0.11,0.17,0.17,0.19,0.22,0.11,0.14,0.03,0.14,0.09,0.17,0.11,0.03,0.11,0.09,0.11,0.03,0.14,0.09,0.11,0.06,0.11,0.0,0.0,0.19,0.23,0.23,0.31,0.28,0.37,0.34,0.29,0.11,0.37,0.31,0.29,0.29,0.2,0.23,0.23,0.37,0.17,0.23,0.17,0.17,0.34,0.23,0.31,0.37,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,2,2,1,0.999,0.002,1254,0.17,0.21,0.19,0.29,0.16,0.28,0.19,0.19,0.16,0.19,0.19,0.21,0.16,0.13,0.19,0.16,0.17,0.13,0.18,0.16,0.11,0.13,0.13,0.12,0.17,0.178,0.198,0.20600000000000002,0.286,0.192,0.25,0.196,0.178,0.174,0.16999999999999998,0.20400000000000001,0.20400000000000001,0.146,0.134,0.194,0.144,0.18,0.152,0.144,0.15,0.124,0.132,0.128,0.13999999999999999,0.17516666666666666,0.17,0.16,0.11,0.25,0.16,0.14,0.16,0.16,0.15,0.11,0.16,0.13,0.11,0.13,0.16,0.08,0.08,0.11,0.06,0.11,0.1,0.11,0.1,0.03,0.03,0.2,0.24,0.3,0.3,0.25,0.33,0.25,0.19,0.23,0.23,0.24,0.25,0.18,0.15,0.22,0.17,0.27,0.24,0.19,0.19,0.16,0.16,0.15,0.24,0.33,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-99.0,4,3,1,0.999,0.002,1254,0.18,0.17,0.23,0.31,0.19,0.17,0.17,0.14,0.14,0.23,0.23,0.17,0.17,0.17,0.09,0.17,0.14,0.14,0.11,0.14,0.17,0.06,0.11,0.11,0.17,0.176,0.194,0.242,0.292,0.184,0.174,0.166,0.14600000000000002,0.14200000000000002,0.20600000000000002,0.25,0.186,0.152,0.182,0.11599999999999999,0.152,0.132,0.17,0.12000000000000002,0.138,0.17,0.041999999999999996,0.13,0.13399999999999998,0.1665,0.17,0.11,0.17,0.25,0.11,0.11,0.11,0.11,0.09,0.17,0.14,0.11,0.11,0.14,0.06,0.11,0.09,0.11,0.09,0.06,0.14,0.0,0.09,0.06,0.0,0.18,0.33,0.33,0.34,0.29,0.23,0.22,0.2,0.17,0.23,0.34,0.31,0.17,0.23,0.26,0.17,0.2,0.29,0.17,0.26,0.2,0.09,0.17,0.32,0.34,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-99.0,4,2,1,0.999,0.002,1254,0.19,0.24,0.22,0.26,0.21,0.27,0.22,0.22,0.17,0.22,0.17,0.17,0.2,0.12,0.1,0.22,0.17,0.15,0.15,0.12,0.15,0.12,0.15,0.11,0.17,0.192,0.22999999999999998,0.21600000000000003,0.27,0.22999999999999998,0.256,0.21200000000000002,0.21800000000000003,0.174,0.21000000000000002,0.186,0.172,0.19,0.13999999999999999,0.128,0.196,0.182,0.16199999999999998,0.128,0.132,0.146,0.11200000000000002,0.13799999999999998,0.182,0.18341666666666667,0.16,0.12,0.14,0.22,0.17,0.15,0.14,0.17,0.12,0.12,0.17,0.12,0.12,0.07,0.07,0.1,0.17,0.05,0.07,0.07,0.07,0.07,0.1,0.09,0.05,0.21,0.33,0.29,0.36,0.31,0.31,0.29,0.29,0.24,0.27,0.22,0.22,0.29,0.29,0.2,0.29,0.2,0.24,0.2,0.2,0.24,0.15,0.17,0.42,0.42,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-99.0,3,3,1,0.999,0.002,1254,0.17,0.2,0.2,0.27,0.21,0.19,0.15,0.15,0.17,0.22,0.19,0.19,0.12,0.2,0.1,0.17,0.15,0.17,0.15,0.15,0.12,0.17,0.12,0.16,0.17,0.174,0.22199999999999998,0.20400000000000001,0.27399999999999997,0.21799999999999997,0.20600000000000002,0.16799999999999998,0.138,0.156,0.22600000000000003,0.19,0.166,0.122,0.20400000000000001,0.098,0.156,0.16599999999999998,0.16,0.132,0.158,0.12000000000000002,0.154,0.128,0.13999999999999999,0.16999999999999998,0.16,0.19,0.12,0.21,0.19,0.17,0.12,0.05,0.07,0.17,0.17,0.1,0.07,0.17,0.05,0.07,0.12,0.1,0.02,0.05,0.07,0.1,0.1,0.05,0.02,0.19,0.29,0.27,0.36,0.24,0.26,0.21,0.2,0.22,0.27,0.2,0.22,0.17,0.24,0.12,0.22,0.22,0.22,0.17,0.22,0.17,0.2,0.15,0.26,0.36,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-99.0,2,4,1,0.999,0.002,1254,0.17,0.19,0.17,0.22,0.24,0.24,0.24,0.15,0.17,0.15,0.15,0.19,0.2,0.22,0.15,0.15,0.17,0.15,0.1,0.15,0.15,0.17,0.07,0.11,0.17,0.176,0.22800000000000004,0.21200000000000002,0.238,0.22599999999999998,0.21600000000000003,0.202,0.152,0.17,0.18,0.16,0.16,0.18,0.22599999999999998,0.138,0.152,0.156,0.152,0.132,0.18,0.13799999999999998,0.168,0.08600000000000001,0.132,0.17333333333333334,0.16,0.15,0.14,0.21,0.15,0.12,0.07,0.12,0.12,0.12,0.14,0.05,0.12,0.2,0.05,0.05,0.07,0.07,0.05,0.02,0.07,0.15,0.07,0.09,0.02,0.19,0.32,0.29,0.31,0.26,0.29,0.29,0.22,0.22,0.29,0.2,0.22,0.24,0.29,0.17,0.24,0.27,0.24,0.22,0.29,0.17,0.2,0.12,0.26,0.32,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.01,4,1,1,0.999,0.002,1254,0.17,0.16,0.2,0.24,0.2,0.18,0.2,0.16,0.18,0.16,0.18,0.2,0.12,0.14,0.16,0.18,0.22,0.14,0.12,0.16,0.18,0.22,0.16,0.11,0.165,0.172,0.152,0.186,0.23199999999999998,0.22200000000000003,0.202,0.176,0.156,0.174,0.156,0.184,0.192,0.128,0.144,0.176,0.144,0.2,0.14,0.16199999999999998,0.156,0.196,0.20800000000000002,0.152,0.11399999999999999,0.17183333333333334,0.16,0.12,0.08,0.18,0.18,0.16,0.06,0.12,0.12,0.12,0.16,0.16,0.1,0.12,0.14,0.06,0.1,0.08,0.1,0.14,0.14,0.12,0.08,0.09,0.06,0.18,0.18,0.29,0.28,0.28,0.27,0.26,0.18,0.27,0.22,0.2,0.22,0.16,0.16,0.22,0.22,0.24,0.2,0.29,0.18,0.24,0.26,0.22,0.15,0.29,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-99.0,3,4,1,0.999,0.002,1254,0.16,0.19,0.19,0.26,0.19,0.23,0.17,0.09,0.14,0.17,0.17,0.14,0.14,0.23,0.14,0.11,0.11,0.17,0.11,0.14,0.14,0.09,0.14,0.12,0.165,0.16,0.20800000000000002,0.192,0.254,0.20800000000000002,0.2,0.158,0.11600000000000002,0.172,0.194,0.188,0.142,0.13,0.21400000000000002,0.14600000000000002,0.11400000000000002,0.10200000000000001,0.176,0.136,0.136,0.158,0.092,0.12000000000000002,0.122,0.15991666666666668,0.15,0.14,0.14,0.17,0.14,0.09,0.08,0.06,0.09,0.17,0.17,0.03,0.06,0.09,0.14,0.06,0.06,0.11,0.09,0.09,0.14,0.06,0.03,0.0,0.0,0.17,0.28,0.23,0.33,0.29,0.28,0.23,0.2,0.26,0.26,0.23,0.31,0.17,0.29,0.17,0.2,0.17,0.29,0.23,0.17,0.2,0.14,0.17,0.22,0.33,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.3,4,4,1,0.999,0.002,1254,0.16,0.19,0.23,0.26,0.19,0.13,0.16,0.1,0.13,0.27,0.16,0.17,0.16,0.13,0.13,0.13,0.16,0.19,0.13,0.13,0.16,0.1,0.07,0.06,0.16,0.166,0.2,0.21400000000000002,0.266,0.186,0.148,0.18,0.152,0.14,0.23399999999999999,0.168,0.19,0.146,0.136,0.134,0.13,0.13999999999999999,0.162,0.138,0.11000000000000001,0.144,0.08600000000000001,0.066,0.066,0.15425000000000003,0.16,0.1,0.13,0.23,0.16,0.1,0.1,0.1,0.1,0.1,0.06,0.1,0.03,0.1,0.1,0.06,0.06,0.06,0.13,0.0,0.1,0.0,0.03,0.0,0.0,0.18,0.26,0.29,0.32,0.23,0.19,0.32,0.23,0.2,0.32,0.27,0.29,0.27,0.19,0.17,0.19,0.19,0.23,0.17,0.16,0.17,0.2,0.1,0.14,0.32,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-99.0,4,4,1,0.999,0.002,1254,0.17,0.16,0.26,0.26,0.23,0.13,0.13,0.1,0.17,0.26,0.16,0.19,0.19,0.16,0.13,0.13,0.13,0.16,0.17,0.1,0.13,0.06,0.1,0.14,0.16,0.168,0.162,0.246,0.284,0.20800000000000002,0.128,0.136,0.152,0.154,0.27199999999999996,0.196,0.176,0.176,0.14200000000000002,0.144,0.138,0.136,0.15,0.156,0.12000000000000002,0.11200000000000002,0.05600000000000001,0.1,0.134,0.16025,0.14,0.06,0.1,0.23,0.16,0.06,0.06,0.1,0.13,0.17,0.13,0.13,0.07,0.03,0.13,0.1,0.1,0.03,0.1,0.03,0.07,0.03,0.1,0.06,0.03,0.19,0.26,0.32,0.35,0.26,0.19,0.26,0.23,0.17,0.35,0.3,0.23,0.26,0.26,0.2,0.19,0.16,0.26,0.19,0.2,0.13,0.07,0.1,0.21,0.35,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,3,2,1,0.999,0.002,1254,0.16,0.22,0.18,0.2,0.18,0.22,0.2,0.16,0.1,0.16,0.14,0.2,0.2,0.14,0.16,0.18,0.24,0.12,0.08,0.12,0.12,0.1,0.12,0.15,0.16,0.166,0.22000000000000003,0.20400000000000001,0.21600000000000003,0.196,0.23199999999999998,0.188,0.164,0.11600000000000002,0.164,0.156,0.20400000000000001,0.18,0.14,0.184,0.152,0.22400000000000003,0.136,0.10400000000000001,0.136,0.12,0.11199999999999999,0.11600000000000002,0.15,0.16583333333333333,0.16,0.18,0.14,0.16,0.18,0.22,0.12,0.12,0.08,0.1,0.08,0.14,0.1,0.1,0.14,0.08,0.18,0.1,0.06,0.08,0.1,0.02,0.06,0.08,0.02,0.18,0.28,0.36,0.32,0.22,0.28,0.24,0.24,0.16,0.22,0.22,0.26,0.24,0.2,0.24,0.2,0.26,0.2,0.16,0.2,0.16,0.18,0.16,0.22,0.36,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.01,3,1,1,0.999,0.002,1254,0.16,0.11,0.13,0.22,0.14,0.2,0.2,0.21,0.18,0.13,0.17,0.15,0.13,0.17,0.16,0.16,0.16,0.14,0.16,0.15,0.24,0.18,0.15,0.1,0.16,0.16799999999999998,0.124,0.12,0.20600000000000002,0.16,0.186,0.192,0.21000000000000002,0.16599999999999998,0.154,0.168,0.16,0.126,0.162,0.184,0.154,0.176,0.13,0.174,0.152,0.20400000000000001,0.178,0.168,0.132,0.16475,0.16,0.11,0.06,0.14,0.13,0.14,0.11,0.18,0.13,0.11,0.13,0.14,0.08,0.13,0.13,0.13,0.16,0.05,0.13,0.1,0.13,0.1,0.14,0.09,0.05,0.18,0.16,0.17,0.24,0.23,0.21,0.25,0.24,0.21,0.24,0.19,0.22,0.16,0.21,0.31,0.18,0.22,0.21,0.21,0.19,0.24,0.22,0.23,0.28,0.31,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,2,2,1,0.999,0.002,1254,0.16,0.19,0.13,0.21,0.17,0.23,0.17,0.15,0.15,0.17,0.16,0.14,0.11,0.15,0.15,0.1,0.14,0.14,0.15,0.16,0.19,0.1,0.11,0.17,0.16,0.158,0.192,0.124,0.21200000000000002,0.18,0.20800000000000002,0.17200000000000001,0.156,0.186,0.166,0.182,0.148,0.1,0.154,0.144,0.146,0.14400000000000002,0.142,0.13,0.156,0.172,0.118,0.10400000000000001,0.164,0.15658333333333332,0.15,0.17,0.1,0.19,0.13,0.13,0.14,0.11,0.13,0.15,0.16,0.1,0.06,0.11,0.1,0.1,0.14,0.13,0.08,0.15,0.11,0.06,0.08,0.09,0.06,0.16,0.22,0.14,0.24,0.25,0.27,0.22,0.22,0.27,0.18,0.24,0.24,0.11,0.19,0.21,0.22,0.16,0.16,0.17,0.16,0.21,0.22,0.14,0.24,0.27,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,2,3,1,0.999,0.002,1254,0.16,0.16,0.18,0.24,0.22,0.24,0.18,0.16,0.14,0.16,0.24,0.18,0.16,0.12,0.2,0.14,0.16,0.12,0.12,0.14,0.1,0.12,0.1,0.07,0.16,0.158,0.196,0.18,0.24,0.2,0.22999999999999998,0.18,0.16,0.144,0.176,0.196,0.164,0.13999999999999999,0.124,0.188,0.132,0.152,0.132,0.128,0.128,0.11600000000000002,0.144,0.1,0.057999999999999996,0.15691666666666668,0.15,0.14,0.12,0.22,0.14,0.18,0.12,0.1,0.08,0.16,0.1,0.08,0.08,0.1,0.1,0.08,0.12,0.08,0.08,0.08,0.1,0.1,0.08,0.0,0.0,0.17,0.28,0.26,0.28,0.26,0.27,0.22,0.24,0.22,0.22,0.28,0.22,0.2,0.14,0.24,0.18,0.18,0.18,0.18,0.16,0.16,0.2,0.14,0.09,0.28,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,4,2,1,0.999,0.002,1254,0.16,0.2,0.14,0.2,0.12,0.24,0.24,0.2,0.17,0.17,0.17,0.17,0.12,0.17,0.15,0.17,0.12,0.15,0.12,0.07,0.15,0.12,0.15,0.09,0.155,0.164,0.194,0.162,0.20800000000000002,0.126,0.23199999999999998,0.264,0.172,0.162,0.184,0.174,0.162,0.142,0.166,0.13799999999999998,0.19,0.146,0.156,0.128,0.096,0.144,0.096,0.162,0.11200000000000002,0.16166666666666665,0.16,0.14,0.07,0.14,0.1,0.17,0.22,0.1,0.12,0.12,0.12,0.05,0.1,0.15,0.12,0.12,0.1,0.1,0.1,0.07,0.05,0.02,0.1,0.05,0.02,0.17,0.26,0.29,0.27,0.17,0.31,0.36,0.22,0.2,0.24,0.24,0.27,0.2,0.17,0.15,0.27,0.22,0.22,0.15,0.15,0.2,0.12,0.22,0.21,0.36,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.01,4,2,1,0.999,0.002,1254,0.14,0.15,0.12,0.15,0.17,0.17,0.12,0.17,0.1,0.12,0.12,0.17,0.1,0.1,0.15,0.1,0.21,0.14,0.2,0.17,0.17,0.17,0.1,0.09,0.15,0.142,0.136,0.134,0.196,0.184,0.168,0.15,0.156,0.132,0.11399999999999999,0.128,0.16,0.12,0.086,0.152,0.11800000000000002,0.21600000000000003,0.10600000000000001,0.178,0.14,0.162,0.13,0.10400000000000001,0.11600000000000002,0.14283333333333334,0.13,0.05,0.07,0.14,0.15,0.12,0.1,0.1,0.07,0.05,0.07,0.07,0.05,0.02,0.12,0.1,0.12,0.02,0.12,0.02,0.1,0.07,0.05,0.05,0.02,0.16,0.19,0.19,0.29,0.24,0.21,0.24,0.24,0.27,0.15,0.19,0.27,0.2,0.12,0.17,0.17,0.27,0.17,0.22,0.22,0.2,0.17,0.15,0.23,0.29,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,3,3,1,0.999,0.002,1254,0.15,0.22,0.2,0.19,0.17,0.19,0.24,0.15,0.07,0.2,0.12,0.2,0.15,0.15,0.17,0.12,0.22,0.12,0.07,0.24,0.15,0.1,0.07,0.11,0.15,0.148,0.22999999999999998,0.194,0.20400000000000001,0.18,0.196,0.202,0.154,0.082,0.192,0.122,0.194,0.152,0.13999999999999999,0.152,0.128,0.22399999999999998,0.1,0.066,0.18,0.148,0.094,0.072,0.13999999999999999,0.15391666666666665,0.14,0.21,0.05,0.1,0.17,0.1,0.07,0.12,0.07,0.1,0.1,0.12,0.12,0.1,0.1,0.1,0.21,0.07,0.02,0.05,0.07,0.02,0.02,0.09,0.02,0.15,0.26,0.36,0.34,0.2,0.26,0.24,0.2,0.1,0.27,0.15,0.29,0.2,0.2,0.2,0.15,0.24,0.12,0.12,0.27,0.22,0.15,0.12,0.21,0.36,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.01,3,2,1,0.999,0.002,1254,0.13,0.1,0.1,0.16,0.12,0.16,0.16,0.16,0.1,0.14,0.16,0.14,0.12,0.1,0.16,0.1,0.16,0.1,0.2,0.14,0.14,0.14,0.1,0.11,0.14,0.134,0.092,0.092,0.16,0.152,0.148,0.168,0.172,0.11600000000000002,0.148,0.144,0.14,0.124,0.11200000000000002,0.164,0.096,0.136,0.124,0.164,0.156,0.164,0.144,0.11200000000000002,0.098,0.13583333333333333,0.12,0.06,0.08,0.14,0.08,0.06,0.14,0.16,0.08,0.14,0.08,0.1,0.08,0.06,0.12,0.08,0.06,0.1,0.04,0.12,0.1,0.1,0.06,0.04,0.04,0.15,0.12,0.1,0.18,0.24,0.24,0.2,0.2,0.16,0.16,0.18,0.2,0.18,0.2,0.2,0.1,0.22,0.2,0.2,0.2,0.26,0.22,0.2,0.13,0.26,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,4,2,1,0.999,0.002,1254,0.14,0.2,0.12,0.19,0.17,0.2,0.17,0.12,0.1,0.1,0.14,0.15,0.15,0.17,0.1,0.12,0.12,0.1,0.1,0.1,0.1,0.12,0.15,0.16,0.14,0.144,0.202,0.158,0.186,0.176,0.238,0.162,0.122,0.10800000000000001,0.13799999999999998,0.13,0.156,0.16799999999999998,0.158,0.10600000000000001,0.132,0.126,0.128,0.11400000000000002,0.10800000000000001,0.098,0.11599999999999999,0.124,0.148,0.14358333333333334,0.12,0.15,0.12,0.1,0.1,0.19,0.12,0.07,0.07,0.1,0.1,0.12,0.12,0.1,0.07,0.07,0.07,0.1,0.07,0.07,0.07,0.05,0.07,0.05,0.05,0.16,0.26,0.26,0.26,0.24,0.32,0.21,0.2,0.15,0.24,0.17,0.2,0.22,0.22,0.17,0.2,0.17,0.19,0.15,0.2,0.12,0.17,0.15,0.23,0.32,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.3,3,4,1,0.999,0.002,1254,0.16,0.19,0.23,0.25,0.19,0.23,0.14,0.09,0.2,0.23,0.2,0.14,0.09,0.26,0.14,0.11,0.09,0.17,0.17,0.09,0.14,0.11,0.11,0.0,0.14,0.154,0.19,0.198,0.248,0.196,0.20400000000000001,0.17,0.11600000000000002,0.16,0.22400000000000003,0.184,0.142,0.11000000000000001,0.20800000000000002,0.17,0.126,0.11000000000000001,0.154,0.17,0.098,0.17400000000000002,0.10200000000000001,0.10800000000000001,0.022,0.15575,0.14,0.11,0.08,0.2,0.14,0.11,0.11,0.06,0.03,0.2,0.09,0.06,0.09,0.09,0.14,0.09,0.09,0.09,0.14,0.09,0.14,0.09,0.06,0.0,0.0,0.17,0.25,0.29,0.31,0.29,0.28,0.23,0.17,0.23,0.26,0.23,0.23,0.17,0.29,0.23,0.2,0.14,0.23,0.23,0.11,0.31,0.11,0.2,0.06,0.31,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.01,2,2,1,0.999,0.002,1254,0.15,0.14,0.14,0.22,0.19,0.21,0.14,0.16,0.11,0.13,0.13,0.11,0.21,0.14,0.16,0.13,0.16,0.13,0.08,0.1,0.1,0.13,0.14,0.15,0.14,0.142,0.134,0.13,0.198,0.192,0.20600000000000002,0.148,0.16,0.11800000000000002,0.12,0.144,0.13599999999999998,0.16199999999999998,0.138,0.172,0.096,0.178,0.122,0.078,0.10200000000000001,0.156,0.122,0.138,0.128,0.14250000000000002,0.12,0.11,0.1,0.1,0.16,0.13,0.12,0.13,0.1,0.06,0.1,0.11,0.06,0.1,0.11,0.03,0.16,0.08,0.05,0.06,0.08,0.06,0.1,0.03,0.03,0.15,0.14,0.16,0.25,0.22,0.25,0.19,0.19,0.15,0.19,0.19,0.21,0.22,0.16,0.22,0.15,0.24,0.14,0.11,0.18,0.25,0.16,0.16,0.17,0.25,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,3,2,1,0.999,0.002,1254,0.15,0.14,0.18,0.16,0.18,0.2,0.24,0.14,0.16,0.14,0.14,0.16,0.18,0.18,0.14,0.12,0.18,0.1,0.1,0.08,0.06,0.08,0.14,0.11,0.14,0.148,0.152,0.202,0.168,0.172,0.21200000000000002,0.24,0.124,0.144,0.156,0.148,0.148,0.16,0.16399999999999998,0.168,0.13599999999999998,0.152,0.1,0.128,0.088,0.096,0.096,0.124,0.09,0.14650000000000002,0.14,0.1,0.16,0.14,0.12,0.14,0.14,0.06,0.1,0.14,0.14,0.1,0.08,0.08,0.14,0.1,0.08,0.08,0.1,0.06,0.06,0.08,0.02,0.0,0.0,0.15,0.22,0.25,0.22,0.22,0.3,0.38,0.18,0.16,0.22,0.18,0.18,0.2,0.24,0.24,0.18,0.2,0.14,0.22,0.16,0.16,0.14,0.2,0.13,0.38,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,4,3,1,0.999,0.002,1254,0.14,0.17,0.17,0.14,0.14,0.17,0.17,0.17,0.09,0.14,0.2,0.11,0.11,0.14,0.09,0.14,0.14,0.11,0.09,0.11,0.06,0.06,0.17,0.12,0.14,0.14200000000000002,0.158,0.162,0.152,0.146,0.2,0.174,0.166,0.08199999999999999,0.128,0.22400000000000003,0.136,0.10200000000000001,0.14,0.1,0.164,0.14,0.11400000000000002,0.08,0.10200000000000001,0.076,0.062,0.126,0.13,0.13358333333333333,0.14,0.09,0.08,0.14,0.11,0.17,0.11,0.09,0.06,0.11,0.2,0.09,0.03,0.11,0.06,0.11,0.14,0.09,0.03,0.03,0.06,0.0,0.03,0.06,0.0,0.15,0.19,0.2,0.17,0.23,0.26,0.22,0.2,0.11,0.14,0.26,0.2,0.17,0.17,0.17,0.23,0.14,0.14,0.11,0.17,0.11,0.14,0.2,0.25,0.26,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,2,3,1,0.999,0.002,1254,0.13,0.14,0.1,0.22,0.14,0.2,0.14,0.12,0.12,0.16,0.16,0.12,0.1,0.1,0.08,0.12,0.14,0.14,0.12,0.12,0.14,0.08,0.06,0.15,0.135,0.134,0.168,0.1,0.20600000000000002,0.152,0.192,0.148,0.128,0.13999999999999999,0.152,0.144,0.132,0.092,0.11200000000000002,0.10400000000000001,0.10800000000000001,0.128,0.13999999999999999,0.10800000000000001,0.136,0.14,0.092,0.088,0.128,0.13216666666666668,0.12,0.08,0.06,0.16,0.12,0.1,0.1,0.1,0.1,0.12,0.08,0.04,0.06,0.1,0.08,0.06,0.08,0.04,0.08,0.04,0.12,0.04,0.0,0.04,0.0,0.16,0.26,0.16,0.25,0.2,0.24,0.2,0.16,0.22,0.16,0.24,0.24,0.12,0.14,0.18,0.16,0.14,0.22,0.12,0.2,0.16,0.14,0.2,0.17,0.26,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,4,4,1,0.999,0.002,1254,0.13,0.13,0.16,0.13,0.16,0.19,0.19,0.19,0.2,0.19,0.16,0.13,0.1,0.16,0.1,0.16,0.13,0.1,0.1,0.13,0.1,0.1,0.13,0.07,0.13,0.13,0.124,0.162,0.15,0.13999999999999999,0.188,0.194,0.176,0.16,0.16,0.182,0.136,0.098,0.144,0.10600000000000001,0.17200000000000001,0.122,0.10600000000000001,0.09,0.10600000000000001,0.092,0.078,0.11800000000000002,0.068,0.13341666666666668,0.11,0.1,0.13,0.1,0.06,0.1,0.1,0.13,0.07,0.1,0.16,0.13,0.03,0.1,0.06,0.13,0.03,0.06,0.06,0.07,0.06,0.0,0.07,0.0,0.0,0.14,0.16,0.23,0.23,0.19,0.26,0.26,0.23,0.2,0.19,0.26,0.16,0.16,0.17,0.17,0.27,0.19,0.17,0.13,0.13,0.13,0.16,0.13,0.14,0.27,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
