date_range,year,rank,pct_change_threshold,watch_days,hold_days,num_stocks_to_buy,loss_limit,fee,num_tickers,total_profit,yearly_profit,win_ratio
2020-01-06/2020-12-31,2020,nsmallest,-999,3,4,3,0.999,0.002,1254,9.4882,9.8047,0.37
2003-01-03/2003-12-31,2003,nsmallest,-999,3,2,3,0.999,0.002,1254,9.5971,9.7939,0.54
2000-08-01/2022-12-31,2000,nsmallest,-999,3,2,1,0.999,0.002,1254,1.6276394163502504e+22,9.7934,0.23
2017-01-05/2017-12-31,2017,nsmallest,-999,3,1,1,0.999,0.002,1254,9.475,9.7909,0.24
2005-01-07/2005-12-31,2005,nsmallest,-999,2,3,3,0.999,0.002,1254,9.3571,9.7906,0.44
2002-01-07/2002-12-31,2002,nsmallest,-999,3,3,1,0.999,0.002,1254,9.3519,9.7851,0.27
2011-01-05/2011-12-31,2011,nsmallest,-999,3,2,2,0.999,0.002,1254,9.4531,9.7679,0.34
2010-01-05/2010-12-31,2010,nsmallest,-999,3,1,3,0.999,0.002,1254,9.4501,9.7647,0.5
2000-08-14/2022-12-31,2000,nsmallest,-999,3,1,3,0.999,0.002,1254,1.3925074586815693e+22,9.7607,0.52
2000-08-13/2022-12-31,2000,nsmallest,-999,3,1,3,0.999,0.002,1254,1.3925074586815693e+22,9.758,0.52
2000-08-12/2022-12-31,2000,nsmallest,-999,3,1,3,0.999,0.002,1254,1.3925074586815693e+22,9.7553,0.52
2000-08-08/2022-12-31,2000,nsmallest,-999,3,1,3,0.999,0.002,1254,1.4196469093772328e+22,9.7528,0.52
2011-01-06/2011-12-31,2011,nsmallest,-999,3,1,2,0.999,0.002,1254,9.3792,9.752,0.4
2014-01-01/2014-12-31,2014,nsmallest,-999,3,3,2,0.999,0.002,1254,9.6736,9.7492,0.4
2017-01-05/2017-12-31,2017,nsmallest,-999,2,2,2,0.999,0.002,1254,9.4236,9.7369,0.46
2000-08-02/2022-12-31,2000,nsmallest,-999,3,1,3,0.999,0.002,1254,1.412565676589737e+22,9.7344,0.52
2004-01-02/2004-12-31,2004,nsmallest,-999,4,1,3,0.999,0.002,1254,9.6428,9.7182,0.59
2019-01-03/2019-12-31,2019,nsmallest,-999,2,1,3,0.999,0.002,1254,9.5221,9.7167,0.51
2000-08-09/2022-12-31,2000,nsmallest,-999,3,1,3,0.999,0.002,1254,1.2918581172215384e+22,9.7145,0.54
2009-01-01/2009-12-31,2009,nsmallest,-999,4,4,1,0.999,0.002,1254,9.6303,9.7055,0.22
2000-08-03/2022-12-31,2000,nsmallest,-999,3,1,3,0.999,0.002,1254,1.287630289861129e+22,9.6969,0.54
2010-01-04/2010-12-31,2010,nsmallest,-999,3,1,3,0.999,0.002,1254,9.4406,9.6935,0.5
2014-01-07/2014-12-31,2014,nsmallest,-999,2,4,1,0.999,0.002,1254,9.2589,9.6858,0.22
2000-08-07/2022-12-31,2000,nsmallest,-999,3,4,1,0.999,0.002,1254,1.2046475672368158e+22,9.6789,0.22
2020-01-02/2020-12-31,2020,nsmallest,-999,3,3,3,0.999,0.002,1254,9.6027,9.6775,0.4
2021-01-05/2021-12-31,2021,nsmallest,-999,2,4,2,0.999,0.002,1254,9.3666,9.6772,0.29
2000-08-06/2022-12-31,2000,nsmallest,-999,3,4,1,0.999,0.002,1254,1.2046475672368158e+22,9.6762,0.22
2000-08-05/2022-12-31,2000,nsmallest,-999,3,4,1,0.999,0.002,1254,1.2046475672368158e+22,9.6735,0.22
2010-01-05/2010-12-31,2010,nsmallest,-999,4,1,2,0.999,0.002,1254,9.3551,9.6651,0.35
2009-01-02/2009-12-31,2009,nsmallest,-999,4,1,3,0.999,0.002,1254,9.5226,9.6565,0.59
2020-01-07/2020-12-31,2020,nsmallest,-999,3,4,1,0.999,0.002,1254,9.2658,9.632,0.14
2021-01-01/2021-12-31,2021,nsmallest,-999,3,1,1,0.999,0.002,1254,9.5529,9.6272,0.32
2014-01-06/2014-12-31,2014,nsmallest,-999,2,4,1,0.999,0.002,1254,9.2496,9.6149,0.22
2000-08-10/2022-12-31,2000,nsmallest,-999,3,3,1,0.999,0.002,1254,1.0167514150027374e+22,9.6139,0.23
2000-08-09/2022-12-31,2000,nsmallest,-999,3,3,3,0.999,0.002,1254,1.0062724797050837e+22,9.6067,0.49
2010-01-04/2010-12-31,2010,nsmallest,-999,4,1,2,0.999,0.002,1254,9.3457,9.5949,0.35
2005-01-03/2005-12-31,2005,nsmallest,-999,3,2,1,0.999,0.002,1254,9.4009,9.592,0.25
2000-08-02/2022-12-31,2000,nsmallest,-999,3,3,1,0.999,0.002,1254,1.0116798345913735e+22,9.5905,0.23
2016-01-05/2016-12-31,2016,nsmallest,-999,2,1,2,0.999,0.002,1254,9.3398,9.5887,0.38
2000-08-01/2022-12-31,2000,nsmallest,-999,3,3,3,0.999,0.002,1254,1.0012531684739805e+22,9.5834,0.49
2011-01-07/2011-12-31,2011,nsmallest,-999,4,2,3,0.999,0.002,1254,9.1577,9.5777,0.44
2001-01-03/2001-12-31,2001,nsmallest,-999,3,4,2,0.999,0.002,1254,9.3813,9.5718,0.47
2023-01-02/2023-06-23,2023,nsmallest,-999,3,2,2,0.999,0.002,1254,2.8941,9.5511,0.26
2023-01-05/2023-12-23,2023,nsmallest,-999,2,1,1,0.999,0.002,1254,8.7985,9.549,0.13
2004-01-07/2004-12-31,2004,nsmallest,-999,2,1,3,0.999,0.002,1254,9.1728,9.5336,0.52
2020-01-06/2020-12-31,2020,nsmallest,-999,3,4,2,0.999,0.002,1254,9.2179,9.5214,0.31
2016-01-04/2016-12-31,2016,nsmallest,-999,2,1,2,0.999,0.002,1254,9.3304,9.5194,0.38
2015-01-08/2015-12-31,2015,nsmallest,-999,4,1,1,0.999,0.002,1254,9.0214,9.4919,0.37
2013-01-07/2013-12-31,2013,nsmallest,-999,2,2,1,0.999,0.002,1254,9.0665,9.4804,0.21
2019-01-04/2019-12-31,2019,nsmallest,-999,2,2,3,0.999,0.002,1254,9.2336,9.4784,0.49
2014-01-01/2014-12-31,2014,nsmallest,-999,2,2,1,0.999,0.002,1254,9.3899,9.4624,0.21
2006-01-04/2006-12-31,2006,nsmallest,-999,3,3,3,0.999,0.002,1254,9.2101,9.454,0.55
2011-01-07/2011-12-31,2011,nsmallest,-999,2,2,3,0.999,0.002,1254,9.035,9.4468,0.5
2012-01-05/2012-12-31,2012,nsmallest,-999,3,1,3,0.999,0.002,1254,9.1782,9.4209,0.51
2006-01-03/2006-12-31,2006,nsmallest,-999,3,3,3,0.999,0.002,1254,9.2101,9.3955,0.55
2014-01-07/2014-12-31,2014,nsmallest,-999,2,2,2,0.999,0.002,1254,8.9474,9.3534,0.31
2003-01-02/2003-12-31,2003,nsmallest,-999,3,2,3,0.999,0.002,1254,9.2226,9.3505,0.52
2018-01-03/2018-12-31,2018,nsmallest,-999,3,3,1,0.999,0.002,1254,9.128,9.3111,0.22
2012-01-04/2012-12-31,2012,nsmallest,-999,2,3,3,0.999,0.002,1254,9.125,9.3079,0.52
2017-01-05/2017-12-31,2017,nsmallest,-999,4,2,1,0.999,0.002,1254,8.9964,9.2893,0.29
2015-01-06/2015-12-31,2015,nsmallest,-999,2,1,3,0.999,0.002,1254,8.9407,9.2882,0.56
2014-01-06/2014-12-31,2014,nsmallest,-999,2,2,2,0.999,0.002,1254,8.9384,9.2858,0.31
2005-01-03/2005-12-31,2005,nsmallest,-999,3,3,1,0.999,0.002,1254,9.0944,9.2765,0.24
2012-01-04/2012-12-31,2012,nsmallest,-999,2,4,1,0.999,0.002,1254,9.0868,9.2687,0.22
2020-01-03/2020-12-31,2020,nsmallest,-999,3,3,3,0.999,0.002,1254,9.1424,9.2686,0.38
2022-01-03/2022-12-31,2022,nsmallest,-999,2,4,3,0.999,0.002,1254,9.0728,9.2542,0.46
2013-01-04/2013-12-31,2013,nsmallest,-999,2,2,2,0.999,0.002,1254,9.0135,9.2499,0.4
2012-01-03/2012-12-31,2012,nsmallest,-999,2,3,3,0.999,0.002,1254,9.1159,9.2416,0.52
2022-01-07/2022-12-31,2022,nsmallest,-999,2,1,2,0.999,0.002,1254,8.836,9.2346,0.39
2004-01-07/2004-12-31,2004,nsmallest,-999,4,2,3,0.999,0.002,1254,8.8879,9.2325,0.55
2015-01-05/2015-12-31,2015,nsmallest,-999,2,1,3,0.999,0.002,1254,8.9317,9.2215,0.56
2016-01-07/2016-12-31,2016,nsmallest,-999,4,3,1,0.999,0.002,1254,8.8774,9.2213,0.26
2010-01-07/2010-12-31,2010,nsmallest,-999,2,3,2,0.999,0.002,1254,8.8223,9.22,0.42
2020-01-06/2020-12-31,2020,nsmallest,-999,2,2,1,0.999,0.002,1254,8.9295,9.2192,0.16
2002-01-07/2002-12-31,2002,nsmallest,-999,2,3,2,0.999,0.002,1254,8.8172,9.2146,0.46
2016-01-06/2016-12-31,2016,nsmallest,-999,2,2,2,0.999,0.002,1254,8.9161,9.2052,0.43
2012-01-03/2012-12-31,2012,nsmallest,-999,2,4,1,0.999,0.002,1254,9.0778,9.2027,0.22
2010-01-04/2010-12-31,2010,nsmallest,-999,4,2,3,0.999,0.002,1254,8.9678,9.2024,0.4
2012-01-06/2012-12-31,2012,nsmallest,-999,2,1,3,0.999,0.002,1254,8.8994,9.1877,0.54
2017-01-05/2017-12-31,2017,nsmallest,-999,2,3,1,0.999,0.002,1254,8.8964,9.1845,0.32
2011-01-05/2011-12-31,2011,nsmallest,-999,2,4,1,0.999,0.002,1254,8.8959,9.184,0.17
2012-01-03/2012-12-31,2012,nsmallest,-999,3,3,3,0.999,0.002,1254,9.0529,9.1774,0.56
2013-01-04/2013-12-31,2013,nsmallest,-999,2,3,1,0.999,0.002,1254,8.9344,9.1678,0.28
2010-01-05/2010-12-31,2010,nsmallest,-999,4,2,3,0.999,0.002,1254,8.8615,9.1479,0.38
2011-01-07/2011-12-31,2011,nsmallest,-999,4,3,2,0.999,0.002,1254,8.7503,9.1432,0.34
2006-01-02/2006-12-31,2006,nsmallest,-999,4,2,2,0.999,0.002,1254,9.0109,9.1346,0.45
2013-01-01/2013-12-31,2013,nsmallest,-999,2,2,1,0.999,0.002,1254,9.0303,9.0988,0.21
2016-01-05/2016-12-31,2016,nsmallest,-999,4,2,1,0.999,0.002,1254,8.8647,9.0953,0.24
2003-01-06/2003-12-31,2003,nsmallest,-999,4,3,3,0.999,0.002,1254,8.757,9.0942,0.46
2022-01-06/2022-12-31,2022,nsmallest,-999,4,1,1,0.999,0.002,1254,8.7522,9.0891,0.16
2022-01-07/2022-12-31,2022,nsmallest,-999,2,2,2,0.999,0.002,1254,8.6962,9.0855,0.27
2022-01-03/2022-12-31,2022,nsmallest,-999,2,4,2,0.999,0.002,1254,8.9029,9.0793,0.32
2015-01-08/2015-12-31,2015,nsmallest,-999,4,2,2,0.999,0.002,1254,8.6307,9.0714,0.49
2010-01-01/2010-12-31,2010,nsmallest,-999,2,4,1,0.999,0.002,1254,8.9952,9.0633,0.14
2016-01-06/2016-12-31,2016,nsmallest,-999,4,2,1,0.999,0.002,1254,8.7735,9.0558,0.27
2000-08-09/2022-12-31,2000,nsmallest,-999,4,2,1,0.999,0.002,1254,2.595671320554051e+21,9.0427,0.21
2015-01-08/2015-12-31,2015,nsmallest,-999,2,1,2,0.999,0.002,1254,8.6024,9.041,0.35
2012-01-06/2012-12-31,2012,nsmallest,-999,4,1,2,0.999,0.002,1254,8.7591,9.0407,0.36
2018-01-02/2018-12-31,2018,nsmallest,-999,3,4,2,0.999,0.002,1254,8.9124,9.034,0.4
2016-01-04/2016-12-31,2016,nsmallest,-999,4,2,1,0.999,0.002,1254,8.8558,9.0309,0.24
2018-01-02/2018-12-31,2018,nsmallest,-999,2,1,3,0.999,0.002,1254,8.9008,9.0223,0.5
2000-08-01/2022-12-31,2000,nsmallest,-999,4,2,1,0.999,0.002,1254,2.5827240498353647e+21,9.0212,0.21
2002-01-07/2002-12-31,2002,nsmallest,-999,4,2,1,0.999,0.002,1254,8.6353,9.0207,0.22
2022-01-04/2022-12-31,2022,nsmallest,-999,2,1,2,0.999,0.002,1254,8.7919,9.0198,0.38
2000-08-14/2022-12-31,2000,nsmallest,-999,3,2,2,0.999,0.002,1254,2.3680622255911223e+21,9.0178,0.38
2000-08-13/2022-12-31,2000,nsmallest,-999,3,2,2,0.999,0.002,1254,2.3680622255911223e+21,9.0154,0.38
2000-08-12/2022-12-31,2000,nsmallest,-999,3,2,2,0.999,0.002,1254,2.3680622255911223e+21,9.013,0.38
2019-01-01/2019-12-31,2019,nsmallest,-999,2,1,3,0.999,0.002,1254,8.9426,9.0101,0.46
2011-01-03/2011-12-31,2011,nsmallest,-999,3,3,3,0.999,0.002,1254,8.8259,9.0002,0.57
2000-08-07/2022-12-31,2000,nsmallest,-999,3,2,2,0.999,0.002,1254,2.3562502744898197e+21,8.9988,0.38
2000-08-06/2022-12-31,2000,nsmallest,-999,3,2,2,0.999,0.002,1254,2.3562502744898197e+21,8.9964,0.38
2000-08-05/2022-12-31,2000,nsmallest,-999,3,2,2,0.999,0.002,1254,2.3562502744898197e+21,8.994,0.38
2012-01-06/2012-12-31,2012,nsmallest,-999,2,1,2,0.999,0.002,1254,8.7097,8.989,0.37
2018-01-01/2018-12-31,2018,nsmallest,-999,3,4,2,0.999,0.002,1254,8.9124,8.9796,0.4
2012-01-06/2012-12-31,2012,nsmallest,-999,2,1,1,0.999,0.002,1254,8.6976,8.9763,0.15
2000-08-08/2022-12-31,2000,nsmallest,-999,4,2,2,0.999,0.002,1254,2.2028494094116884e+21,8.9743,0.4
2018-01-01/2018-12-31,2018,nsmallest,-999,2,1,3,0.999,0.002,1254,8.9008,8.9679,0.5
2009-01-07/2009-12-31,2009,nsmallest,-999,3,1,3,0.999,0.002,1254,8.5795,8.9612,0.56
2010-01-01/2010-12-31,2010,nsmallest,-999,3,4,1,0.999,0.002,1254,8.8934,8.9604,0.14
2012-01-04/2012-12-31,2012,nsmallest,-999,3,3,3,0.999,0.002,1254,8.7862,8.9593,0.54
2022-01-03/2022-12-31,2022,nsmallest,-999,4,1,2,0.999,0.002,1254,8.747,8.919,0.4
2012-01-02/2012-12-31,2012,nsmallest,-999,2,1,3,0.999,0.002,1254,8.8521,8.9186,0.53
2021-01-04/2021-12-31,2021,nsmallest,-999,4,2,1,0.999,0.002,1254,8.684,8.9078,0.22
2022-01-06/2022-12-31,2022,nsmallest,-999,4,1,3,0.999,0.002,1254,8.579,8.9061,0.55
2014-01-02/2014-12-31,2014,nsmallest,-999,2,4,1,0.999,0.002,1254,8.781,8.9,0.27
2016-01-04/2016-12-31,2016,nsmallest,-999,2,2,3,0.999,0.002,1254,8.7203,8.8915,0.51
2014-01-03/2014-12-31,2014,nsmallest,-999,3,2,1,0.999,0.002,1254,8.711,8.8819,0.24
2010-01-06/2010-12-31,2010,nsmallest,-999,4,3,2,0.999,0.002,1254,8.553,8.8786,0.39
2021-01-04/2021-12-31,2021,nsmallest,-999,2,4,2,0.999,0.002,1254,8.6521,8.8747,0.29
2011-01-04/2011-12-31,2011,nsmallest,-999,2,3,2,0.999,0.002,1254,8.6509,8.8735,0.3
2009-01-07/2009-12-31,2009,nsmallest,-999,2,4,2,0.999,0.002,1254,8.4962,8.8724,0.29
2020-01-07/2020-12-31,2020,nsmallest,-999,3,1,2,0.999,0.002,1254,8.5439,8.869,0.43
2014-01-07/2014-12-31,2014,nsmallest,-999,2,2,3,0.999,0.002,1254,8.486,8.8616,0.47
2019-01-07/2019-12-31,2019,nsmallest,-999,4,3,1,0.999,0.002,1254,8.4811,8.8564,0.23
2003-01-02/2003-12-31,2003,nsmallest,-999,4,3,3,0.999,0.002,1254,8.7311,8.8491,0.5
2022-01-04/2022-12-31,2022,nsmallest,-999,3,4,3,0.999,0.002,1254,8.6077,8.8286,0.43
2010-01-07/2010-12-31,2010,nsmallest,-999,4,1,2,0.999,0.002,1254,8.4498,8.823,0.36
2022-01-03/2022-12-31,2022,nsmallest,-999,2,2,2,0.999,0.002,1254,8.6528,8.8221,0.27
2012-01-06/2012-12-31,2012,nsmallest,-999,4,1,3,0.999,0.002,1254,8.5485,8.8202,0.54
2010-01-01/2010-12-31,2010,nsmallest,-999,4,2,3,0.999,0.002,1254,8.7471,8.8124,0.5
2011-01-03/2011-12-31,2011,nsmallest,-999,2,3,2,0.999,0.002,1254,8.6423,8.8112,0.3
2009-01-01/2009-12-31,2009,nsmallest,-999,3,1,3,0.999,0.002,1254,8.7459,8.8112,0.57
2011-01-06/2011-12-31,2011,nsmallest,-999,3,3,2,0.999,0.002,1254,8.4818,8.8035,0.27
2014-01-06/2014-12-31,2014,nsmallest,-999,2,2,3,0.999,0.002,1254,8.4775,8.7989,0.47
2015-01-06/2015-12-31,2015,nsmallest,-999,2,3,1,0.999,0.002,1254,8.4769,8.7983,0.18
2012-01-06/2012-12-31,2012,nsmallest,-999,3,1,3,0.999,0.002,1254,8.5219,8.7923,0.63
2004-01-01/2004-12-31,2004,nsmallest,-999,3,3,3,0.999,0.002,1254,8.7773,8.7904,0.52
2022-01-06/2022-12-31,2022,nsmallest,-999,4,2,2,0.999,0.002,1254,8.4655,8.7862,0.29
2022-01-06/2022-12-31,2022,nsmallest,-999,4,4,1,0.999,0.002,1254,8.4605,8.7809,0.07
2000-08-09/2022-12-31,2000,nsmallest,-999,3,2,3,0.999,0.002,1254,1.3421084740916869e+21,8.7802,0.5
2000-08-02/2022-12-31,2000,nsmallest,-999,3,2,3,0.999,0.002,1254,1.3354140048766004e+21,8.762,0.5
2009-01-01/2009-12-31,2009,nsmallest,-999,2,2,3,0.999,0.002,1254,8.6857,8.7504,0.55
2021-01-01/2021-12-31,2021,nsmallest,-999,4,2,1,0.999,0.002,1254,8.684,8.7487,0.22
2000-08-09/2022-12-31,2000,nsmallest,-999,4,1,3,0.999,0.002,1254,1.2325346763075465e+21,8.7469,0.54
2015-01-05/2015-12-31,2015,nsmallest,-999,2,3,1,0.999,0.002,1254,8.4685,8.7364,0.18
2019-01-04/2019-12-31,2019,nsmallest,-999,3,1,3,0.999,0.002,1254,8.5177,8.7352,0.49
2009-01-01/2009-12-31,2009,nsmallest,-999,3,3,3,0.999,0.002,1254,8.6692,8.7337,0.49
2012-01-02/2012-12-31,2012,nsmallest,-999,2,1,2,0.999,0.002,1254,8.6662,8.7307,0.36
2000-08-02/2022-12-31,2000,nsmallest,-999,4,1,3,0.999,0.002,1254,1.2285009950869257e+21,8.7294,0.54
2013-01-01/2013-12-31,2013,nsmallest,-999,2,1,3,0.999,0.002,1254,8.6572,8.7216,0.53
2012-01-02/2012-12-31,2012,nsmallest,-999,2,1,1,0.999,0.002,1254,8.6542,8.7186,0.15
2021-01-01/2021-12-31,2021,nsmallest,-999,2,4,2,0.999,0.002,1254,8.6521,8.7165,0.29
2009-01-02/2009-12-31,2009,nsmallest,-999,3,4,1,0.999,0.002,1254,8.579,8.6941,0.17
2022-01-07/2022-12-31,2022,nsmallest,-999,3,2,1,0.999,0.002,1254,8.3273,8.6926,0.22
2003-01-03/2003-12-31,2003,nsmallest,-999,4,3,3,0.999,0.002,1254,8.5098,8.675,0.47
2000-08-04/2022-12-31,2000,nsmallest,-999,4,1,2,0.999,0.002,1254,1.0385381787375528e+21,8.6688,0.44
2011-01-03/2011-12-31,2011,nsmallest,-999,3,4,3,0.999,0.002,1254,8.4852,8.6497,0.57
2000-08-11/2022-12-31,2000,nsmallest,-999,4,1,2,0.999,0.002,1254,9.461952894798587e+20,8.6488,0.43
2021-01-07/2021-12-31,2021,nsmallest,-999,4,1,1,0.999,0.002,1254,8.2716,8.6332,0.27
2018-01-03/2018-12-31,2018,nsmallest,-999,2,1,1,0.999,0.002,1254,8.4592,8.6229,0.29
2015-01-07/2015-12-31,2015,nsmallest,-999,2,2,2,0.999,0.002,1254,8.2583,8.619,0.35
2021-01-05/2021-12-31,2021,nsmallest,-999,3,1,1,0.999,0.002,1254,8.3408,8.6029,0.3
2000-08-04/2022-12-31,2000,nsmallest,-999,3,1,1,0.999,0.002,1254,8.734896132693337e+20,8.6021,0.26
2021-01-05/2021-12-31,2021,nsmallest,-999,2,3,3,0.999,0.002,1254,8.3331,8.5948,0.42
2009-01-06/2009-12-31,2009,nsmallest,-999,4,2,1,0.999,0.002,1254,8.2762,8.5864,0.19
2012-01-02/2012-12-31,2012,nsmallest,-999,3,1,2,0.999,0.002,1254,8.5127,8.5755,0.37
2000-08-10/2022-12-31,2000,nsmallest,-999,3,1,1,0.999,0.002,1254,7.63013450440877e+20,8.5638,0.26
2019-01-02/2019-12-31,2019,nsmallest,-999,3,1,1,0.999,0.002,1254,8.4463,8.5587,0.24
2000-08-03/2022-12-31,2000,nsmallest,-999,3,4,1,0.999,0.002,1254,7.682151865621468e+20,8.5507,0.21
2017-01-02/2017-12-31,2017,nsmallest,-999,2,2,2,0.999,0.002,1254,8.4359,8.5481,0.35
2021-01-05/2021-12-31,2021,nsmallest,-999,2,2,2,0.999,0.002,1254,8.284,8.5434,0.38
2018-01-03/2018-12-31,2018,nsmallest,-999,2,2,3,0.999,0.002,1254,8.3688,8.5299,0.49
2002-01-04/2002-12-31,2002,nsmallest,-999,4,2,3,0.999,0.002,1254,8.3068,8.5165,0.52
2021-01-05/2021-12-31,2021,nsmallest,-999,2,4,3,0.999,0.002,1254,8.258,8.5162,0.39
2016-01-07/2016-12-31,2016,nsmallest,-999,3,4,1,0.999,0.002,1254,8.2063,8.5126,0.2
2021-01-05/2021-12-31,2021,nsmallest,-999,2,2,3,0.999,0.002,1254,8.2534,8.5114,0.49
2017-01-02/2017-12-31,2017,nsmallest,-999,2,2,1,0.999,0.002,1254,8.3968,8.5083,0.27
2020-01-06/2020-12-31,2020,nsmallest,-999,2,1,3,0.999,0.002,1254,8.2474,8.5051,0.52
2009-01-07/2009-12-31,2009,nsmallest,-999,2,2,3,0.999,0.002,1254,8.1483,8.5019,0.55
2022-01-06/2022-12-31,2022,nsmallest,-999,2,2,1,0.999,0.002,1254,8.1901,8.4955,0.16
2000-08-14/2022-12-31,2000,nsmallest,-999,3,4,1,0.999,0.002,1254,6.069200304361665e+20,8.4856,0.21
2000-08-13/2022-12-31,2000,nsmallest,-999,3,4,1,0.999,0.002,1254,6.069200304361665e+20,8.4834,0.21
2022-01-06/2022-12-31,2022,nsmallest,-999,3,2,2,0.999,0.002,1254,8.1766,8.4813,0.27
2000-08-12/2022-12-31,2000,nsmallest,-999,3,4,1,0.999,0.002,1254,6.069200304361665e+20,8.4811,0.21
2018-01-02/2018-12-31,2018,nsmallest,-999,4,1,1,0.999,0.002,1254,8.3675,8.4784,0.32
2018-01-02/2018-12-31,2018,nsmallest,-999,2,1,2,0.999,0.002,1254,8.3603,8.471,0.35
2000-08-10/2022-12-31,2000,nsmallest,-999,2,3,2,0.999,0.002,1254,5.8742728844512605e+20,8.4643,0.37
2022-01-06/2022-12-31,2022,nsmallest,-999,4,2,1,0.999,0.002,1254,8.1592,8.4628,0.12
2022-01-03/2022-12-31,2022,nsmallest,-999,2,3,2,0.999,0.002,1254,8.2979,8.4571,0.3
2014-01-02/2014-12-31,2014,nsmallest,-999,2,2,1,0.999,0.002,1254,8.341,8.4514,0.27
2000-08-03/2022-12-31,2000,nsmallest,-999,2,3,2,0.999,0.002,1254,5.8449718706024704e+20,8.447,0.37
2020-01-02/2020-12-31,2020,nsmallest,-999,3,2,3,0.999,0.002,1254,8.3777,8.4391,0.54
2013-01-07/2013-12-31,2013,nsmallest,-999,3,2,2,0.999,0.002,1254,8.0845,8.434,0.45
2015-01-07/2015-12-31,2015,nsmallest,-999,2,1,3,0.999,0.002,1254,8.0839,8.4334,0.55
2018-01-01/2018-12-31,2018,nsmallest,-999,4,1,1,0.999,0.002,1254,8.3675,8.4287,0.32
2015-01-01/2015-12-31,2015,nsmallest,-999,2,1,3,0.999,0.002,1254,8.3674,8.4287,0.55
2023-01-06/2023-12-23,2023,nsmallest,-999,3,2,3,0.999,0.002,1254,7.75,8.4218,0.33
2018-01-01/2018-12-31,2018,nsmallest,-999,2,1,2,0.999,0.002,1254,8.3603,8.4215,0.35
2002-01-07/2002-12-31,2002,nsmallest,-999,2,2,3,0.999,0.002,1254,8.0707,8.4193,0.4
2011-01-04/2011-12-31,2011,nsmallest,-999,4,1,3,0.999,0.002,1254,8.2067,8.4127,0.52
2019-01-02/2019-12-31,2019,nsmallest,-999,3,4,1,0.999,0.002,1254,8.2874,8.3968,0.31
2013-01-04/2013-12-31,2013,nsmallest,-999,4,2,1,0.999,0.002,1254,8.1818,8.3868,0.22
2016-01-05/2016-12-31,2016,nsmallest,-999,2,2,3,0.999,0.002,1254,8.1641,8.3685,0.49
2011-01-03/2011-12-31,2011,nsmallest,-999,4,1,3,0.999,0.002,1254,8.204,8.3605,0.52
2011-01-07/2011-12-31,2011,nsmallest,-999,2,4,2,0.999,0.002,1254,8.0124,8.3573,0.32
2013-01-04/2013-12-31,2013,nsmallest,-999,3,2,1,0.999,0.002,1254,8.1492,8.353,0.3
2018-01-03/2018-12-31,2018,nsmallest,-999,2,3,3,0.999,0.002,1254,8.1766,8.3323,0.52
2017-01-02/2017-12-31,2017,nsmallest,-999,2,1,3,0.999,0.002,1254,8.2241,8.3322,0.6
2003-01-07/2003-12-31,2003,nsmallest,-999,4,3,3,0.999,0.002,1254,7.9827,8.3257,0.43
2006-01-03/2006-12-31,2006,nsmallest,-999,2,4,1,0.999,0.002,1254,8.1693,8.3249,0.31
2008-01-07/2008-12-31,2008,nsmallest,-999,2,2,1,0.999,0.002,1254,8.0275,8.3239,0.19
2017-01-06/2017-12-31,2017,nsmallest,-999,2,2,3,0.999,0.002,1254,8.0145,8.3102,0.56
2002-01-03/2002-12-31,2002,nsmallest,-999,3,2,1,0.999,0.002,1254,8.152,8.3071,0.2
2014-01-07/2014-12-31,2014,nsmallest,-999,2,1,2,0.999,0.002,1254,7.9631,8.3048,0.42
2000-08-03/2022-12-31,2000,nsmallest,-999,3,3,2,0.999,0.002,1254,3.946686553914555e+20,8.3003,0.35
2003-01-02/2003-12-31,2003,nsmallest,-999,4,1,3,0.999,0.002,1254,8.1895,8.297,0.48
2022-01-07/2022-12-31,2022,nsmallest,-999,2,2,3,0.999,0.002,1254,7.9487,8.2895,0.44
2001-01-01/2001-12-31,2001,nsmallest,-999,2,1,3,0.999,0.002,1254,8.2276,8.2873,0.6
2000-08-11/2022-12-31,2000,nsmallest,-999,3,3,2,0.999,0.002,1254,3.6314387955609593e+20,8.2866,0.35
2016-01-06/2016-12-31,2016,nsmallest,-999,2,2,1,0.999,0.002,1254,8.0322,8.28,0.17
2022-01-05/2022-12-31,2022,nsmallest,-999,4,2,2,0.999,0.002,1254,8.0289,8.2765,0.32
2020-01-07/2020-12-31,2020,nsmallest,-999,2,1,3,0.999,0.002,1254,7.9814,8.2753,0.51
2010-01-05/2010-12-31,2010,nsmallest,-999,3,3,2,0.999,0.002,1254,8.0276,8.2752,0.48
2009-01-07/2009-12-31,2009,nsmallest,-999,4,1,2,0.999,0.002,1254,7.9245,8.2638,0.31
2015-01-06/2015-12-31,2015,nsmallest,-999,2,4,1,0.999,0.002,1254,7.9559,8.2484,0.22
2014-01-06/2014-12-31,2014,nsmallest,-999,2,1,2,0.999,0.002,1254,7.9551,8.2476,0.42
2016-01-06/2016-12-31,2016,nsmallest,-999,3,1,1,0.999,0.002,1254,7.9894,8.2352,0.24
2020-01-01/2020-12-31,2020,nsmallest,-999,2,1,3,0.999,0.002,1254,8.2145,8.2263,0.52
2010-01-04/2010-12-31,2010,nsmallest,-999,3,3,2,0.999,0.002,1254,8.0196,8.2186,0.48
2011-01-05/2011-12-31,2011,nsmallest,-999,4,4,2,0.999,0.002,1254,7.9644,8.2091,0.29
