,,,,,,,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count
year,,,,,,,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All
watch_days,hold_days,num_stocks_to_buy,loss_limit,fee_%,num_tickers,nsmallest/nlargest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5,1,1.0,0.3,208,nsmallest,1.25301,,,,,,,,,,,,,,,,,,,,,,,,1.25301,1.2556777777777777,,,,,,,,,,,,,,,,,,,,,,,,1.2556777777777777,1.07633,,,,,,,,,,,,,,,,,,,,,,,,1.07633,1.40384,,,,,,,,,,,,,,,,,,,,,,,,1.40384,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
2,4,2,1.0,0.3,208,nsmallest,1.25165,,,,,,,,,,,,,,,,,,,,,,,,1.25165,1.2307466666666667,,,,,,,,,,,,,,,,,,,,,,,,1.2307466666666667,1.12368,,,,,,,,,,,,,,,,,,,,,,,,1.12368,1.27404,,,,,,,,,,,,,,,,,,,,,,,,1.27404,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
3,3,1,1.0,0.3,208,nsmallest,1.24985,,,,,,,,,,,,,,,,,,,,,,,,1.24985,1.252548888888889,,,,,,,,,,,,,,,,,,,,,,,,1.252548888888889,1.14391,,,,,,,,,,,,,,,,,,,,,,,,1.14391,1.3691,,,,,,,,,,,,,,,,,,,,,,,,1.3691,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
3,2,2,0.998,0.2,208,nsmallest,1.27072,1.87907,1.69441,1.41991,1.30994,1.2594,1.28034,1.18877,1.24395,1.50139,1.15928,1.21112,1.18963,1.0562,0.99314,1.04506,1.04972,1.0769,0.96098,1.35306,1.49342,1.06133,1.23026,1.03203,1.24921,1.273574347826087,1.837324,1.674716,1.371612,1.261452,1.62065,1.314006,1.146644,1.336764,1.457248,1.378314,1.182878,1.130244,1.0805019999999999,1.129006,1.09202,1.28918,1.334062,0.969374,1.272576,1.456988,1.196742,1.435692,1.1984819999999998,1.3052506521739131,1.21321,1.45554,0.97358,0.99791,1.17182,1.03832,1.10153,0.96787,1.02177,1.35118,0.97142,0.9545,0.9586,0.88893,0.90145,1.01473,1.01059,1.01986,0.89278,1.08637,1.17454,1.01767,0.81685,0.73815,0.73815,1.35424,2.2148,2.28901,1.5819,1.32677,3.23916,1.6,1.23282,1.78541,1.54973,1.88649,1.32236,1.32095,1.31801,1.46063,1.25447,1.68184,2.31836,1.02409,1.44668,1.58678,1.64427,2.75355,1.88235,3.23916,23.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,138
4,6,1,1.0,0.3,208,nsmallest,1.24421,,,,,,,,,,,,,,,,,,,,,,,,1.24421,1.2205000000000001,,,,,,,,,,,,,,,,,,,,,,,,1.2205000000000001,1.08638,,,,,,,,,,,,,,,,,,,,,,,,1.08638,1.27208,,,,,,,,,,,,,,,,,,,,,,,,1.27208,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
2,3,2,0.998,0.2,208,nsmallest,1.26581,1.76262,1.68394,1.42505,1.4019,1.05897,1.15964,1.17056,1.28284,1.1693,0.93396,1.17904,1.2414,0.98126,0.95853,1.11433,1.44433,0.96887,1.04419,2.01595,1.52862,1.12486,1.41577,0.97057,1.2421,1.273304347826087,1.8949259999999999,1.6040120000000002,1.4092959999999999,1.343742,1.4529679999999998,1.19109,1.167802,1.330562,1.2737260000000001,1.009862,1.135588,1.1563620000000001,1.0050320000000001,1.035652,1.102692,1.320314,1.354144,1.0205300000000002,1.707232,1.6123359999999998,1.3156,1.317146,1.1637499999999998,1.2964334782608697,1.2247,1.32968,1.12073,1.18481,1.12555,0.85781,1.02885,0.88961,1.04407,1.09607,0.9258,0.87589,0.925,0.96001,0.93129,0.97297,1.00982,0.88724,0.94528,1.0832,1.35248,1.12,1.01675,0.95727,0.85781,1.36724,2.63836,1.99931,1.69144,1.52928,2.77957,1.4507,1.38215,1.78422,1.51549,1.294,1.26401,1.27962,1.11152,1.29318,1.2568,1.51852,2.71372,1.06936,2.0354,2.27044,1.71043,1.48536,1.80148,2.77957,23.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,138
4,2,1,0.998,0.2,208,nsmallest,1.3587,1.52386,1.96304,1.24357,1.22602,1.15133,1.15236,1.14698,1.24156,1.11338,2.5287,1.21756,1.27188,1.07411,0.88044,1.00632,1.31212,1.14969,0.96341,0.97012,1.08183,1.47596,1.01907,0.88933,1.24193,1.3277921739130434,1.591798,1.8658059999999999,1.268858,1.457404,2.140714,1.23071,1.104404,1.0975899999999998,1.349254,2.288514,1.2494,1.250458,1.087756,1.1497220000000001,1.054562,1.62957,1.262434,1.056124,1.272304,1.37386,1.322452,1.0832279999999999,1.072416,1.3538834057971016,1.20653,1.31902,1.05826,1.05648,1.142,0.93409,1.10707,0.99091,0.74639,0.99616,0.98437,1.10286,0.85422,1.06866,0.85116,0.94857,1.02334,0.98686,0.82951,0.80854,1.05856,0.69574,0.84836,0.79285,0.69574,1.41724,2.01137,2.40895,1.5553,2.36784,6.35259,1.46043,1.16323,1.27354,2.10933,3.33069,1.57146,1.63262,1.13639,1.72369,1.25892,2.35149,1.82785,1.4585,2.2951,1.88446,1.5142,1.42329,1.8631,6.35259,23.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,138
4,3,1,0.999,0.2,208,nsmallest,1.30125,1.3572,1.25556,1.3536,1.29683,1.18561,1.09008,0.97465,1.11774,1.00524,1.00277,1.22663,1.09066,1.09463,1.10938,1.07703,1.45404,1.23546,1.12356,0.96631,1.3436,1.1357,1.03839,0.97916,1.24121,1.3255404347826087,1.545822,1.9037860000000002,1.5449439999999999,1.4938259999999999,1.721034,1.2381579999999999,1.036384,1.2018739999999999,1.06165,1.129118,1.2079280000000001,1.173228,1.1617000000000002,1.218154,1.181704,1.448926,1.581344,1.123042,1.102182,1.228596,1.15834,2.194604,1.2890320000000002,1.3421326811594203,1.17637,1.0138,1.14441,1.0391,1.00577,0.96034,1.0405,0.97136,0.98208,0.97292,0.81637,0.96204,0.88779,1.00707,1.09284,0.90563,1.12281,0.98953,1.00387,0.95587,0.60042,0.91467,0.83647,0.84291,0.60042,1.43381,2.57118,3.99054,2.35222,2.37946,4.07335,1.58856,1.27531,1.43788,1.30214,1.44774,1.46334,1.6174,1.55725,1.48598,1.69267,1.83517,2.57569,1.33965,1.55942,1.43044,1.37074,5.24169,2.55392,5.24169,23.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,138
3,3,1,0.999,0.2,208,nsmallest,1.31682,2.0142,1.71726,1.23625,1.17254,1.3019,1.38793,1.19514,1.19986,1.94426,0.92065,1.22794,0.89435,0.88619,1.20214,1.182,1.30606,1.10277,1.14802,1.00935,1.39613,1.32768,1.15949,1.36948,1.23977,1.321824347826087,1.9267859999999999,1.658974,1.438974,1.356178,1.831852,1.391644,1.152206,1.465964,1.8288440000000001,1.3705820000000002,1.27352,0.9610939999999999,0.9615560000000001,1.108776,1.125232,1.477054,1.273072,1.1387880000000001,1.459974,1.2674400000000001,1.3913280000000001,2.291854,1.4007479999999999,1.3997402898550726,1.20544,1.33926,0.9831,1.06396,1.00747,1.12232,1.15508,1.0056,0.82211,1.32415,0.86104,0.97491,0.79645,0.84259,0.90072,0.90066,1.12159,0.94687,0.9648,0.95691,0.56045,0.98054,0.99212,0.90612,0.56045,1.46933,2.16934,2.3164,1.93229,2.03145,4.11664,1.6343,1.34822,2.13393,2.27301,3.16333,1.56991,1.15852,1.16491,1.27894,1.25394,1.89092,2.08891,1.24404,2.48744,1.5151,1.89041,6.78965,1.96653,6.78965,23.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,138
3,3,2,0.999,0.2,208,nsmallest,1.27088,1.62989,1.46259,1.39168,1.21286,1.19593,1.37698,1.14347,1.3502,1.68024,0.99031,1.11964,1.08966,0.96111,1.07767,1.13244,1.29629,1.07135,1.08419,0.97913,1.42806,1.30958,1.05239,1.24698,1.2353800000000001,1.2760678260869565,1.866654,1.6668720000000001,1.447664,1.2376200000000002,1.4568759999999998,1.335924,1.13095,1.2564899999999999,1.674352,1.226632,1.192706,1.124614,1.018516,1.116108,1.0888740000000001,1.3397299999999999,1.16387,1.0507300000000002,1.245396,1.451796,1.338628,1.515262,1.223392,1.3057814492753623,1.19773,1.44524,1.13457,1.09674,1.13331,1.02869,1.13731,1.04883,0.8306,1.17185,0.91214,1.03973,1.02479,0.95865,0.94748,0.91615,1.08884,1.04139,0.94972,0.95849,1.01364,1.29515,0.98823,1.05972,0.8306,1.3971,2.49214,2.29693,1.91951,1.39219,2.50743,1.57651,1.26286,1.54829,2.13566,2.30776,1.48271,1.2771,1.16007,1.35615,1.18251,1.56878,1.46624,1.13516,1.7868,1.83396,1.40145,3.01831,1.37214,3.01831,23.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,138
2,3,1,0.997,0.2,208,nsmallest,1.234,2.11529,2.43384,1.45025,1.50016,1.14815,1.28946,1.37106,0.89349,1.12892,0.8943,1.25007,1.21643,0.92153,0.94147,1.09713,1.60015,1.07401,1.07925,1.1466,1.06293,1.24511,1.25316,1.01465,1.233665,1.285568260869565,2.14602,2.191522,1.475886,1.465948,1.9009260000000001,1.32661,1.269812,1.3491680000000001,1.364032,1.01836,1.253144,1.14184,0.946658,1.0193780000000001,1.073846,1.540012,1.496792,1.0744120000000001,1.520296,1.7941860000000003,1.400142,1.3828580000000001,1.4931240000000001,1.3970502173913044,1.18273,1.11523,1.2764,1.03765,0.99512,0.84511,1.06866,0.9489,0.70659,1.05859,0.80278,0.91556,0.87224,0.85788,0.81332,0.88232,0.84668,0.71102,0.87446,0.94693,0.86288,0.79137,0.88538,0.71824,0.70659,1.46654,3.19195,2.85434,1.90969,1.90321,5.32686,1.68903,1.37495,2.68793,1.89087,1.4112,1.73528,1.25584,1.14971,1.30338,1.33595,2.18967,3.65893,1.24041,3.38682,4.52322,2.04915,2.24891,3.45175,5.32686,23.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,138
4,3,1,0.998,0.2,208,nsmallest,1.28168,1.5415,1.22044,1.31946,1.26311,1.15697,1.06368,0.94834,1.08345,0.97605,0.9848,1.26656,1.0633,1.07492,1.07851,1.04926,1.41664,1.20202,1.09349,1.02694,1.30763,1.31476,1.00415,0.96497,1.231295,1.3028391304347826,1.582646,1.8544519999999998,1.516572,1.553828,1.6868659999999998,1.216226,0.9992319999999999,1.1802540000000001,1.043318,1.10046,1.194632,1.187996,1.152578,1.187098,1.163272,1.41254,1.54662,1.1022180000000001,1.111546,1.203668,1.178256,2.13051,1.257912,1.3244840579710144,1.16704,0.98837,1.11802,1.06002,0.975,0.92913,1.00952,0.92622,0.95372,0.95213,0.78938,0.93426,0.92432,0.99284,1.01628,0.87576,1.10252,0.96095,0.97777,0.93453,0.5824,0.8845,0.80709,0.80688,0.5824,1.4193,2.51495,3.8899,2.30242,2.74504,3.95572,1.55197,1.2435,1.39317,1.26681,1.41296,1.42085,1.72767,1.5959,1.50143,1.72571,1.78719,2.55624,1.30605,1.5108,1.43426,1.36068,5.10022,2.49418,5.10022,23.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,138
2,3,1,1.0,0.3,208,nsmallest,1.23059,,,,,,,,,,,,,,,,,,,,,,,,1.23059,1.2537377777777778,,,,,,,,,,,,,,,,,,,,,,,,1.2537377777777778,1.17719,,,,,,,,,,,,,,,,,,,,,,,,1.17719,1.41748,,,,,,,,,,,,,,,,,,,,,,,,1.41748,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
4,4,1,1.0,0.3,208,nsmallest,1.23037,,,,,,,,,,,,,,,,,,,,,,,,1.23037,1.242922222222222,,,,,,,,,,,,,,,,,,,,,,,,1.242922222222222,1.11902,,,,,,,,,,,,,,,,,,,,,,,,1.11902,1.37193,,,,,,,,,,,,,,,,,,,,,,,,1.37193,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
5,3,1,1.0,0.3,208,nsmallest,1.23025,,,,,,,,,,,,,,,,,,,,,,,,1.23025,1.2230366666666665,,,,,,,,,,,,,,,,,,,,,,,,1.2230366666666665,1.11929,,,,,,,,,,,,,,,,,,,,,,,,1.11929,1.31847,,,,,,,,,,,,,,,,,,,,,,,,1.31847,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
2,4,2,0.999,0.2,208,nsmallest,1.29067,1.97416,1.54312,1.11328,1.1606,1.23262,1.21318,1.17546,1.48923,1.22538,1.05783,1.09258,1.12997,0.99318,0.86211,1.16288,1.48088,1.1462,1.12115,1.10694,2.05103,1.23233,1.10742,1.05864,1.22759,1.2928269565217392,1.900318,1.433896,1.30142,1.213286,1.432718,1.204822,1.174118,1.5038,1.3560240000000001,1.0195180000000001,1.084778,1.193974,0.98325,0.955148,1.167128,1.439124,1.246972,1.1355520000000001,1.5494860000000001,1.81525,1.29657,1.351262,1.007292,1.293938768115942,1.19402,1.44397,1.10847,1.08603,1.0839,0.96806,1.12758,0.99852,1.19416,1.20243,0.87448,0.9999,0.90587,0.94243,0.85225,0.98005,1.21013,0.95789,0.98665,1.08711,1.19638,1.0771,0.97383,0.84875,0.84875,1.35142,2.27399,1.62848,2.02495,1.37659,2.66586,1.30664,1.29039,1.71532,1.64577,1.07085,1.20975,1.49187,1.00076,1.1146,1.33015,1.67345,1.57318,1.23199,2.8715,2.31928,1.69455,2.00335,1.12306,2.8715,23.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,138
2,5,1,0.999,0.2,208,nsmallest,1.29861,2.08087,1.7911,1.31978,1.32623,1.16479,1.39687,1.42193,1.00358,1.25723,1.14909,1.1589,1.11204,0.95698,1.07025,1.06695,1.13088,1.00766,1.14067,1.34965,1.39154,1.70033,1.25351,0.93016,1.22746,1.3008760869565217,2.248024,1.9211760000000002,1.3158400000000001,1.346896,1.666056,1.4643419999999998,1.293396,1.28734,1.296572,1.1707779999999999,1.161812,1.263902,1.0078559999999999,1.185466,1.195292,1.1912,1.281142,1.079378,1.555266,1.429486,1.490054,1.388698,0.9424300000000001,1.3466098550724637,1.21563,1.43917,1.06937,1.03066,1.17689,0.97135,1.01878,1.0347,0.95189,1.18836,0.93731,0.90149,0.87081,0.87836,0.93316,0.98845,1.10276,0.99379,0.9588,1.005,1.29412,1.15142,0.90759,0.84206,0.84206,1.46832,3.4123,3.74623,1.58786,1.59267,3.93831,2.0328,1.48068,1.81708,1.58033,1.62214,1.54214,2.24174,1.30749,1.82578,1.80973,1.41397,2.16015,1.16823,2.20193,1.694,1.71323,1.99993,1.13909,3.93831,23.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,138
2,3,1,0.999,0.2,208,nlargest,1.279355,1.03426,1.72847,1.45156,1.11133,0.92246,1.19947,1.2417,1.208,1.56621,0.91266,1.0395,1.06399,0.95835,1.22573,1.12651,1.72626,1.32415,1.02164,1.4564,1.92427,2.05513,0.92346,1.98275,1.22642,1.2505964285714286,1.225152,1.50237,1.386838,1.1385539999999998,0.954796,1.36068,1.128628,1.136402,1.452258,0.9725400000000001,1.195022,1.1717780000000002,0.9138080000000001,1.1548180000000001,1.17646,1.55039,1.297624,0.9807220000000001,1.407596,2.473922,2.038448,0.99506,2.2663439999999997,1.332631007751938,1.09274,0.97732,0.84178,0.95359,0.94737,0.74687,0.95661,0.89363,0.97637,0.98934,0.90124,0.92818,1.02124,0.80684,0.89296,1.09451,1.06672,0.87508,0.83886,0.81475,1.32986,1.41151,0.5824,0.82819,0.5824,1.28509,1.80468,2.10171,1.71452,1.40653,1.22784,1.84499,1.28198,1.21048,1.6847,1.12247,2.00221,1.38945,1.00257,1.2841,1.37483,1.96585,1.58404,1.13694,2.30461,3.82618,3.14777,1.40707,4.69504,4.69504,14.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,129
2,2,1,0.997,0.2,208,nsmallest,1.37392,2.18935,1.19008,0.95081,1.2768,1.36496,1.25893,1.04492,1.30195,1.21897,0.94188,1.19634,1.29483,0.95286,1.04143,1.0138,1.56439,0.92806,1.05377,1.3417,3.01202,1.26061,1.29936,1.26776,1.2224650000000001,1.3645217391304347,2.043328,2.015994,1.3255839999999999,1.5390359999999998,2.132268,1.31488,1.136138,2.292756,1.46393,1.0115399999999999,1.238926,1.310498,0.9691660000000001,1.13805,1.04129,1.78802,1.042848,0.997708,1.415,2.6660060000000003,1.3800940000000002,1.449366,1.266178,1.4585291304347825,1.1746,1.67644,1.13163,0.78813,1.05144,0.91707,1.21395,0.80783,1.12228,1.14547,0.93468,0.93787,0.85055,0.80028,0.97288,0.95039,0.91923,0.89338,0.80494,0.9249,0.91463,1.14837,0.97379,0.61238,0.61238,1.49034,2.22758,3.67349,2.11157,2.90676,5.99787,1.44577,1.72634,3.95205,1.96496,1.19139,1.46497,1.80953,1.21338,1.57166,1.14771,3.09209,1.42922,1.08674,1.90408,5.17141,1.97278,2.50136,1.92826,5.99787,23.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,138
2,2,2,0.998,0.2,208,nsmallest,1.30327,1.83039,1.22907,1.06174,1.35448,1.21138,1.1915,1.12403,1.71087,1.30881,0.97803,1.02781,1.16507,1.02127,1.06136,1.03454,1.61708,1.11116,0.98846,1.41283,1.87981,1.34225,1.64051,1.14598,1.22112,1.3318121739130435,1.840006,1.725046,1.4112079999999998,1.3460480000000001,1.4352260000000001,1.188698,1.1013899999999999,1.7577939999999999,1.394068,0.9957739999999999,1.148378,1.164686,0.9974320000000001,1.17496,1.06173,1.573734,1.119454,1.005838,1.6576080000000002,1.937708,1.3374700000000002,1.46478,1.09643,1.3428189130434782,1.19069,1.71528,1.03793,1.00151,1.1178,0.69484,1.07913,0.89171,1.18262,1.04997,0.97726,1.01489,0.92667,0.91861,1.04149,0.96668,0.98637,0.9202,0.93522,1.39103,1.22467,1.06555,0.91434,0.83116,0.69484,1.48052,2.04248,2.71701,2.17456,1.72461,3.08902,1.27104,1.29409,2.32291,1.75125,1.03505,1.36281,1.40819,1.08169,1.57469,1.20432,2.02822,1.43792,1.09986,2.40279,3.31329,1.78973,1.89975,1.20949,3.31329,23.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,138
4,3,2,1.0,0.3,208,nsmallest,1.2192,,,,,,,,,,,,,,,,,,,,,,,,1.2192,1.209191111111111,,,,,,,,,,,,,,,,,,,,,,,,1.209191111111111,1.14307,,,,,,,,,,,,,,,,,,,,,,,,1.14307,1.32535,,,,,,,,,,,,,,,,,,,,,,,,1.32535,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
3,3,1,0.998,0.2,208,nsmallest,1.29776,1.95422,1.66032,1.29593,1.13054,1.387,1.34525,1.14375,1.15429,1.89602,0.85896,1.21103,0.86248,0.86603,1.21823,1.14281,1.26695,1.06424,1.10813,0.98947,1.4347,1.3098,1.11671,1.30867,1.218565,1.2994465217391304,1.91374,1.6052799999999998,1.413642,1.314422,1.9132120000000001,1.36423,1.113078,1.416672,1.788824,1.3465859999999998,1.28342,0.9347059999999999,0.9337719999999999,1.094496,1.10891,1.432748,1.2307000000000001,1.106646,1.461306,1.27261,1.37317,2.20657,1.360264,1.375596304347826,1.1917,1.52118,0.95007,1.02617,0.97425,1.08639,1.11813,0.97371,0.79114,1.33398,0.83734,1.09257,0.77013,0.81257,0.87118,0.86831,1.08571,0.91203,0.93014,0.92004,0.60215,0.97334,0.95336,0.8884,0.60215,1.43405,2.10439,2.24043,1.87491,1.97632,4.09267,1.59351,1.31832,2.06639,2.20477,3.18591,1.51941,1.12042,1.13331,1.24033,1.22469,1.83631,2.0267,1.20456,2.64605,1.46514,1.82807,6.56034,1.90479,6.56034,23.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,138
2,5,2,0.999,0.2,208,nsmallest,1.23532,1.73916,1.46926,1.28544,1.31812,1.13107,1.3541,1.19204,1.38074,1.2332,1.17867,1.0591,1.11739,0.9466,0.98829,1.07551,1.22481,1.03371,1.03413,1.24516,1.2715,1.83068,1.1137,0.96515,1.2184949999999999,1.2480160869565218,1.8743839999999998,1.512754,1.2616720000000001,1.328892,1.5899940000000001,1.2789,1.131766,1.372396,1.2827600000000001,1.12132,1.137826,1.143026,0.952206,1.0982939999999999,1.1561919999999999,1.241742,1.200308,1.039686,1.277898,1.7532520000000003,1.621014,1.2138719999999998,0.99437,1.2799057246376813,1.19767,1.3946,1.07844,1.15565,1.23106,1.02978,1.0477,0.94366,0.92767,1.08916,0.99648,0.9658,0.89184,0.87917,0.96506,1.02053,1.18509,0.89947,0.95969,0.98066,1.13163,1.03651,0.91453,0.90454,0.87917,1.37239,2.66634,2.17138,1.29279,1.47138,3.47854,1.5571,1.22278,1.90835,1.4683,1.25431,1.57345,1.54086,1.09804,1.52868,1.33082,1.36527,1.61425,1.11628,1.503,3.84358,2.06786,1.66927,1.12708,3.84358,23.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,138
4,4,1,0.999,0.2,208,nsmallest,1.24996,1.22881,1.29382,1.37136,1.10383,1.30585,1.3441,1.14073,0.86283,1.11855,1.05427,1.2292,0.89899,1.14249,1.1081,0.99653,2.04144,1.4524,1.03667,1.24015,1.30033,1.37358,1.12419,0.9803,1.21699,1.2705408695652174,1.449332,2.426968,1.446204,1.106262,2.0221139999999997,1.306822,1.111856,0.976398,1.206032,1.0093159999999999,1.3674659999999998,1.162436,1.158242,1.132366,1.06949,1.5991060000000001,1.541772,1.054814,1.284938,1.602294,1.6056300000000001,1.232716,1.001984,1.3304002173913043,1.15368,1.06677,0.9313,1.04041,0.90143,0.8909,1.12493,1.04027,0.74041,0.99161,0.90714,1.12778,0.8843,1.10576,0.99479,0.96166,0.8646,1.11845,0.94238,0.87812,0.98202,0.84651,1.04982,0.96932,0.74041,1.44125,2.31012,7.15085,1.88254,1.30997,5.6658,1.40647,1.15479,1.27396,1.48815,1.07622,1.99933,2.00731,1.21767,1.24974,1.3215,2.06507,1.97021,1.13601,1.70545,2.86932,2.4555,1.54595,1.10447,7.15085,23.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,138
2,5,1,0.998,0.2,208,nsmallest,1.27483,2.02045,1.84258,1.28125,1.29723,1.21984,1.35907,1.38486,0.9737,1.21803,1.11272,1.12173,1.07901,0.96734,1.03742,1.03378,1.09796,1.04667,1.10568,1.30891,1.34603,1.6601,1.21352,0.91669,1.2167050000000001,1.2827882608695653,2.187006,1.8845800000000001,1.30817,1.3282440000000002,1.68343,1.456438,1.259388,1.248512,1.257676,1.16821,1.126268,1.228816,0.9988360000000001,1.1546720000000001,1.15982,1.2094200000000002,1.2712340000000002,1.046698,1.6353560000000003,1.384814,1.489648,1.346026,0.919456,1.328026956521739,1.19446,1.39902,1.03648,1.00065,1.14379,0.97224,1.03632,1.00372,0.9227,1.15423,0.94592,0.87273,0.84473,0.85155,0.93303,0.95813,1.07225,0.96322,0.93474,0.97302,1.25453,1.10948,0.88086,0.81357,0.81357,1.4392,3.31762,3.64172,1.70054,1.6382,3.82784,1.98409,1.4453,1.76058,1.53275,1.70181,1.49406,2.18996,1.27478,1.77066,1.75855,1.63546,2.09512,1.13156,2.30042,1.6398,1.77373,1.94186,1.12264,3.82784,23.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,138
