date_range,year,rank,pct_change_threshold,watch_days,hold_days,num_stocks_to_buy,loss_limit,fee,num_tickers,total_profit,yearly_profit,win_ratio
2012-01-06/2012-12-31,2012,nsmallest,-99.0,2,2,2,0.999,0.002,1254,19.9763,20.868,0.35
2004-01-06/2004-12-31,2004,nsmallest,-0.3,4,4,1,0.999,0.002,1254,19.8918,20.7784,0.19
2002-01-04/2002-12-31,2002,nsmallest,-99.0,2,2,2,0.999,0.002,1254,20.0491,20.7695,0.35
2012-01-03/2012-12-31,2012,nsmallest,-99.0,2,2,1,0.999,0.002,1254,20.379,20.7634,0.29
2019-01-01/2019-12-31,2019,nsmallest,-99.0,2,4,1,0.999,0.002,1254,20.5246,20.7386,0.29
2023-01-02/2023-06-23,2023,nsmallest,-0.3,2,1,1,0.999,0.002,1254,4.1576,20.6128,0.23
2016-01-05/2016-12-31,2016,nsmallest,-99.0,2,4,1,0.999,0.002,1254,19.7944,20.5024,0.27
2012-01-04/2012-12-31,2012,nsmallest,-99.0,2,1,2,0.999,0.002,1254,19.9581,20.5018,0.36
2010-01-06/2010-12-31,2010,nsmallest,-99.0,3,1,2,0.999,0.002,1254,19.4137,20.4425,0.4
2012-01-05/2012-12-31,2012,nsmallest,-99.0,4,1,1,0.999,0.002,1254,19.459,20.151,0.2
2004-01-07/2004-12-31,2004,nsmallest,-0.3,3,4,2,0.999,0.002,1254,19.1202,20.1281,0.37
2010-01-05/2010-12-31,2010,nsmallest,-99.0,3,2,1,0.999,0.002,1254,19.129,19.9703,0.18
2013-01-02/2013-12-31,2013,nsmallest,-99.0,2,2,1,0.999,0.002,1254,19.5827,19.9471,0.27
2002-01-04/2002-12-31,2002,nsmallest,-99.0,3,4,1,0.999,0.002,1254,19.1884,19.8675,0.23
2012-01-06/2012-12-31,2012,nsmallest,-99.0,4,2,2,0.999,0.002,1254,18.9866,19.8194,0.41
2013-01-01/2013-12-31,2013,nsmallest,-99.0,2,2,1,0.999,0.002,1254,19.5827,19.7838,0.27
2004-01-05/2004-12-31,2004,nsmallest,-99.0,4,4,2,0.999,0.002,1254,19.0661,19.7395,0.39
2002-01-04/2002-12-31,2002,nsmallest,-99.0,3,1,1,0.999,0.002,1254,18.9304,19.5973,0.24
2023-01-02/2023-06-23,2023,nsmallest,-99.0,3,1,3,0.999,0.002,1254,4.0548,19.5462,0.34
2010-01-05/2010-12-31,2010,nsmallest,-99.0,2,1,3,0.999,0.002,1254,18.58,19.3888,0.38
2012-01-05/2012-12-31,2012,nsmallest,-99.0,2,2,2,0.999,0.002,1254,18.6721,19.3268,0.34
2009-01-05/2009-12-31,2009,nsmallest,-99.0,4,1,1,0.999,0.002,1254,18.0205,18.7966,0.26
2001-01-03/2001-12-31,2001,nsmallest,-99.0,2,3,1,0.999,0.002,1254,18.1836,18.6633,0.24
2004-01-05/2004-12-31,2004,nsmallest,-0.3,4,4,2,0.999,0.002,1254,17.9508,18.5716,0.39
2004-01-06/2004-12-31,2004,nsmallest,-99.0,4,4,1,0.999,0.002,1254,17.7347,18.4942,0.16
2021-01-05/2021-12-31,2021,nsmallest,-99.0,2,1,1,0.999,0.002,1254,17.6473,18.4018,0.2
2022-01-07/2022-12-31,2022,nsmallest,-99.0,2,1,2,0.999,0.002,1254,17.2184,18.24,0.3
2022-01-04/2022-12-31,2022,nsmallest,-99.0,2,1,2,0.999,0.002,1254,17.6056,18.2102,0.31
2002-01-02/2002-12-31,2002,nsmallest,-99.0,4,3,2,0.999,0.002,1254,17.8273,18.1485,0.42
2004-01-07/2004-12-31,2004,nsmallest,-0.3,4,3,1,0.999,0.002,1254,17.168,18.0391,0.17
2011-01-03/2011-12-31,2011,nsmallest,-99.0,4,4,1,0.999,0.002,1254,17.411,17.8634,0.23
2004-01-07/2004-12-31,2004,nsmallest,-99.0,2,2,1,0.999,0.002,1254,16.9764,17.8343,0.29
2023-01-06/2023-12-23,2023,nsmallest,-99.0,2,1,3,0.999,0.002,1254,15.9019,17.792,0.27
2010-01-05/2010-12-31,2010,nsmallest,-99.0,2,2,1,0.999,0.002,1254,17.0246,17.7431,0.13
2011-01-07/2011-12-31,2011,nsmallest,-99.0,3,3,1,0.999,0.002,1254,16.7465,17.7301,0.22
2010-01-07/2010-12-31,2010,nsmallest,-99.0,4,2,1,0.999,0.002,1254,16.7005,17.6803,0.22
2023-01-02/2023-06-23,2023,nsmallest,-0.3,2,1,3,0.999,0.002,1254,3.8557,17.564,0.49
2002-01-02/2002-12-31,2002,nsmallest,-99.0,4,2,1,0.999,0.002,1254,17.206,17.5122,0.26
2021-01-05/2021-12-31,2021,nsmallest,-99.0,2,1,2,0.999,0.002,1254,16.7114,17.412,0.38
2002-01-07/2002-12-31,2002,nsmallest,-99.0,2,1,1,0.999,0.002,1254,16.3074,17.2559,0.29
2012-01-02/2012-12-31,2012,nsmallest,-99.0,2,3,2,0.999,0.002,1254,17.0426,17.2094,0.42
2023-01-02/2023-06-23,2023,nsmallest,-99.0,3,3,3,0.999,0.002,1254,3.8023,17.0513,0.26
2012-01-02/2012-12-31,2012,nsmallest,-99.0,2,1,3,0.999,0.002,1254,16.785,16.9484,0.47
2004-01-01/2004-12-31,2004,nsmallest,-99.0,2,2,1,0.999,0.002,1254,16.9086,16.9414,0.28
2008-01-03/2008-12-31,2008,nsmallest,-99.0,4,1,1,0.999,0.002,1254,16.5033,16.7926,0.31
2010-01-05/2010-12-31,2010,nsmallest,-99.0,3,1,2,0.999,0.002,1254,16.1218,16.7889,0.24
2011-01-07/2011-12-31,2011,nsmallest,-99.0,2,1,2,0.999,0.002,1254,15.8033,16.7118,0.41
2010-01-05/2010-12-31,2010,nsmallest,-99.0,4,1,1,0.999,0.002,1254,16.0286,16.6904,0.26
2023-01-04/2023-06-23,2023,nsmallest,-99.0,3,2,2,0.999,0.002,1254,3.6962,16.59,0.26
2022-01-06/2022-12-31,2022,nsmallest,-99.0,4,2,1,0.999,0.002,1254,15.8106,16.5891,0.15
2006-01-02/2006-12-31,2006,nsmallest,-0.3,3,3,1,0.999,0.002,1254,16.2544,16.5378,0.29
2002-01-02/2002-12-31,2002,nsmallest,-99.0,2,1,1,0.999,0.002,1254,16.226,16.5087,0.28
2011-01-07/2011-12-31,2011,nsmallest,-99.0,2,4,1,0.999,0.002,1254,15.6038,16.4966,0.22
2012-01-03/2012-12-31,2012,nsmallest,-0.3,2,2,1,0.999,0.002,1254,16.1596,16.4408,0.33
2011-01-04/2011-12-31,2011,nsmallest,-99.0,2,2,3,0.999,0.002,1254,15.8982,16.4244,0.46
2023-01-06/2023-12-23,2023,nsmallest,-99.0,2,4,3,0.999,0.002,1254,14.6689,16.3588,0.23
2001-01-04/2001-12-31,2001,nsmallest,-99.0,3,3,1,0.999,0.002,1254,15.8182,16.3408,0.24
2011-01-04/2011-12-31,2011,nsmallest,-99.0,2,1,2,0.999,0.002,1254,15.7244,16.2429,0.4
2008-01-04/2008-12-31,2008,nsmallest,-99.0,3,2,1,0.999,0.002,1254,15.8047,16.2013,0.29
2023-01-02/2023-06-23,2023,nsmallest,-99.0,4,3,1,0.999,0.002,1254,3.7035,16.1244,0.12
2004-01-07/2004-12-31,2004,nsmallest,-99.0,3,4,3,0.999,0.002,1254,15.3713,16.1202,0.54
2012-01-05/2012-12-31,2012,nsmallest,-99.0,2,1,3,0.999,0.002,1254,15.556,16.0668,0.46
2010-01-05/2010-12-31,2010,nsmallest,-99.0,2,3,1,0.999,0.002,1254,15.3963,16.0226,0.24
2023-01-05/2023-12-23,2023,nsmallest,-99.0,3,3,3,0.999,0.002,1254,14.4769,16.009,0.36
2004-01-05/2004-12-31,2004,nsmallest,-99.0,4,4,3,0.999,0.002,1254,15.4742,15.9813,0.42
2002-01-04/2002-12-31,2002,nsmallest,-99.0,3,4,2,0.999,0.002,1254,15.4488,15.9548,0.43
2000-08-04/2022-12-31,2000,nsmallest,-99.0,2,2,1,0.999,0.002,1254,7.329299989697331e+26,15.8118,0.2
2018-01-02/2018-12-31,2018,nsmallest,-99.0,2,1,1,0.999,0.002,1254,15.4025,15.6658,0.25
2021-01-04/2021-12-31,2021,nsmallest,-0.3,2,3,1,0.999,0.002,1254,15.1515,15.6442,0.24
2009-01-02/2009-12-31,2009,nsmallest,-99.0,4,4,1,0.999,0.002,1254,15.3209,15.5823,0.35
2018-01-01/2018-12-31,2018,nsmallest,-99.0,2,1,1,0.999,0.002,1254,15.4025,15.5478,0.25
2009-01-01/2009-12-31,2009,nsmallest,-99.0,4,4,1,0.999,0.002,1254,15.3209,15.4652,0.35
2009-01-02/2009-12-31,2009,nsmallest,-99.0,3,3,1,0.999,0.002,1254,15.1397,15.3969,0.27
2022-01-07/2022-12-31,2022,nsmallest,-99.0,4,1,1,0.999,0.002,1254,14.5024,15.3095,0.31
2010-01-06/2010-12-31,2010,nsmallest,-99.0,2,3,1,0.999,0.002,1254,14.6,15.2976,0.16
2021-01-01/2021-12-31,2021,nsmallest,-0.3,2,3,1,0.999,0.002,1254,15.1515,15.2936,0.24
2009-01-01/2009-12-31,2009,nsmallest,-99.0,3,3,1,0.999,0.002,1254,15.1397,15.2817,0.27
2002-01-02/2002-12-31,2002,nsmallest,-99.0,3,2,2,0.999,0.002,1254,15.014,15.2682,0.4
2002-01-04/2002-12-31,2002,nsmallest,-99.0,3,2,1,0.999,0.002,1254,14.7435,15.218,0.28
2013-01-03/2013-12-31,2013,nsmallest,-99.0,4,2,1,0.999,0.002,1254,14.8263,15.1896,0.29
2004-01-05/2004-12-31,2004,nsmallest,-0.3,4,4,3,0.999,0.002,1254,14.6871,15.1592,0.42
2004-01-06/2004-12-31,2004,nsmallest,-99.0,3,1,1,0.999,0.002,1254,14.4772,15.0526,0.25
2009-01-07/2009-12-31,2009,nsmallest,-99.0,2,2,2,0.999,0.002,1254,14.1896,14.9727,0.48
2010-01-07/2010-12-31,2010,nsmallest,-99.0,2,2,1,0.999,0.002,1254,14.1028,14.8792,0.16
2023-01-02/2023-06-23,2023,nsmallest,-0.3,2,1,2,0.999,0.002,1254,3.5655,14.8751,0.38
2016-01-05/2016-12-31,2016,nsmallest,-0.3,3,1,1,0.999,0.002,1254,14.3676,14.8255,0.29
2002-01-03/2002-12-31,2002,nsmallest,-99.0,4,3,3,0.999,0.002,1254,14.4593,14.8103,0.54
2010-01-04/2010-12-31,2010,nsmallest,-99.0,3,2,2,0.999,0.002,1254,14.3178,14.7736,0.42
2001-01-03/2001-12-31,2001,nsmallest,-99.0,2,3,3,0.999,0.002,1254,14.3684,14.7164,0.52
2009-01-06/2009-12-31,2009,nsmallest,-99.0,3,2,1,0.999,0.002,1254,13.9342,14.5881,0.24
2001-01-05/2001-12-31,2001,nsmallest,-99.0,2,2,3,0.999,0.002,1254,13.9629,14.5102,0.57
2012-01-06/2012-12-31,2012,nsmallest,-99.0,2,2,1,0.999,0.002,1254,13.9332,14.4789,0.18
2010-01-01/2010-12-31,2010,nsmallest,-99.0,3,2,2,0.999,0.002,1254,14.3178,14.4493,0.42
2011-01-03/2011-12-31,2011,nsmallest,-99.0,3,4,1,0.999,0.002,1254,14.1093,14.4486,0.14
2002-01-02/2002-12-31,2002,nsmallest,-99.0,4,4,3,0.999,0.002,1254,14.2058,14.4414,0.42
2009-01-06/2009-12-31,2009,nsmallest,-99.0,2,1,2,0.999,0.002,1254,13.7879,14.4323,0.36
2023-01-06/2023-12-23,2023,nsmallest,-99.0,3,1,1,0.999,0.002,1254,12.9759,14.3988,0.21
2017-01-06/2017-12-31,2017,nsmallest,-99.0,2,1,1,0.999,0.002,1254,13.6523,14.288,0.24
2014-01-03/2014-12-31,2014,nsmallest,-0.3,2,1,1,0.999,0.002,1254,13.9438,14.2776,0.24
2002-01-04/2002-12-31,2002,nsmallest,-99.0,3,4,3,0.999,0.002,1254,13.7479,14.1787,0.54
2011-01-03/2011-12-31,2011,nsmallest,-99.0,2,3,1,0.999,0.002,1254,13.8275,14.1575,0.18
2001-01-01/2001-12-31,2001,nsmallest,-99.0,2,2,3,0.999,0.002,1254,14.0025,14.13,0.58
2018-01-02/2018-12-31,2018,nsmallest,-99.0,2,4,1,0.999,0.002,1254,13.8223,14.0492,0.22
2023-01-02/2023-06-23,2023,nsmallest,-0.3,4,2,2,0.999,0.002,1254,3.4695,14.0376,0.21
2012-01-02/2012-12-31,2012,nsmallest,-99.0,2,2,1,0.999,0.002,1254,13.8637,13.9894,0.17
2018-01-01/2018-12-31,2018,nsmallest,-99.0,2,4,1,0.999,0.002,1254,13.8223,13.9475,0.22
2017-01-03/2017-12-31,2017,nsmallest,-99.0,2,1,1,0.999,0.002,1254,13.5842,13.9062,0.24
2004-01-07/2004-12-31,2004,nsmallest,-99.0,4,3,1,0.999,0.002,1254,13.282,13.8937,0.11
2012-01-06/2012-12-31,2012,nsmallest,-99.0,2,4,1,0.999,0.002,1254,13.3068,13.8186,0.12
2002-01-02/2002-12-31,2002,nsmallest,-99.0,4,3,3,0.999,0.002,1254,13.5952,13.8169,0.47
2022-01-06/2022-12-31,2022,nsmallest,-99.0,4,4,1,0.999,0.002,1254,13.2082,13.8152,0.1
2011-01-07/2011-12-31,2011,nsmallest,-99.0,3,3,2,0.999,0.002,1254,13.0162,13.7105,0.37
2001-01-01/2001-12-31,2001,nsmallest,-0.3,2,2,3,0.999,0.002,1254,13.5372,13.6588,0.56
2001-01-02/2001-12-31,2001,nsmallest,-99.0,4,2,1,0.999,0.002,1254,13.3972,13.6144,0.31
2011-01-03/2011-12-31,2011,nsmallest,-99.0,3,2,1,0.999,0.002,1254,13.2781,13.59,0.18
2004-01-07/2004-12-31,2004,nsmallest,-0.3,4,3,2,0.999,0.002,1254,12.9358,13.5253,0.37
2004-01-07/2004-12-31,2004,nsmallest,-0.3,3,4,3,0.999,0.002,1254,12.934,13.5235,0.49
2012-01-05/2012-12-31,2012,nsmallest,-99.0,4,1,3,0.999,0.002,1254,13.0878,13.4901,0.54
2012-01-06/2012-12-31,2012,nsmallest,-99.0,2,3,2,0.999,0.002,1254,12.8153,13.3009,0.45
2011-01-07/2011-12-31,2011,nsmallest,-99.0,3,1,3,0.999,0.002,1254,12.5895,13.2521,0.52
2002-01-01/2002-12-31,2002,nsmallest,-99.0,3,2,1,0.999,0.002,1254,13.1298,13.2464,0.18
2001-01-01/2001-12-31,2001,nsmallest,-0.3,3,2,1,0.999,0.002,1254,12.941,13.0553,0.31
2013-01-02/2013-12-31,2013,nsmallest,-99.0,4,3,1,0.999,0.002,1254,12.8141,13.0183,0.17
2009-01-02/2009-12-31,2009,nsmallest,-99.0,3,1,1,0.999,0.002,1254,12.8115,13.0157,0.22
2001-01-05/2001-12-31,2001,nsmallest,-0.3,2,2,3,0.999,0.002,1254,12.5289,12.9994,0.56
2011-01-05/2011-12-31,2011,nsmallest,-99.0,2,4,1,0.999,0.002,1254,12.5204,12.9905,0.22
2022-01-07/2022-12-31,2022,nsmallest,-0.3,3,2,1,0.999,0.002,1254,12.3161,12.9586,0.2
2013-01-01/2013-12-31,2013,nsmallest,-99.0,4,3,1,0.999,0.002,1254,12.8141,12.9268,0.17
2012-01-05/2012-12-31,2012,nsmallest,-99.0,4,1,2,0.999,0.002,1254,12.5471,12.9263,0.28
2009-01-01/2009-12-31,2009,nsmallest,-99.0,3,1,1,0.999,0.002,1254,12.8115,12.9242,0.22
2012-01-05/2012-12-31,2012,nsmallest,-99.0,2,4,1,0.999,0.002,1254,12.5399,12.9188,0.22
2012-01-04/2012-12-31,2012,nsmallest,-99.0,3,1,1,0.999,0.002,1254,12.6116,12.9018,0.13
2012-01-04/2012-12-31,2012,nsmallest,-0.3,2,1,1,0.999,0.002,1254,12.5961,12.8859,0.18
2002-01-04/2002-12-31,2002,nsmallest,-99.0,2,4,3,0.999,0.002,1254,12.5008,12.8781,0.46
2011-01-03/2011-12-31,2011,nsmallest,-99.0,3,1,3,0.999,0.002,1254,12.533,12.8207,0.51
2003-01-06/2003-12-31,2003,nsmallest,-0.1,3,3,1,0.999,0.002,1254,12.2646,12.8117,0.34
2022-01-06/2022-12-31,2022,nsmallest,-99.0,2,2,2,0.999,0.002,1254,12.2595,12.8062,0.35
2002-01-03/2002-12-31,2002,nsmallest,-99.0,4,2,1,0.999,0.002,1254,12.5103,12.7974,0.17
2002-01-04/2002-12-31,2002,nsmallest,-99.0,4,2,1,0.999,0.002,1254,12.3924,12.7651,0.22
2012-01-02/2012-12-31,2012,nsmallest,-99.0,2,4,2,0.999,0.002,1254,12.5971,12.7072,0.33
2002-01-03/2002-12-31,2002,nsmallest,-99.0,3,4,2,0.999,0.002,1254,12.416,12.7,0.29
2022-01-03/2022-12-31,2022,nsmallest,-99.0,3,2,3,0.999,0.002,1254,12.3565,12.6386,0.38
2002-01-01/2002-12-31,2002,nsmallest,-99.0,4,1,1,0.999,0.002,1254,12.5138,12.6229,0.25
2019-01-07/2019-12-31,2019,nsmallest,-99.0,3,2,1,0.999,0.002,1254,11.9978,12.617,0.22
2009-01-07/2009-12-31,2009,nsmallest,-99.0,2,1,1,0.999,0.002,1254,11.9658,12.5826,0.23
2000-08-05/2022-12-31,2000,nsmallest,-99.0,2,1,1,0.999,0.002,1254,3.9731515370772174e+24,12.5311,0.21
2000-08-02/2022-12-31,2000,nsmallest,-99.0,2,1,1,0.999,0.002,1254,3.9533333620449736e+24,12.5167,0.21
2011-01-04/2011-12-31,2011,nsmallest,-99.0,3,1,2,0.999,0.002,1254,12.1476,12.51,0.38
2022-01-07/2022-12-31,2022,nsmallest,-99.0,3,2,1,0.999,0.002,1254,11.8884,12.4996,0.16
2021-01-06/2021-12-31,2021,nsmallest,-0.3,2,1,1,0.999,0.002,1254,11.9554,12.4831,0.21
2023-01-02/2023-06-23,2023,nsmallest,-0.3,2,3,1,0.999,0.002,1254,3.2808,12.4651,0.13
2012-01-02/2012-12-31,2012,nsmallest,-0.3,2,2,2,0.999,0.002,1254,12.2777,12.3839,0.4
2002-01-04/2002-12-31,2002,nsmallest,-99.0,3,1,2,0.999,0.002,1254,11.9091,12.2616,0.44
2010-01-06/2010-12-31,2010,nsmallest,-99.0,2,2,1,0.999,0.002,1254,11.7358,12.2499,0.17
2008-01-04/2008-12-31,2008,nsmallest,-0.3,2,2,1,0.999,0.002,1254,11.9582,12.2276,0.23
2002-01-04/2002-12-31,2002,nsmallest,-99.0,3,2,3,0.999,0.002,1254,11.8596,12.21,0.54
2002-01-04/2002-12-31,2002,nsmallest,-99.0,3,2,2,0.999,0.002,1254,11.796,12.1437,0.44
2016-01-05/2016-12-31,2016,nsmallest,-99.0,3,3,1,0.999,0.002,1254,11.7847,12.1319,0.22
2010-01-04/2010-12-31,2010,nsmallest,-99.0,2,2,1,0.999,0.002,1254,11.7652,12.1117,0.21
2012-01-02/2012-12-31,2012,nsmallest,-0.3,2,1,1,0.999,0.002,1254,11.9886,12.0913,0.24
2009-01-02/2009-12-31,2009,nsmallest,-99.0,2,1,1,0.999,0.002,1254,11.9061,12.0903,0.23
2008-01-07/2008-12-31,2008,nsmallest,-99.0,2,1,1,0.999,0.002,1254,11.5707,12.0746,0.22
2015-01-08/2015-12-31,2015,nsmallest,-99.0,2,4,1,0.999,0.002,1254,11.3999,12.0594,0.22
2011-01-03/2011-12-31,2011,nsmallest,-99.0,4,1,2,0.999,0.002,1254,11.7898,12.0539,0.36
2009-01-01/2009-12-31,2009,nsmallest,-99.0,2,1,1,0.999,0.002,1254,11.9061,12.0078,0.23
2010-01-07/2010-12-31,2010,nsmallest,-99.0,4,1,2,0.999,0.002,1254,11.3887,11.9638,0.42
2002-01-04/2002-12-31,2002,nsmallest,-99.0,2,3,1,0.999,0.002,1254,11.5777,11.9164,0.18
2023-01-03/2023-06-23,2023,nsmallest,-99.0,4,1,1,0.999,0.002,1254,3.1849,11.8743,0.13
2010-01-01/2010-12-31,2010,nsmallest,-99.0,2,2,1,0.999,0.002,1254,11.7652,11.8652,0.21
2013-01-03/2013-12-31,2013,nsmallest,-99.0,2,2,1,0.999,0.002,1254,11.5618,11.8187,0.22
2004-01-05/2004-12-31,2004,nsmallest,-99.0,2,1,1,0.999,0.002,1254,11.4686,11.8028,0.29
2021-01-04/2021-12-31,2021,nsmallest,-99.0,3,1,2,0.999,0.002,1254,11.4624,11.7963,0.41
2016-01-07/2016-12-31,2016,nsmallest,-99.0,2,2,1,0.999,0.002,1254,11.2417,11.7254,0.16
2020-01-06/2020-12-31,2020,nsmallest,-99.0,3,2,1,0.999,0.002,1254,11.285,11.691,0.18
2008-01-02/2008-12-31,2008,nsmallest,-99.0,2,1,1,0.999,0.002,1254,11.513,11.61,0.21
2001-01-04/2001-12-31,2001,nsmallest,-0.1,2,2,1,0.999,0.002,1254,11.2647,11.5905,0.21
2003-01-02/2003-12-31,2003,nsmallest,-99.0,2,1,1,0.999,0.002,1254,11.4127,11.5862,0.31
2011-01-03/2011-12-31,2011,nsmallest,-99.0,3,2,2,0.999,0.002,1254,11.3305,11.5801,0.34
2021-01-01/2021-12-31,2021,nsmallest,-99.0,3,1,2,0.999,0.002,1254,11.4624,11.5588,0.41
2003-01-02/2003-12-31,2003,nsmallest,-0.1,3,2,1,0.999,0.002,1254,11.3837,11.5566,0.32
2008-01-01/2008-12-31,2008,nsmallest,-99.0,2,1,1,0.999,0.002,1254,11.513,11.5322,0.21
2003-01-02/2003-12-31,2003,nsmallest,-99.0,2,1,2,0.999,0.002,1254,11.3001,11.4712,0.49
2022-01-04/2022-12-31,2022,nsmallest,-99.0,2,1,1,0.999,0.002,1254,11.1165,11.4362,0.17
2009-01-05/2009-12-31,2009,nsmallest,-99.0,3,2,1,0.999,0.002,1254,11.0125,11.4046,0.28
2009-01-06/2009-12-31,2009,nsmallest,-99.0,2,4,1,0.999,0.002,1254,10.9101,11.3736,0.29
2022-01-05/2022-12-31,2022,nsmallest,-99.0,3,1,1,0.999,0.002,1254,10.8918,11.2778,0.19
2010-01-04/2010-12-31,2010,nsmallest,-99.0,2,3,1,0.999,0.002,1254,10.9631,11.2766,0.22
2002-01-03/2002-12-31,2002,nsmallest,-99.0,4,2,2,0.999,0.002,1254,11.0241,11.2642,0.45
2012-01-04/2012-12-31,2012,nsmallest,-99.0,2,2,3,0.999,0.002,1254,10.9222,11.1591,0.38
2022-01-07/2022-12-31,2022,nsmallest,-99.0,2,3,1,0.999,0.002,1254,10.624,11.1447,0.14
2022-01-07/2022-12-31,2022,nsmallest,-99.0,2,1,1,0.999,0.002,1254,10.5876,11.1058,0.16
2016-01-05/2016-12-31,2016,nsmallest,-99.0,2,1,1,0.999,0.002,1254,10.7606,11.0658,0.21
2001-01-01/2001-12-31,2001,nsmallest,-0.1,4,1,1,0.999,0.002,1254,10.9702,11.0608,0.22
2010-01-01/2010-12-31,2010,nsmallest,-99.0,2,3,1,0.999,0.002,1254,10.9631,11.0536,0.22
2012-01-06/2012-12-31,2012,nsmallest,-99.0,3,2,1,0.999,0.002,1254,10.6735,11.0485,0.14
2003-01-07/2003-12-31,2003,nsmallest,-99.0,2,1,2,0.999,0.002,1254,10.5267,11.0406,0.49
2021-01-04/2021-12-31,2021,nsmallest,-99.0,3,1,1,0.999,0.002,1254,10.6629,10.9642,0.25
2009-01-06/2009-12-31,2009,nsmallest,-99.0,2,3,1,0.999,0.002,1254,10.4965,10.9351,0.24
2003-01-06/2003-12-31,2003,nsmallest,-0.1,3,1,1,0.999,0.002,1254,10.4695,10.9064,0.25
2009-01-07/2009-12-31,2009,nsmallest,-99.0,4,1,1,0.999,0.002,1254,10.3998,10.9049,0.22
2009-01-02/2009-12-31,2009,nsmallest,-99.0,4,2,1,0.999,0.002,1254,10.744,10.9033,0.22
2001-01-04/2001-12-31,2001,nsmallest,-0.1,2,4,1,0.999,0.002,1254,10.5906,10.889,0.17
2012-01-05/2012-12-31,2012,nsmallest,-99.0,3,2,1,0.999,0.002,1254,10.5646,10.8619,0.18
2009-01-01/2009-12-31,2009,nsmallest,-99.0,4,2,1,0.999,0.002,1254,10.744,10.832,0.22
2003-01-02/2003-12-31,2003,nsmallest,-0.3,2,1,1,0.999,0.002,1254,10.6651,10.8227,0.31
2000-08-04/2022-12-31,2000,nsmallest,-99.0,2,2,2,0.999,0.002,1254,1.3819351776353275e+23,10.7834,0.35
2020-01-07/2020-12-31,2020,nsmallest,-0.3,3,4,1,0.999,0.002,1254,10.3405,10.7697,0.31
2002-01-02/2002-12-31,2002,nsmallest,-99.0,2,3,2,0.999,0.002,1254,10.6124,10.7689,0.36
2021-01-01/2021-12-31,2021,nsmallest,-99.0,3,1,1,0.999,0.002,1254,10.6629,10.75,0.25
2004-01-06/2004-12-31,2004,nsmallest,-99.0,4,4,2,0.999,0.002,1254,10.346,10.7046,0.35
2009-01-07/2009-12-31,2009,nsmallest,-99.0,2,2,3,0.999,0.002,1254,10.2003,10.6915,0.56
2023-01-06/2023-12-23,2023,nsmallest,-99.0,2,4,1,0.999,0.002,1254,9.7375,10.6802,0.09
2002-01-03/2002-12-31,2002,nsmallest,-99.0,3,3,2,0.999,0.002,1254,10.4222,10.6439,0.4
2011-01-06/2011-12-31,2011,nsmallest,-99.0,4,3,2,0.999,0.002,1254,10.1868,10.6069,0.43
2011-01-04/2011-12-31,2011,nsmallest,-99.0,3,3,1,0.999,0.002,1254,10.1876,10.4698,0.2
2009-01-05/2009-12-31,2009,nsmallest,-99.0,2,1,1,0.999,0.002,1254,10.082,10.4275,0.23
2004-01-06/2004-12-31,2004,nsmallest,-0.3,4,4,2,0.999,0.002,1254,10.0717,10.4167,0.39
2011-01-06/2011-12-31,2011,nsmallest,-99.0,2,2,1,0.999,0.002,1254,9.9917,10.4002,0.23
2003-01-07/2003-12-31,2003,nsmallest,-99.0,2,1,1,0.999,0.002,1254,9.916,10.3875,0.3
2010-01-07/2010-12-31,2010,nsmallest,-99.0,3,3,2,0.999,0.002,1254,9.8944,10.3644,0.29
2002-01-04/2002-12-31,2002,nsmallest,-99.0,4,2,3,0.999,0.002,1254,10.0805,10.3584,0.54
2008-01-04/2008-12-31,2008,nsmallest,-99.0,2,1,2,0.999,0.002,1254,10.1311,10.3439,0.33
2004-01-07/2004-12-31,2004,nsmallest,-99.0,4,3,2,0.999,0.002,1254,9.9242,10.3288,0.34
2011-01-07/2011-12-31,2011,nsmallest,-99.0,4,2,2,0.999,0.002,1254,9.8582,10.3257,0.29
2023-01-05/2023-12-23,2023,nsmallest,-99.0,3,4,1,0.999,0.002,1254,9.4779,10.3152,0.21
2020-01-02/2020-12-31,2020,nsmallest,-99.0,2,1,1,0.999,0.002,1254,10.2312,10.3132,0.2
2010-01-06/2010-12-31,2010,nsmallest,-99.0,2,1,3,0.999,0.002,1254,9.871,10.2724,0.49
2013-01-03/2013-12-31,2013,nsmallest,-99.0,2,1,2,0.999,0.002,1254,10.0597,10.2704,0.37
2010-01-04/2010-12-31,2010,nsmallest,-99.0,4,3,1,0.999,0.002,1254,9.9741,10.2479,0.34
2020-01-01/2020-12-31,2020,nsmallest,-99.0,2,1,1,0.999,0.002,1254,10.2312,10.2475,0.2
2022-01-04/2022-12-31,2022,nsmallest,-99.0,2,1,3,0.999,0.002,1254,9.9538,10.2267,0.42
2012-01-06/2012-12-31,2012,nsmallest,-0.3,2,2,2,0.999,0.002,1254,9.8615,10.1962,0.39
2022-01-07/2022-12-31,2022,nsmallest,-99.0,2,1,3,0.999,0.002,1254,9.7264,10.185,0.41
2020-01-06/2020-12-31,2020,nsmallest,-99.0,2,3,1,0.999,0.002,1254,9.8034,10.1352,0.26
2002-01-02/2002-12-31,2002,nsmallest,-99.0,4,2,2,0.999,0.002,1254,9.9853,10.1287,0.38
2015-01-08/2015-12-31,2015,nsmallest,-99.0,2,3,1,0.999,0.002,1254,9.5929,10.1074,0.24
