date_range,watch_days,hold_days,num_stocks_to_buy,loss_limit,total_profit,yearly_profit,win_ratio
2002-01-07/2002-12-31,5,2,1,0.999,2.98505,3.0519,0.74
2017-01-06/2017-12-31,7,3,1,0.999,2.99364,3.05133,0.96
2023-01-03/2023-06-23,6,3,1,0.999,1.68583,3.05117,0.25
2001-01-03/2001-12-31,2,5,1,0.997,3.01644,3.04649,0.81
2010-01-04/2010-12-31,4,2,1,0.997,3.00576,3.04495,0.71
2020-01-02/2020-12-31,2,4,1,0.999,3.03289,3.04447,0.93
2001-01-05/2001-12-31,2,3,1,0.998,2.99038,3.03853,0.86
2001-01-01/2001-12-31,3,4,1,0.999,3.02588,3.03741,0.81
2001-01-02/2001-12-31,2,5,1,0.997,3.01644,3.03715,0.81
2002-01-04/2002-12-31,4,10,1,0.999,2.99719,3.03618,0.41
2016-01-07/2016-12-31,6,5,1,0.999,2.97347,3.03042,0.91
2003-01-02/2003-12-31,2,4,1,0.997,3.00807,3.02867,0.83
2002-01-03/2002-12-31,6,2,2,0.998,2.99864,3.02835,0.87
2023-01-04/2023-06-23,6,3,1,0.997,1.67403,3.02524,0.25
2020-01-06/2020-12-31,2,2,2,0.999,2.97238,3.01997,0.6
2002-01-02/2002-12-31,6,2,2,0.998,2.99864,3.01912,0.87
2001-01-01/2001-12-31,3,5,1,0.999,3.00482,3.0162,0.77
2020-01-03/2020-12-31,2,4,1,0.999,2.99219,3.01259,0.93
2010-01-05/2010-12-31,4,2,1,0.997,2.96152,3.00879,0.67
2020-01-07/2020-12-31,2,2,2,0.999,2.95055,3.00666,0.57
2003-01-03/2003-12-31,2,7,1,0.997,2.97662,3.00592,1.0
2001-01-01/2001-12-31,7,6,2,0.997,2.99106,3.00233,1.0
2023-01-03/2023-06-23,6,3,1,0.998,1.67238,2.9994,0.25
2017-01-06/2017-12-31,7,3,1,0.998,2.9431,2.99893,0.96
2020-01-06/2020-12-31,2,2,2,0.997,2.95014,2.99706,0.57
2002-01-04/2002-12-31,4,10,1,0.998,2.95251,2.99038,0.41
2002-01-07/2002-12-31,5,2,1,0.998,2.92586,2.99017,0.74
2010-01-06/2010-12-31,3,3,1,0.997,2.93349,2.98897,0.61
2001-01-01/2001-12-31,7,10,1,0.999,2.97739,2.98857,0.71
2016-01-07/2016-12-31,6,5,1,0.998,2.93207,2.9875,0.91
2020-01-07/2020-12-31,2,2,2,0.997,2.92553,2.98071,0.56
2005-01-04/2005-12-31,4,3,2,0.999,2.93397,2.97138,0.78
2002-01-03/2002-12-31,3,5,2,0.999,2.94216,2.97081,0.9
2014-01-01/2014-12-31,3,3,1,0.998,2.95952,2.97056,0.9
2001-01-01/2001-12-31,7,10,1,0.998,2.95363,2.96463,0.71
2002-01-02/2002-12-31,3,5,2,0.999,2.94364,2.9634,0.9
2005-01-03/2005-12-31,4,3,2,0.999,2.93397,2.96246,0.78
2001-01-01/2001-12-31,7,6,2,0.999,2.94677,2.95772,1.0
2001-01-01/2001-12-31,3,4,1,0.998,2.94221,2.95313,0.81
2022-01-04/2022-12-31,3,3,2,0.999,2.91524,2.9522,0.88
2016-01-07/2016-12-31,2,2,1,0.999,2.89666,2.95079,0.9
2023-01-03/2023-06-23,6,3,1,0.997,1.65902,2.94846,0.25
2017-01-06/2017-12-31,7,3,1,0.997,2.89337,2.94738,0.96
2010-01-06/2010-12-31,3,3,1,0.998,2.89238,2.94636,0.61
2008-01-01/2008-12-31,4,2,1,0.999,2.94364,2.94582,0.5
2002-01-04/2002-12-31,4,10,1,0.997,2.90844,2.94523,0.41
2016-01-07/2016-12-31,6,5,1,0.997,2.89121,2.94514,0.91
2001-01-01/2001-12-31,7,10,1,0.997,2.93004,2.94087,0.71
2022-01-03/2022-12-31,5,2,2,0.999,2.91133,2.93939,0.74
2003-01-02/2003-12-31,2,4,1,0.999,2.91733,2.93676,0.83
2020-01-02/2020-12-31,2,4,1,0.998,2.92256,2.93334,0.93
2001-01-05/2001-12-31,3,6,2,0.999,2.88738,2.93237,1.0
2002-01-03/2002-12-31,6,2,2,0.997,2.90233,2.93022,0.77
2002-01-07/2002-12-31,5,2,1,0.997,2.86778,2.92962,0.74
2001-01-05/2001-12-31,2,3,1,0.997,2.88438,2.92928,0.86
2010-01-06/2010-12-31,3,3,1,0.999,2.87218,2.92543,0.61
2005-01-04/2005-12-31,4,3,2,0.997,2.88888,2.92518,0.78
2001-01-01/2001-12-31,7,6,2,0.998,2.91088,2.92158,1.0
2002-01-02/2002-12-31,6,2,2,0.997,2.90233,2.92156,0.77
2002-01-07/2002-12-31,4,6,1,0.999,2.85809,2.91952,0.92
2005-01-06/2005-12-31,3,2,2,0.998,2.86383,2.91677,0.94
2005-01-03/2005-12-31,4,3,2,0.997,2.88888,2.91652,0.78
2003-01-02/2003-12-31,2,4,1,0.998,2.89732,2.91648,0.86
2020-01-06/2020-12-31,2,2,2,0.998,2.87117,2.91568,0.59
2005-01-04/2005-12-31,4,4,2,0.999,2.87051,2.90636,0.97
2020-01-03/2020-12-31,2,4,1,0.998,2.88623,2.90526,0.9
2001-01-03/2001-12-31,3,4,1,0.999,2.8744,2.90177,1.0
2020-01-07/2020-12-31,2,2,2,0.998,2.84866,2.90105,0.57
2001-01-03/2001-12-31,5,4,1,0.999,2.87211,2.89945,0.85
2005-01-03/2005-12-31,4,4,2,0.999,2.87051,2.89781,0.97
2002-01-03/2002-12-31,3,5,2,0.998,2.87022,2.89752,0.9
2001-01-03/2001-12-31,2,6,2,0.999,2.8691,2.89638,0.97
2020-01-03/2020-12-31,2,2,1,0.999,2.87721,2.89612,0.92
2005-01-06/2005-12-31,3,2,2,0.999,2.84206,2.89422,0.94
2008-01-07/2008-12-31,2,3,1,0.999,2.83998,2.89206,0.96
2002-01-02/2002-12-31,3,5,2,0.998,2.8731,2.89195,0.9
2001-01-01/2001-12-31,6,5,1,0.999,2.87899,2.88946,0.95
2001-01-02/2001-12-31,2,6,2,0.999,2.8691,2.88791,0.97
2002-01-01/2002-12-31,4,4,1,0.997,2.87553,2.88598,1.0
2016-01-06/2016-12-31,5,2,1,0.999,2.84196,2.88558,0.89
2016-01-01/2016-12-31,6,3,1,0.999,2.88274,2.88483,0.96
2005-01-04/2005-12-31,4,3,2,0.998,2.84856,2.88388,0.78
2001-01-05/2001-12-31,3,6,2,0.998,2.8349,2.87831,1.0
2005-01-03/2005-12-31,4,3,2,0.998,2.84856,2.87546,0.78
2022-01-04/2022-12-31,5,2,2,0.999,2.83924,2.87434,0.63
2014-01-01/2014-12-31,3,3,1,0.997,2.86321,2.87357,0.9
2001-01-01/2001-12-31,3,4,1,0.997,2.86077,2.87111,0.81
2001-01-02/2001-12-31,5,4,1,0.999,2.85208,2.87066,0.85
2002-01-07/2002-12-31,4,6,1,0.998,2.80984,2.86925,0.92
2016-01-06/2016-12-31,5,2,1,0.997,2.82519,2.8683,0.89
2001-01-04/2001-12-31,2,5,1,0.999,2.8323,2.86723,1.0
2022-01-03/2022-12-31,5,2,2,0.998,2.83788,2.86458,0.74
2005-01-05/2005-12-31,3,5,2,0.999,2.81742,2.8603,0.97
2022-01-03/2022-12-31,3,3,2,0.999,2.83337,2.85999,0.83
2020-01-02/2020-12-31,2,2,1,0.999,2.84849,2.85875,0.86
2017-01-02/2017-12-31,5,3,1,0.999,2.83587,2.85425,0.94
2016-01-07/2016-12-31,2,2,1,0.998,2.79968,2.85032,0.9
2008-01-01/2008-12-31,4,2,1,0.998,2.84794,2.84998,0.5
2022-01-04/2022-12-31,3,3,2,0.998,2.81346,2.84793,0.88
2001-01-03/2001-12-31,2,6,2,0.997,2.8211,2.84749,0.97
2022-01-03/2022-12-31,5,2,2,0.997,2.82068,2.84706,0.71
2001-01-03/2001-12-31,5,4,1,0.998,2.82044,2.84682,0.85
2001-01-01/2001-12-31,6,5,1,0.998,2.83606,2.84623,0.95
2005-01-05/2005-12-31,3,5,2,0.998,2.80088,2.84326,0.97
2005-01-04/2005-12-31,4,4,2,0.998,2.80644,2.84075,0.97
2001-01-02/2001-12-31,2,6,2,0.997,2.8211,2.83929,0.97
2001-01-03/2001-12-31,4,6,1,0.999,2.81114,2.83735,0.84
2001-01-03/2001-12-31,3,5,2,0.999,2.81036,2.83656,1.0
2001-01-03/2001-12-31,3,4,1,0.998,2.80894,2.83511,1.0
2005-01-03/2005-12-31,4,4,2,0.998,2.80644,2.83257,0.97
2001-01-05/2001-12-31,2,7,1,0.999,2.79012,2.83219,0.78
2016-01-01/2016-12-31,6,3,1,0.998,2.8284,2.83041,0.96
2001-01-03/2001-12-31,2,6,2,0.998,2.80362,2.82968,0.97
2001-01-02/2001-12-31,4,6,1,0.999,2.81114,2.82921,0.84
2001-01-05/2001-12-31,3,6,2,0.997,2.78603,2.82798,1.0
2001-01-03/2001-12-31,7,6,1,0.999,2.80102,2.82704,1.0
2010-01-01/2010-12-31,5,3,1,0.999,2.81644,2.82648,0.45
2005-01-06/2005-12-31,2,2,2,0.999,2.77645,2.82625,0.84
2002-01-03/2002-12-31,3,5,2,0.997,2.79997,2.82598,0.9
2002-01-02/2002-12-31,3,5,2,0.997,2.80419,2.82217,0.9
2005-01-06/2005-12-31,3,2,2,0.997,2.77214,2.82179,0.94
2001-01-02/2001-12-31,2,6,2,0.998,2.80362,2.82159,0.97
2002-01-07/2002-12-31,7,3,1,0.999,2.76404,2.82154,0.92
2002-01-07/2002-12-31,4,6,1,0.997,2.76236,2.81979,0.92
2016-01-06/2016-12-31,5,2,1,0.998,2.77725,2.81893,0.89
2001-01-02/2001-12-31,5,4,1,0.998,2.79796,2.81586,0.85
2001-01-03/2001-12-31,5,4,1,0.997,2.78671,2.81247,0.85
2001-01-01/2001-12-31,6,5,1,0.997,2.79373,2.80361,0.95
2022-01-04/2022-12-31,5,2,2,0.997,2.76748,2.80085,0.63
2022-01-04/2022-12-31,5,2,2,0.998,2.7662,2.79953,0.63
2001-01-03/2001-12-31,7,6,1,0.998,2.7731,2.79861,1.0
2001-01-04/2001-12-31,2,5,1,0.998,2.76227,2.79551,1.0
2017-01-02/2017-12-31,5,3,1,0.998,2.77685,2.79448,0.94
2001-01-03/2001-12-31,4,6,1,0.998,2.76092,2.78621,0.84
2008-01-07/2008-12-31,2,3,1,0.998,2.73667,2.78506,0.96
2001-01-02/2001-12-31,5,4,1,0.997,2.76173,2.77918,0.85
2005-01-05/2005-12-31,3,5,2,0.997,2.73817,2.77869,0.97
2002-01-07/2002-12-31,7,3,1,0.998,2.72283,2.77863,0.92
2001-01-02/2001-12-31,4,6,1,0.998,2.76092,2.77836,0.84
2016-01-01/2016-12-31,6,3,1,0.997,2.77504,2.77698,0.96
2005-01-04/2005-12-31,4,4,2,0.997,2.74376,2.77656,0.97
2001-01-03/2001-12-31,3,5,2,0.998,2.74861,2.77367,1.0
2001-01-03/2001-12-31,5,6,1,0.999,2.74729,2.77233,1.0
2001-01-03/2001-12-31,7,6,1,0.997,2.74544,2.77045,1.0
2001-01-03/2001-12-31,3,4,1,0.997,2.74492,2.76991,1.0
2005-01-03/2005-12-31,4,4,2,0.997,2.74376,2.76873,0.97
2001-01-05/2001-12-31,2,7,1,0.998,2.72659,2.76677,0.78
2020-01-03/2020-12-31,2,2,1,0.998,2.74767,2.76494,0.9
2022-01-03/2022-12-31,3,3,2,0.998,2.73304,2.75782,0.83
2008-01-01/2008-12-31,4,2,1,0.997,2.75527,2.75718,0.5
2010-01-01/2010-12-31,5,3,1,0.998,2.7468,2.75635,0.45
2001-01-01/2001-12-31,4,7,2,0.999,2.74462,2.75415,0.77
2016-01-07/2016-12-31,2,2,1,0.997,2.70586,2.75317,0.9
2002-01-03/2002-12-31,6,2,1,0.999,2.72321,2.74781,0.61
2002-01-04/2002-12-31,2,2,1,0.997,2.71533,2.74745,1.0
2022-01-04/2022-12-31,3,3,2,0.997,2.71514,2.74725,0.88
2022-01-04/2022-12-31,4,3,1,0.999,2.71086,2.74288,0.83
2005-01-04/2005-12-31,5,6,2,0.997,2.70966,2.74165,0.95
2002-01-02/2002-12-31,6,2,1,0.999,2.72321,2.74017,0.61
2016-01-05/2016-12-31,5,4,2,0.999,2.70597,2.73787,0.96
2002-01-07/2002-12-31,7,3,1,0.997,2.68219,2.73632,0.92
2001-01-03/2001-12-31,4,6,1,0.997,2.71155,2.73594,0.84
2017-01-02/2017-12-31,5,3,1,0.997,2.719,2.73591,0.94
2022-01-03/2022-12-31,4,3,1,0.999,2.71086,2.73524,0.83
2001-01-04/2001-12-31,4,5,2,0.999,2.70272,2.73454,0.85
2005-01-03/2005-12-31,5,6,2,0.997,2.70966,2.73402,0.95
2022-01-04/2022-12-31,6,7,1,0.999,2.7022,2.73401,0.83
2001-01-03/2001-12-31,5,6,1,0.998,2.70904,2.73338,1.0
2016-01-04/2016-12-31,5,4,2,0.999,2.70597,2.73026,0.96
2001-01-01/2001-12-31,3,5,2,0.998,2.72025,2.72961,0.81
2020-01-02/2020-12-31,2,2,1,0.998,2.72024,2.7296,0.86
2001-01-02/2001-12-31,4,6,1,0.997,2.71155,2.72836,0.84
2022-01-03/2022-12-31,6,7,1,0.999,2.7022,2.72643,0.83
2001-01-04/2001-12-31,2,5,1,0.997,2.6939,2.72551,1.0
2005-01-06/2005-12-31,2,2,2,0.998,2.6772,2.7235,0.84
2002-01-03/2002-12-31,2,6,2,0.999,2.68977,2.71377,0.94
2001-01-03/2001-12-31,3,5,2,0.997,2.68816,2.71213,1.0
2002-01-02/2002-12-31,2,6,2,0.999,2.68977,2.70632,0.94
2001-01-01/2001-12-31,4,6,1,0.997,2.69644,2.70564,0.72
2001-01-01/2001-12-31,4,7,2,0.998,2.69548,2.70467,0.77
2016-01-06/2016-12-31,7,4,1,0.999,2.66581,2.7042,0.91
2001-01-05/2001-12-31,2,7,1,0.997,2.66444,2.70279,0.78
2020-01-03/2020-12-31,2,2,1,0.997,2.68019,2.69662,0.89
2001-01-03/2001-12-31,5,6,1,0.997,2.67128,2.69495,1.0
2001-01-03/2001-12-31,7,4,1,0.999,2.67123,2.6949,1.0
2022-01-04/2022-12-31,6,7,1,0.998,2.66191,2.69277,0.83
2001-01-04/2001-12-31,4,5,2,0.998,2.65891,2.6897,0.85
2010-01-01/2010-12-31,5,3,1,0.997,2.67882,2.6879,0.45
2002-01-03/2002-12-31,6,2,1,0.998,2.66386,2.6874,0.55
2016-01-05/2016-12-31,5,4,2,0.998,2.65506,2.68576,0.96
2022-01-03/2022-12-31,6,7,1,0.998,2.66191,2.68541,0.83
2008-01-07/2008-12-31,2,3,1,0.997,2.63702,2.68191,0.96
2019-01-04/2019-12-31,2,3,1,0.998,2.65043,2.68102,1.0
2002-01-02/2002-12-31,6,2,1,0.998,2.66386,2.68009,0.55
2016-01-04/2016-12-31,5,4,2,0.998,2.65506,2.67844,0.96
2020-01-03/2020-12-31,7,3,1,0.999,2.65026,2.66632,0.79
2016-01-06/2016-12-31,7,4,1,0.998,2.62606,2.66329,0.91
2020-01-02/2020-12-31,2,2,1,0.997,2.65343,2.66234,0.84
2001-01-01/2001-12-31,3,5,2,0.997,2.65342,2.66233,0.81
2022-01-04/2022-12-31,4,3,1,0.998,2.63062,2.66075,0.83
2020-01-01/2020-12-31,6,6,1,0.999,2.65815,2.65993,0.8
2022-01-03/2022-12-31,3,3,2,0.997,2.63617,2.65921,0.74
2020-01-02/2020-12-31,7,3,1,0.999,2.65026,2.65914,0.79
2001-01-03/2001-12-31,7,4,1,0.998,2.63404,2.65704,1.0
2001-01-01/2001-12-31,4,7,2,0.997,2.64718,2.65604,0.77
2002-01-01/2002-12-31,6,5,2,0.999,2.6449,2.65375,0.91
2022-01-03/2022-12-31,4,3,1,0.998,2.63062,2.65357,0.83
2022-01-04/2022-12-31,6,7,1,0.997,2.62218,2.65211,0.83
2020-01-01/2020-12-31,6,6,1,0.998,2.64606,2.64782,0.8
2001-01-04/2001-12-31,4,5,2,0.997,2.61578,2.64555,0.85
2022-01-03/2022-12-31,6,7,1,0.997,2.62218,2.64498,0.83
2002-01-03/2002-12-31,2,6,2,0.998,2.62058,2.64335,0.94
2001-01-01/2001-12-31,3,5,2,0.999,2.6335,2.64227,0.84
2022-01-05/2022-12-31,2,4,1,0.999,2.60261,2.63917,1.0
2022-01-04/2022-12-31,3,2,2,0.999,2.60768,2.63727,0.54
2002-01-02/2002-12-31,2,6,2,0.998,2.62058,2.63628,0.94
2016-01-05/2016-12-31,5,4,2,0.997,2.60508,2.63461,0.96
2005-01-06/2005-12-31,2,6,2,0.999,2.58903,2.63227,0.81
2005-01-06/2005-12-31,2,2,2,0.997,2.58745,2.63063,0.83
2016-01-04/2016-12-31,5,4,2,0.997,2.60508,2.62757,0.96
2016-01-06/2016-12-31,7,4,1,0.997,2.58686,2.62297,0.91
2001-01-03/2001-12-31,7,4,1,0.997,2.59733,2.61968,1.0
2004-01-07/2004-12-31,5,2,1,0.997,2.57478,2.61753,1.0
2001-01-04/2001-12-31,2,4,1,0.999,2.58814,2.61727,1.0
2001-01-02/2001-12-31,3,5,1,0.999,2.59799,2.61341,0.97
2022-01-06/2022-12-31,3,4,2,0.999,2.56668,2.60915,0.83
2020-01-01/2020-12-31,6,6,1,0.997,2.60657,2.60828,0.8
2001-01-02/2001-12-31,6,3,1,0.999,2.58781,2.60311,0.78
2002-01-01/2002-12-31,6,5,2,0.998,2.59359,2.60209,0.91
2022-01-03/2022-12-31,3,2,2,0.999,2.57521,2.59718,0.52
2019-01-04/2019-12-31,2,3,1,0.997,2.56418,2.59276,1.0
2001-01-03/2001-12-31,6,3,1,0.999,2.56976,2.59163,0.78
2002-01-03/2002-12-31,3,4,2,0.999,2.56918,2.59103,0.94
2002-01-07/2002-12-31,2,4,1,0.999,2.54,2.58841,0.78
2002-01-02/2002-12-31,3,4,2,0.999,2.57046,2.58555,0.94
2017-01-06/2017-12-31,2,3,2,0.999,2.54226,2.5839,1.0
2003-01-01/2003-12-31,3,10,1,0.999,2.57512,2.58349,0.79
2001-01-05/2001-12-31,2,4,1,0.999,2.54635,2.5813,0.79
2022-01-04/2022-12-31,4,3,1,0.997,2.55269,2.58101,0.83
2017-01-06/2017-12-31,2,3,2,0.998,2.53763,2.5791,1.0
2002-01-03/2002-12-31,2,6,2,0.997,2.55311,2.57469,0.94
2022-01-03/2022-12-31,4,3,1,0.997,2.55269,2.57425,0.83
2001-01-03/2001-12-31,3,3,2,0.999,2.54948,2.57099,1.0
2016-01-04/2016-12-31,6,2,1,0.999,2.54846,2.56995,1.0
2010-01-05/2010-12-31,3,2,1,0.999,2.53511,2.56973,0.74
2002-01-03/2002-12-31,2,2,2,0.999,2.54731,2.56879,1.0
2005-01-06/2005-12-31,2,6,2,0.998,2.52728,2.5684,0.81
2002-01-02/2002-12-31,2,6,2,0.997,2.55311,2.56799,0.94
2002-01-07/2002-12-31,7,2,2,0.999,2.51985,2.56746,0.93
2004-01-01/2004-12-31,2,2,1,0.997,2.56434,2.566,1.0
2010-01-04/2010-12-31,3,2,1,0.999,2.53765,2.56562,0.74
2001-01-02/2001-12-31,6,3,1,0.998,2.54668,2.56148,0.78
2002-01-03/2002-12-31,6,2,1,0.997,2.53967,2.56101,0.42
2005-01-07/2005-12-31,2,3,2,0.999,2.51327,2.56062,0.96
2002-01-01/2002-12-31,6,5,2,0.997,2.55218,2.5604,0.91
2001-01-02/2001-12-31,7,10,2,0.999,2.54175,2.55649,1.0
2001-01-02/2001-12-31,3,5,1,0.998,2.54137,2.55611,0.97
2002-01-02/2002-12-31,6,2,1,0.997,2.53967,2.55438,0.42
2002-01-02/2002-12-31,4,7,2,0.997,2.53668,2.55136,0.95
2003-01-01/2003-12-31,3,10,1,0.998,2.54181,2.54996,0.79
2002-01-01/2002-12-31,2,4,2,0.999,2.54109,2.54924,0.95
2001-01-04/2001-12-31,2,4,1,0.998,2.52161,2.54922,1.0
2001-01-03/2001-12-31,6,3,1,0.998,2.52638,2.54749,0.78
2001-01-01/2001-12-31,3,4,2,0.997,2.53864,2.54678,0.83
2022-01-05/2022-12-31,2,4,1,0.998,2.51045,2.54437,1.0
2022-01-04/2022-12-31,3,5,1,0.999,2.51517,2.54263,1.0
2011-01-04/2011-12-31,3,5,1,0.999,2.50798,2.53528,0.61
2022-01-06/2022-12-31,3,4,2,0.998,2.49312,2.53309,0.83
2001-01-02/2001-12-31,7,6,1,0.999,2.51839,2.53285,0.95
2001-01-02/2001-12-31,7,10,2,0.998,2.5183,2.53276,1.0
2005-01-06/2005-12-31,4,5,2,0.999,2.49112,2.53102,0.93
2011-01-03/2011-12-31,3,5,1,0.999,2.50798,2.52877,0.61
2022-01-04/2022-12-31,3,2,2,0.998,2.50155,2.5287,0.54
2019-01-04/2019-12-31,2,6,2,0.999,2.50103,2.52817,0.45
2022-01-05/2022-12-31,2,2,1,0.999,2.49249,2.52591,0.19
2002-01-07/2002-12-31,7,2,2,0.998,2.47939,2.5254,0.93
2005-01-04/2005-12-31,4,10,2,0.997,2.49829,2.52536,0.76
2016-01-04/2016-12-31,6,2,1,0.998,2.50293,2.52363,1.0
2002-01-03/2002-12-31,4,7,2,0.997,2.50169,2.52237,0.91
2001-01-02/2001-12-31,6,3,1,0.997,2.50615,2.52047,0.78
2005-01-03/2005-12-31,4,10,2,0.997,2.49829,2.51891,0.76
2001-01-03/2001-12-31,2,10,1,0.999,2.49775,2.51836,0.35
2005-01-07/2005-12-31,2,3,2,0.998,2.47144,2.51714,0.96
2003-01-01/2003-12-31,3,10,1,0.997,2.50889,2.51683,0.79
2002-01-03/2002-12-31,3,4,2,0.998,2.49183,2.51233,0.94
2001-01-02/2001-12-31,2,10,1,0.999,2.49775,2.51196,0.35
2008-01-03/2008-12-31,2,4,1,0.999,2.49623,2.51042,0.79
2001-01-02/2001-12-31,7,10,2,0.997,2.49505,2.50923,1.0
2002-01-07/2002-12-31,7,2,2,0.997,2.46352,2.50891,0.93
2002-01-02/2002-12-31,3,4,2,0.998,2.49432,2.50849,0.94
2002-01-07/2002-12-31,2,4,1,0.998,2.46235,2.5077,0.78
2003-01-06/2003-12-31,4,10,1,0.999,2.46733,2.50644,1.0
2005-01-06/2005-12-31,2,6,2,0.997,2.46694,2.50603,0.81
2002-01-01/2002-12-31,2,5,1,0.999,2.49777,2.50564,0.53
2001-01-02/2001-12-31,7,6,1,0.998,2.4908,2.50493,0.95
2004-01-07/2004-12-31,5,2,1,0.998,2.46585,2.5049,1.0
2019-01-04/2019-12-31,2,6,2,0.998,2.47772,2.50433,0.45
2008-01-02/2008-12-31,2,4,1,0.999,2.49623,2.50408,0.79
2001-01-03/2001-12-31,6,3,1,0.997,2.48369,2.50406,0.78
2001-01-03/2001-12-31,3,3,2,0.998,2.48022,2.50053,1.0
2001-01-02/2001-12-31,3,5,1,0.997,2.48594,2.50001,0.97
2016-01-05/2016-12-31,5,7,1,0.999,2.46834,2.49474,0.9
2019-01-04/2019-12-31,5,10,1,0.999,2.46545,2.49178,0.38
2001-01-05/2001-12-31,2,4,1,0.998,2.45864,2.49111,0.79
2022-01-03/2022-12-31,3,2,2,0.998,2.46916,2.48927,0.52
2016-01-04/2016-12-31,5,7,1,0.999,2.46834,2.48845,0.9
2005-01-04/2005-12-31,5,6,2,0.999,2.46219,2.48845,0.95
2002-01-03/2002-12-31,2,2,2,0.998,2.46391,2.48394,1.0
2014-01-01/2014-12-31,3,5,1,0.999,2.47603,2.48375,0.94
2001-01-04/2001-12-31,2,4,1,0.997,2.45674,2.48287,1.0
2005-01-03/2005-12-31,5,6,2,0.999,2.46219,2.48219,0.95
2003-01-06/2003-12-31,4,10,1,0.998,2.44275,2.48103,1.0
2017-01-06/2017-12-31,2,3,2,0.997,2.44026,2.47846,1.0
2016-01-04/2016-12-31,6,2,1,0.997,2.45817,2.4781,1.0
2001-01-03/2001-12-31,2,10,1,0.998,2.45804,2.47797,0.25
2005-01-04/2005-12-31,4,10,2,0.999,2.45146,2.47747,0.76
2001-01-02/2001-12-31,7,6,1,0.997,2.46349,2.47729,0.95
2001-01-04/2001-12-31,7,10,1,0.999,2.44886,2.47482,0.93
2017-01-05/2017-12-31,3,5,1,0.997,2.44061,2.47258,0.94
2005-01-06/2005-12-31,4,5,2,0.998,2.43413,2.47212,0.93
2001-01-02/2001-12-31,2,10,1,0.998,2.45804,2.47178,0.25
2022-01-04/2022-12-31,3,5,1,0.998,2.44562,2.4715,0.94
2005-01-03/2005-12-31,4,10,2,0.999,2.45146,2.47127,0.76
2001-01-03/2001-12-31,3,4,2,0.999,2.45059,2.47039,1.0
2011-01-04/2011-12-31,3,5,1,0.998,2.44352,2.46935,0.58
2022-01-04/2022-12-31,3,2,2,0.997,2.44334,2.46917,0.54
2003-01-02/2003-12-31,2,7,1,0.999,2.45488,2.46858,0.85
2009-01-07/2009-12-31,3,7,1,0.999,2.42419,2.46805,0.79
2002-01-02/2002-12-31,2,2,2,0.999,2.45228,2.46596,0.95
2011-01-03/2011-12-31,3,5,1,0.998,2.44352,2.4632,0.58
2005-01-06/2005-12-31,6,7,2,0.999,2.42479,2.46247,1.0
2002-01-03/2002-12-31,3,4,2,0.997,2.44179,2.46144,0.92
2001-01-02/2001-12-31,3,4,1,0.999,2.44611,2.45971,0.89
2022-01-06/2022-12-31,3,4,2,0.997,2.42161,2.45918,0.83
2002-01-02/2002-12-31,3,4,2,0.997,2.44547,2.45906,0.94
2002-01-01/2002-12-31,2,4,2,0.998,2.45101,2.45856,0.9
2003-01-06/2003-12-31,4,10,1,0.997,2.41838,2.45585,1.0
2019-01-04/2019-12-31,5,10,1,0.998,2.42869,2.45419,0.38
2022-01-05/2022-12-31,2,4,1,0.997,2.42146,2.45289,1.0
2016-01-05/2016-12-31,5,7,1,0.998,2.42667,2.45213,0.9
2001-01-05/2001-12-31,2,3,2,0.999,2.41925,2.45062,0.86
2001-01-04/2001-12-31,7,10,1,0.998,2.42446,2.44987,0.93
2002-01-01/2002-12-31,4,4,1,0.999,2.44165,2.44914,1.0
2002-01-04/2002-12-31,7,4,1,0.999,2.42307,2.44844,0.91
2016-01-04/2016-12-31,5,7,1,0.998,2.42667,2.44606,0.9
2005-01-07/2005-12-31,7,3,2,0.998,2.39928,2.44218,0.96
2005-01-04/2005-12-31,5,6,2,0.998,2.41668,2.44192,0.95
2005-01-04/2005-12-31,4,10,2,0.998,2.41454,2.43973,0.76
2019-01-04/2019-12-31,2,6,2,0.997,2.41376,2.43893,0.45
2019-01-07/2019-12-31,3,3,1,0.998,2.39588,2.43865,0.59
2002-01-01/2002-12-31,2,5,1,0.998,2.43114,2.43856,0.53
2019-01-07/2019-12-31,4,7,1,0.997,2.39551,2.43826,0.82
2001-01-03/2001-12-31,2,10,1,0.997,2.41893,2.43819,0.2
2022-01-05/2022-12-31,3,4,1,0.999,2.40582,2.43682,0.83
2005-01-03/2005-12-31,5,6,2,0.998,2.41668,2.4359,0.95
2008-01-03/2008-12-31,2,4,1,0.998,2.42234,2.43566,0.79
2001-01-03/2001-12-31,3,3,2,0.997,2.41603,2.43524,1.0
2006-01-05/2006-12-31,3,4,1,0.999,2.40401,2.43496,0.8
2005-01-03/2005-12-31,4,10,2,0.998,2.41454,2.43372,0.76
2005-01-07/2005-12-31,7,3,2,0.999,2.39007,2.43262,0.96
2001-01-02/2001-12-31,2,10,1,0.997,2.41893,2.43221,0.2
2005-01-07/2005-12-31,2,3,2,0.997,2.38875,2.43124,0.96
2010-01-05/2010-12-31,3,2,1,0.998,2.39919,2.43001,0.6
2008-01-02/2008-12-31,2,4,1,0.998,2.42234,2.42971,0.79
2022-01-03/2022-12-31,3,2,2,0.997,2.41047,2.42959,0.52
2002-01-07/2002-12-31,2,4,1,0.997,2.38701,2.42944,0.78
2010-01-04/2010-12-31,3,2,1,0.998,2.404,2.42895,0.64
