,,,,,,,,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count
year,,,,,,,,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All
rank,pct_change_threshold,watch_days,hold_days,num_stocks_to_buy,loss_limit,fee,num_tickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nsmallest,-0.05,3,1,3,0.999,0.002,1254,1.148,1.3739,1.1644,1.2413,1.2726,1.1593,1.2074,1.0894,1.2028,1.3108,1.1133,1.0093,1.0847,1.0935,1.1266,1.2678,1.0197,1.145,0.9917,1.1675,1.1134,1.0792,1.0666,1.0678,1.1271499999999999,1.1641400000000002,1.29768,1.15176,1.23636,1.23336,1.15648,1.19638,1.10368,1.1831200000000002,1.31954,1.07554,1.03472,1.1492799999999999,1.1183999999999998,1.18076,1.1937,1.1004,1.13746,1.02212,1.12498,1.15102,1.07084,1.05626,1.12256,1.1491891666666667,1.1299,1.041,1.0904,1.0926,1.1611,1.0526,1.0649,0.999,1.0399,1.2614,0.9873,0.9889,1.0148,0.9099,1.1118,0.9926,0.9767,0.9954,0.8415,1.0285,1.0757,1.0259,0.9808,0.909,0.8415,1.1997,1.5034,1.2383,1.4702,1.2891,1.3328,1.2685,1.268,1.2636,1.4053,1.1487,1.1047,1.2992,1.2495,1.2824,1.3383,1.333,1.2985,1.1672,1.1726,1.3395,1.1277,1.0993,1.5695,1.5695,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,3,2,2,0.999,0.002,1254,1.1736,1.211,1.1109,1.2656,1.3111,1.2352,1.4277,1.0939,1.024,1.341,1.0852,1.1122,1.2094,1.1837,1.1575,1.3236,1.1274,1.0777,1.1134,1.0439,0.9723,1.0469,1.0804,1.0559,1.12325,1.16648,1.3638400000000002,1.13248,1.25712,1.30686,1.1902599999999999,1.3595599999999999,1.08294,1.11422,1.3052,1.2082000000000002,1.07358,1.15286,1.1246,1.14294,1.23462,1.1318199999999998,1.0689,1.06394,1.07364,1.09558,1.05778,1.0538599999999998,1.11896,1.1616766666666665,1.1034,1.1723,1.0256,1.1263,1.0346,1.0112,1.0997,0.9758,0.932,1.0806,1.0424,0.9269,0.9846,0.9718,1.0415,1.0074,0.9892,0.9913,0.9842,0.9373,0.9493,0.977,0.8749,1.0036,0.8749,1.2131,1.6308,1.3025,1.3784,1.5554,1.3256,1.5934,1.1934,1.5866,1.6274,1.429,1.2108,1.2562,1.215,1.3164,1.4439,1.3553,1.1834,1.1204,1.2647,1.3667,1.1632,1.1901,1.269,1.6308,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,3,3,3,0.999,0.002,1254,1.1188,1.3869,1.1618,1.2806,1.2604,1.1036,1.1718,1.0496,1.1937,1.2495,1.0075,1.045,1.1617,1.0662,1.03,1.0597,1.0342,1.0591,1.0032,1.045,1.1131,1.0117,1.0596,1.1354,1.09055,1.1397,1.28988,1.18728,1.21404,1.2222000000000002,1.1351,1.21118,1.07686,1.14218,1.32848,1.08502,1.01404,1.15516,1.03816,1.0873000000000002,1.1657,1.05574,1.0523799999999999,1.0002600000000001,1.0813599999999999,1.1455,1.00338,1.0533,1.14524,1.1262266666666667,1.1162,1.0717,1.0174,0.9431,1.0783,1.0303,1.0104,0.9862,0.9864,1.0847,0.9994,0.9038,0.9837,0.9465,0.9678,1.0095,0.9846,0.9456,0.9314,1.013,0.9892,0.9678,0.9692,0.9153,0.9038,1.1833,1.4622,1.4243,1.4068,1.4043,1.3102,1.3872,1.1828,1.3455,1.6896,1.3086,1.1,1.2614,1.0672,1.2443,1.535,1.138,1.1778,1.093,1.2396,1.3205,1.0271,1.1657,1.3948,1.6896,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,3,3,2,0.999,0.002,1254,1.1265,1.2776,1.0327,1.2027,1.2803,1.0656,1.2756,1.0808,0.9932,1.3467,1.0669,1.0052,1.0953,1.0809,1.0095,1.0852,1.0262,0.9721,0.982,1.0537,1.0746,1.0358,1.0953,0.927,1.0810499999999998,1.1399000000000001,1.3392199999999999,1.09832,1.24568,1.27256,1.11512,1.31272,1.07582,1.0962,1.3705,1.1030000000000002,1.03658,1.0791600000000001,1.05634,1.0520200000000002,1.1945999999999999,1.0321200000000001,1.03166,0.9935600000000001,1.0712,1.1097000000000001,1.03928,1.0834,1.09068,1.1266391666666666,1.1044,1.0731,1.0096,0.9808,1.0992,1.0106,0.9711,0.9706,0.9636,1.1231,1.0075,0.9007,0.9888,0.9119,0.9532,1.0139,0.929,0.9199,0.9119,1.0332,0.9432,0.9746,0.9534,0.8562,0.8562,1.2014,1.7998,1.2354,1.6965,1.4193,1.2812,1.6677,1.1379,1.482,1.6163,1.2762,1.1985,1.1944,1.163,1.3007,1.7599,1.0965,1.2959,1.1393,1.1343,1.4936,1.0771,1.248,1.6071,1.7998,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,3,4,3,0.999,0.002,1254,1.1056,1.0824,1.1261,1.2321,1.2367,1.261,1.2026,1.077,1.0924,1.3471,1.0472,1.0329,1.1813,1.0715,1.0093,1.0731,1.3381,1.0166,1.0435,1.0828,1.1888,0.9705,1.0032,1.1111,1.0805500000000001,1.12242,1.11692,1.14246,1.19738,1.24668,1.2123599999999999,1.18806,1.1172799999999998,1.1190799999999999,1.31346,1.0793199999999998,1.03626,1.28116,1.0497400000000001,1.0406600000000001,1.0667,1.25242,1.0185,1.03284,1.05372,1.13564,0.9948600000000001,0.9968199999999999,1.11792,1.1221941666666666,1.1017,1.0221,1.0293,1.0224,1.1018,1.0009,0.9233,0.9198,0.9551,1.0722,0.9892,0.9123,1.0476,0.981,0.9794,0.9671,1.0018,0.9435,0.9816,0.9287,0.9903,0.9617,0.8884,0.9321,0.8884,1.1787,1.2148,1.2852,1.2653,1.4,1.3261,1.412,1.3775,1.493,1.4698,1.2262,1.1839,1.6704,1.0811,1.1318,1.1896,1.4386,1.0746,1.08,1.114,1.2585,1.0454,1.068,1.2834,1.6704,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,4,2,3,0.999,0.002,1254,1.0892,1.2003,1.1959,1.1364,0.9996,1.1066,1.2328,1.0541,1.0725,1.1239,1.1209,1.0757,1.0613,1.1312,1.0145,1.0303,1.1083,1.0477,0.9675,1.02,1.2713,0.9842,1.0087,1.0506,1.0741,1.0964800000000001,1.19146,1.1939,1.1348600000000002,1.0296800000000002,1.12324,1.21604,1.03982,1.0679,1.13828,1.17274,1.1093199999999999,1.0694599999999999,1.21002,1.0125,1.02884,1.10084,1.02382,0.97732,1.03966,1.20434,1.0317399999999999,0.99848,1.0284200000000001,1.0932983333333333,1.068,1.0528,1.0263,1.0505,0.9667,1.0488,1.0897,0.9593,0.9562,1.096,0.9701,1.0574,0.9783,1.0583,0.9089,0.9178,0.9567,0.9641,0.9224,0.8563,1.0131,0.9043,0.9039,0.94,0.8563,1.126,1.2944,1.336,1.2151,1.1265,1.2078,1.2891,1.0968,1.2708,1.2427,1.3275,1.2275,1.1636,1.3996,1.2135,1.1145,1.167,1.0593,1.0672,1.3447,1.339,1.1434,1.067,1.1278,1.3996,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,4,1,3,0.999,0.002,1254,1.0861,1.1566,1.1145,1.1224,0.9954,1.0622,1.0749,1.0232,1.0996,1.1417,1.1787,1.0495,1.0521,1.1516,1.0669,1.0417,1.061,0.9948,0.9326,1.0578,1.3659,1.1146,0.9894,1.0494,1.07205,1.0813400000000002,1.13222,1.15988,1.14178,1.03934,1.06118,1.11896,1.0364,1.11382,1.1999600000000001,1.1331200000000001,1.0858,1.0648199999999999,1.15026,1.11098,1.05136,1.04314,0.9771599999999999,0.95016,1.02944,1.2925200000000001,1.067,1.0215999999999998,1.07572,1.0890816666666665,1.0481,1.0598,1.0774,1.0641,0.9407,1.0273,1.0375,1.0077,1.0358,1.1182,1.0052,0.9798,0.989,1.0119,0.9878,0.9794,0.9707,0.9,0.9162,0.9468,1.1472,0.9195,0.9827,0.9416,0.9,1.102,1.2091,1.3657,1.2977,1.1788,1.0975,1.2267,1.1112,1.1755,1.3051,1.2782,1.183,1.2076,1.2282,1.22,1.1246,1.0663,1.027,1.0399,1.0816,1.4101,1.1801,1.1499,1.3102,1.4101,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,4,2,2,0.999,0.002,1254,1.0711,1.1293,1.0845,1.1023,0.9677,1.1298,1.1224,1.0785,1.0049,1.1186,1.2496,1.1044,1.1059,1.1202,0.9844,1.0341,1.0781,0.9667,0.9778,1.0474,1.1414,1.0235,1.0366,0.9955,1.0709,1.08512,1.13368,1.2092800000000001,1.1404,1.0388,1.12702,1.18312,1.05434,1.01134,1.0895199999999998,1.23118,1.08834,1.09176,1.2769,1.0133,1.0187599999999999,1.06016,0.98736,0.99176,0.99154,1.12494,1.04868,0.99472,1.03416,1.0844241666666667,1.0665,1.0757,1.0344,1.0915,0.9414,1.0482,1.0502,0.9469,0.9752,0.9708,0.9625,1.0124,1.0296,1.0126,0.9533,0.8987,0.9428,0.9399,0.9464,0.8686,1.0155,0.9272,0.9147,0.8914,0.8686,1.1102,1.1923,1.4906,1.2243,1.2207,1.2286,1.4601,1.1117,1.0582,1.252,1.3997,1.1732,1.1628,1.5867,1.0881,1.0758,1.1187,1.0492,1.1027,1.057,1.1744,1.1626,1.0503,1.2114,1.5867,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,4,3,3,0.999,0.002,1254,1.1023,1.0705,1.1804,1.172,1.0858,1.0962,1.1344,0.9588,0.9608,1.3367,1.0692,1.034,1.1231,1.1005,1.1486,1.0678,1.0842,1.0597,0.9231,1.0563,1.0074,1.0838,0.9881,1.0182,1.0685,1.08964,1.12422,1.20474,1.12864,1.07386,1.10888,1.15426,1.0248,0.9958,1.2637,1.14776,1.07148,1.09508,1.11342,1.10684,1.0584,1.1076000000000001,1.03532,0.95852,1.0573599999999999,1.0089000000000001,1.064,1.00668,1.0675000000000001,1.0861416666666666,1.044,1.0552,0.992,0.8977,1.0114,1.0496,1.1028,0.9093,0.9145,0.9954,0.9539,0.9784,1.0454,1.0397,0.9323,0.9503,1.0451,0.9691,0.8967,0.9903,0.9814,1.0153,0.9321,0.9811,0.8967,1.1321,1.2949,1.5349,1.2755,1.1027,1.1807,1.2766,1.2394,1.1268,1.4968,1.3447,1.2264,1.1303,1.2788,1.3315,1.115,1.2318,1.0947,1.0605,1.111,1.0525,1.1141,1.1564,1.3016,1.5349,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,3,4,2,0.999,0.002,1254,1.1006,1.179,1.1013,1.2335,1.3349,1.1277,1.3089,1.0339,0.9365,1.464,1.057,1.0722,1.1643,1.0585,0.9731,1.0106,1.2763,0.9531,0.9762,1.0665,1.1966,1.0435,1.0044,1.0618,1.06725,1.1175599999999999,1.17606,1.09626,1.22662,1.2623799999999998,1.16578,1.26432,1.07096,1.01628,1.38134,1.0412599999999999,1.04364,1.27236,1.0321200000000001,1.02538,1.05814,1.39368,0.9742200000000001,0.9867799999999999,1.05294,1.16136,1.06082,0.99976,1.1674,1.1269758333333333,1.0794,1.01,0.9922,1.081,1.0238,1.0669,0.9442,0.9272,0.9037,0.9948,0.9825,0.9248,1.0466,0.9274,0.9482,0.9297,1.0647,0.9263,0.9555,0.9019,0.9719,1.0124,0.9151,0.9299,0.9019,1.1921,1.429,1.1776,1.3396,1.4884,1.3397,1.5333,1.3032,1.3013,1.5098,1.1093,1.1362,1.6225,1.0724,1.1881,1.3457,1.7606,1.0466,1.0356,1.1657,1.417,1.1234,1.0525,1.4356,1.7606,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,4,3,1,0.999,0.002,1254,1.0661,1.0106,0.9881,1.189,1.168,1.2511,1.0647,0.8873,0.9238,1.2363,1.0874,0.9362,1.1032,0.9949,0.9596,1.0956,1.1574,0.9761,0.8776,0.9986,1.0479,1.0859,1.0239,1.0779,1.0654,1.07296,1.02542,1.16344,1.13388,1.16934,1.21798,1.11462,1.0208400000000002,0.98194,1.18516,1.07638,1.0357800000000001,1.14878,1.2147000000000001,0.9489000000000001,1.0935599999999999,1.20204,0.96098,0.96912,1.0130599999999998,1.02858,1.12714,1.04924,1.0872199999999999,1.0850441666666666,1.0158,0.9351,0.9368,0.9318,1.1188,1.1264,0.9,0.8596,0.8606,0.9846,0.9617,0.8993,0.9711,0.9361,0.9133,0.9182,1.0675,0.8548,0.8614,0.8716,0.9098,0.9806,0.8369,0.9204,0.8369,1.1239,1.1531,1.8109,1.2117,1.2461,1.3192,1.3945,1.3563,1.1555,1.3935,1.1688,1.3389,1.4425,1.9994,0.9711,1.317,1.5395,1.0538,1.1688,1.1237,1.0712,1.2647,1.2645,1.2636,1.9994,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,4,3,2,0.999,0.002,1254,1.0808,1.0189,1.2199,1.1751,1.1122,1.1292,1.054,0.9253,0.9368,1.2326,1.0968,1.0268,1.0807,1.2294,1.2276,1.1029,1.079,0.9988,0.9107,0.9145,1.0385,1.0642,1.0013,1.0416,1.0644,1.0845600000000002,1.05602,1.2329599999999998,1.1669800000000001,1.1008200000000001,1.1312200000000001,1.1423400000000001,1.04084,0.9808399999999999,1.18878,1.10184,1.02294,1.12774,1.1766999999999999,1.1057599999999999,1.07428,1.09556,1.01254,0.9864,0.96752,1.01172,1.09782,1.0237,1.07314,1.0834591666666666,1.0474,0.9423,1.0468,0.905,1.0336,1.0499,0.9943,0.8849,0.8573,1.0055,0.9996,0.884,1.0446,1.015,0.8815,0.8809,1.0243,0.8939,0.9062,0.8933,0.9649,1.0536,0.9373,0.9785,0.8573,1.1339,1.2411,1.5945,1.3945,1.155,1.1978,1.4581,1.3415,1.1328,1.4509,1.1843,1.2149,1.2671,1.3853,1.2607,1.184,1.1933,1.1024,1.1422,1.0995,1.0427,1.2227,1.2022,1.2394,1.5945,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,4,1,2,0.999,0.002,1254,1.0674,1.0399,1.1537,1.134,0.9788,1.076,1.0341,1.0333,1.0978,1.2016,1.1232,1.0729,1.0885,1.2177,1.1654,1.0103,1.0623,0.9662,0.9178,0.9843,1.0659,1.1109,1.0341,1.0517,1.0643500000000001,1.07198,1.0678,1.14962,1.13838,1.04884,1.07838,1.1062,1.0487199999999999,1.073,1.20622,1.1685,1.0817999999999999,1.10442,1.2019199999999999,1.1009,1.0378,1.0292400000000002,0.96854,0.95952,0.9869,1.1251200000000001,1.06492,1.02834,1.09998,1.0811266666666666,1.0473,0.985,1.107,1.0155,0.9644,1.0469,1.0051,1.0104,0.9569,1.1048,1.0517,0.9451,0.9818,1.0016,0.959,0.8747,0.9235,0.8914,0.9159,0.9121,1.0144,0.9165,0.9615,0.938,0.8747,1.1045,1.158,1.2052,1.3152,1.202,1.1164,1.2795,1.0853,1.1473,1.3028,1.3307,1.2021,1.2638,1.3643,1.1698,1.2071,1.0694,1.0493,1.0767,1.0398,1.3537,1.1882,1.0825,1.3816,1.3816,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,3,3,1,0.999,0.002,1254,1.1368,1.2133,1.1244,1.0984,1.0538,1.1522,1.4081,1.0175,1.1908,1.2641,1.0622,1.118,1.0395,0.9972,1.0352,1.0698,0.9899,0.9723,1.056,1.1042,1.1208,0.9996,1.1083,0.8968,1.0636,1.13056,1.16506,1.19222,1.23584,1.0932600000000001,1.14546,1.45804,1.00724,1.10274,1.25038,1.08024,1.15206,1.1105800000000001,1.02248,1.07768,1.1408200000000002,1.0259,0.9935600000000001,0.9811,1.0635400000000002,1.19728,0.99556,1.08504,0.9961,1.1126141666666667,1.0735,0.9313,1.0225,0.8562,0.9677,0.9896,0.9487,0.8678,0.9364,1.0286,1.0118,0.8792,0.8527,0.8787,0.9024,0.9343,0.9694,0.8131,0.8338,0.8352,0.9536,0.9566,0.9535,0.8242,0.8131,1.191,1.3536,1.575,2.1858,1.3403,1.3315,1.9454,1.123,1.222,1.5201,1.2433,1.6648,1.4167,1.1536,1.3895,1.5928,1.1212,1.285,1.0751,1.2867,1.7604,1.0541,1.1584,1.3406,2.1858,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,4,4,3,0.999,0.002,1254,1.0862,1.0486,1.0568,1.1656,1.1097,1.1676,1.1807,1.0602,0.9186,1.2575,1.0368,1.0532,1.0651,1.1566,1.0353,1.1365,1.1529,1.0514,0.9629,0.9834,0.9735,1.0021,1.0148,1.0474,1.0599,1.0915400000000002,1.03812,1.14182,1.17354,1.10474,1.1993,1.18102,1.05042,0.9821199999999999,1.2376200000000002,1.0672599999999999,1.06304,1.03918,1.13176,1.08204,1.10332,1.10952,1.05576,0.95928,0.9851599999999999,1.02508,1.03786,0.98414,1.01172,1.0773066666666666,1.0596,0.9517,0.9482,0.9749,0.986,1.1434,1.0917,0.9829,0.8896,1.1374,0.9852,1.0251,0.9008,1.0402,1.0067,1.0331,0.9981,0.9984,0.8938,0.9143,0.9041,0.9164,0.8973,0.9201,0.8896,1.1342,1.1469,1.3366,1.3597,1.245,1.3139,1.2673,1.1017,1.1133,1.3698,1.15,1.1017,1.1089,1.1787,1.2348,1.1605,1.1886,1.1059,1.0593,1.079,1.1452,1.1588,1.0482,1.1076,1.3698,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,4,1,1,0.999,0.002,1254,1.0488,1.0723,1.0801,1.0064,1.0012,1.0474,1.1096,0.9476,1.0602,1.2877,1.0946,0.9724,1.0118,1.1113,1.1199,1.103,1.1237,0.9593,0.9241,0.9285,0.9493,1.0372,1.0187,1.1372,1.05755,1.0585200000000001,1.08696,1.07812,1.0591599999999999,1.11452,1.07836,1.0669,0.99542,1.05886,1.25336,1.1485400000000001,1.0203799999999998,1.0914,1.14164,1.04918,1.0530599999999999,1.05924,0.9824400000000001,0.95138,0.9998400000000001,1.10886,1.1298,1.06392,1.17218,1.0759183333333333,1.0318,0.9827,1.0416,0.9982,0.9935,0.9703,0.8929,0.9356,0.9335,1.1521,1.0684,0.8461,0.9754,1.0182,0.7962,0.9182,0.8498,0.8618,0.8938,0.8934,0.9189,0.8027,0.9576,0.8912,0.7962,1.0882,1.1947,1.114,1.1931,1.2912,1.2672,1.1598,1.0964,1.2105,1.3228,1.2986,1.246,1.4264,1.3587,1.2156,1.1168,1.1496,1.1557,1.0212,1.1378,1.7976,1.4127,1.1872,1.6111,1.7976,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,4,4,2,0.999,0.002,1254,1.0876,0.9836,1.0513,1.2074,1.0747,1.1878,1.1266,1.0688,0.8878,1.1535,1.0268,1.0692,1.0881,1.2838,1.0456,1.0213,0.9888,1.0322,0.9464,0.9564,0.9665,1.0229,0.9622,1.038,1.0481,1.0864800000000001,1.0156800000000001,1.15412,1.20298,1.0891199999999999,1.2116,1.1243400000000001,1.0794000000000001,0.9408,1.18382,1.1199,1.05514,1.06114,1.18468,1.0541,1.09408,1.00698,1.0261,0.9683400000000001,0.9845200000000001,1.0315400000000001,1.0478999999999998,0.9745800000000001,1.01688,1.0714258333333333,1.0418,0.9107,0.9835,0.9649,0.9941,1.1661,0.9576,1.024,0.8824,1.1289,1.0235,1.0042,0.9089,0.9506,0.9974,0.99,0.9729,0.9721,0.911,0.8829,0.9269,0.9167,0.8798,0.9201,0.8798,1.1566,1.1632,1.3792,1.5263,1.2176,1.3041,1.2713,1.1614,1.1087,1.3056,1.2895,1.1007,1.1257,1.2864,1.1452,1.2478,1.0718,1.0717,1.0412,1.1391,1.2106,1.1641,1.0845,1.1135,1.5263,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,3,4,1,0.999,0.002,1254,1.1172,1.0624,1.1419,1.0466,1.1083,1.2448,1.3368,0.9558,0.8997,1.2843,1.0416,1.2682,1.2391,0.9842,0.965,0.9424,1.1888,0.9343,0.9141,1.0146,1.2054,0.9091,1.0411,0.9108,1.0429,1.12348,1.11538,1.19072,1.11006,1.12742,1.20194,1.39046,1.0147,0.97058,1.4230800000000001,1.01218,1.1586400000000001,1.40158,0.99604,1.01626,1.03066,1.1967,0.9317,0.93462,1.06234,1.3173,0.97804,1.0222,0.9454800000000001,1.111315,1.041,0.9509,0.9753,1.0157,0.9095,0.9375,0.9696,0.907,0.8626,0.9308,0.904,0.9444,1.0267,0.9441,0.9461,0.8877,1.1146,0.842,0.8803,0.8424,1.1189,0.8692,0.8511,0.8429,0.842,1.2275,1.2932,1.4216,1.2896,1.3684,1.5162,1.7054,1.2893,1.1037,2.1267,1.0432,1.3359,1.8593,1.0905,1.1932,1.3556,1.2547,1.0843,1.0657,1.2306,1.894,1.2341,1.139,1.1716,2.1267,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,4,4,1,0.999,0.002,1254,1.0489,0.9708,1.0686,1.2935,1.0937,1.2919,1.0376,0.9983,0.9054,1.204,0.9881,1.1139,1.1733,1.3681,0.8776,1.145,1.0661,1.0189,0.9636,0.9789,0.8927,1.0139,0.9583,1.0759,1.0408,1.06362,1.0093,1.09374,1.2075,1.10358,1.3154400000000002,1.0134,0.9971400000000001,0.96838,1.24956,1.10984,1.0759,1.06312,1.26206,0.9094,1.1255,1.0236399999999999,0.96652,0.9943199999999999,1.03966,0.99656,1.1183400000000001,1.04528,1.08048,1.0763449999999999,1.02,0.9229,0.9772,0.8844,0.92,1.1313,0.9329,0.9191,0.8973,1.1139,0.9852,0.9781,0.8597,0.8704,0.8761,0.939,0.9063,0.8552,0.9153,0.8835,0.8888,0.8786,0.8584,0.9249,0.8552,1.1473,1.1823,1.3307,1.5838,1.2747,1.5379,1.043,1.1082,1.1894,1.4602,1.3553,1.1326,1.2306,1.4569,1.015,1.3012,1.114,1.0578,1.1479,1.2946,1.4146,1.4031,1.2586,1.2767,1.5838,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,4,2,1,0.999,0.002,1254,1.0588,1.1672,1.0918,1.1647,1.0216,1.1088,1.2016,1.0067,0.9485,1.1625,1.087,1.0536,1.0322,1.0735,0.9213,1.0331,1.0228,0.9396,0.992,0.9957,0.9435,1.0528,1.047,1.0715,1.03405,1.07066,1.1589800000000001,1.1260999999999999,1.11034,1.06244,1.1497199999999999,1.1361,1.01054,0.9902799999999999,1.11528,1.0705,1.05488,1.08286,1.09656,0.93062,1.0626799999999998,1.0318999999999998,0.9754999999999999,0.9678000000000001,1.0074200000000002,1.00346,1.09934,1.0433,1.1343599999999998,1.0621508333333334,1.0318,1.1117,0.9716,0.9282,0.898,1.0273,0.9349,0.9067,0.896,0.9532,0.9575,0.9828,0.9379,1.0215,0.8818,0.9246,0.9518,0.9103,0.87,0.8713,0.9106,0.949,0.9009,0.9276,0.87,1.1389,1.2267,1.3492,1.2369,1.2644,1.3452,1.3107,1.1349,1.2183,1.2917,1.1444,1.2002,1.2666,1.2289,1.0253,1.2286,1.0952,1.1433,1.0181,1.2071,1.2297,1.4067,1.1808,1.4603,1.4603,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.01,2,2,1,0.999,0.002,1254,1.0269,1.1324,1.1116,1.2124,1.0177,1.0243,1.0029,0.9697,1.1196,1.0692,0.9746,1.2354,1.0333,0.9403,1.0351,0.9313,1.2236,0.8836,0.8286,0.859,1.1485,0.9726,1.1037,1.0004,1.0062,1.02548,1.13048,1.06062,1.1712799999999999,1.0729000000000002,1.04618,1.02766,0.9600799999999999,1.09618,1.0142799999999998,0.9577199999999999,1.16996,1.14928,0.9228,1.02412,0.91708,1.19088,0.89246,0.82384,0.9267799999999999,1.2785600000000001,0.94546,1.08402,0.9457000000000001,1.0347416666666667,0.973,0.9783,0.9475,0.9009,0.9259,0.8994,0.9576,0.8984,0.9874,0.8472,0.8837,1.0433,0.8312,0.8588,0.8331,0.7597,0.9367,0.7953,0.7913,0.7874,0.947,0.833,0.9459,0.8053,0.7597,1.0623,1.3924,1.1471,1.302,1.2211,1.1659,1.1905,1.0102,1.1932,1.2225,1.0063,1.2681,1.9096,0.9418,1.1586,1.1249,1.3934,0.9839,0.876,1.1006,1.6467,1.015,1.184,1.0443,1.9096,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
