date_range,watch_days,hold_days,num_stocks_to_buy,loss_limit,total_profit,yearly_profit
2011-01-06/2011-12-31,3,8,2,0.995,0.7176656930046235,0.7135326778411466
2011-01-06/2011-12-31,3,8,1,0.995,0.7176656930046235,0.7135326778411466
2019-01-07/2019-12-31,4,7,2,0.995,0.7183232789989662,0.7135266839085354
2011-01-03/2011-12-31,4,4,2,0.995,0.7156235934155318,0.7134770757326011
2022-01-06/2022-12-31,2,8,1,0.995,0.7176083341980574,0.7134746565669559
2013-01-07/2013-12-31,4,4,2,0.998,0.7182029549517411,0.7134047430717614
2005-01-05/2005-12-31,5,5,1,0.998,0.7168063318269914,0.7133343041612271
2001-01-02/2001-12-31,3,7,2,0.995,0.7148173772844865,0.713331417686615
2005-01-05/2005-12-31,3,5,1,0.998,0.7167634746570415,0.7132910326263276
2004-01-06/2004-12-31,2,7,2,0.998,0.7167333692249732,0.7132606361421687
2017-01-04/2017-12-31,5,5,1,0.998,0.7160183259118131,0.7132079590474305
2004-01-07/2004-12-31,2,8,1,0.995,0.7172717655162456,0.7131342022999481
2020-01-03/2020-12-31,2,8,1,0.998,0.7145862892599905,0.7130993808933191
2020-01-03/2020-12-31,4,6,1,0.998,0.7145862892599893,0.7130993808933179
2014-01-02/2014-12-31,4,6,1,0.998,0.7145862892599892,0.7130993808933178
2013-01-03/2013-12-31,2,8,2,0.995,0.7152380270535322,0.7130892156242488
2013-01-04/2013-12-31,2,4,2,0.995,0.715876687363064,0.7130652156502533
2022-01-05/2022-12-31,5,5,1,0.998,0.7165258537825306,0.7130511149967864
2007-01-01/2007-12-31,5,4,1,0.995,0.7138682421981827,0.7130424352086083
2018-01-04/2018-12-31,2,5,1,0.998,0.715837841493108,0.7130260668220278
2022-01-03/2022-12-31,2,5,1,0.995,0.7151443351335297,0.7129949666115363
2009-01-01/2009-12-31,5,7,1,0.995,0.7138033628031868,0.7129774083342431
2006-01-05/2006-12-31,5,7,1,0.995,0.7164180669722665,0.7129422867417977
2011-01-04/2011-12-31,4,4,2,0.995,0.7156235934155319,0.7128101482768037
2009-01-07/2009-12-31,4,5,1,0.995,0.7175619603286767,0.7127551424030947
2013-01-07/2013-12-31,2,7,2,0.998,0.7175115412977902,0.7127040469406157
2010-01-04/2010-12-31,4,5,1,0.998,0.7155137948720063,0.7126994939415803
2000-08-12/2022-12-31,3,2,1,0.995,0.000508366168431686,0.7126127658412674
2014-01-02/2014-12-31,3,8,2,0.995,0.7140904989003821,0.7126015565567685
2000-08-12/2022-12-31,3,2,2,0.995,0.0005066418599564518,0.7125046110210359
2008-01-01/2008-12-31,3,4,2,0.998,0.712643480097443,0.7124781396296769
2008-01-04/2008-12-31,2,8,1,0.998,0.7145862892599902,0.7124336048909372
2011-01-03/2011-12-31,2,8,1,0.998,0.7145862892599901,0.7124336048909371
2012-01-04/2012-12-31,3,7,1,0.998,0.7145862892599899,0.7124336048909369
2001-01-03/2001-12-31,5,5,1,0.998,0.7145862892599898,0.7124336048909368
2012-01-04/2012-12-31,3,7,2,0.998,0.7145862892599897,0.7124336048909367
2006-01-03/2006-12-31,5,5,1,0.998,0.7145862892599893,0.7124336048909363
2014-01-03/2014-12-31,4,6,1,0.998,0.7145862892599892,0.7124336048909362
2007-01-02/2007-12-31,5,4,1,0.995,0.7138682421981827,0.7123783887431772
2022-01-06/2022-12-31,3,6,1,0.998,0.7165136155063472,0.7123673098644978
2000-08-05/2022-12-31,3,2,2,0.995,0.0005003602638694086,0.712314466059745
2012-01-05/2012-12-31,3,2,2,0.998,0.7151157217142114,0.7122983197987862
2007-01-01/2007-12-31,5,3,1,0.998,0.7131086094142389,0.712281076952536
2000-08-05/2022-12-31,3,2,1,0.995,0.0004997906476779224,0.7122782513314844
2003-01-06/2003-12-31,3,3,2,0.995,0.7163933515106595,0.712245660371122
2013-01-04/2013-12-31,4,7,1,0.995,0.7150603465685592,0.7122425134896969
2001-01-04/2001-12-31,3,6,1,0.995,0.7149802106100931,0.7121617536645837
2008-01-04/2008-12-31,4,2,1,0.998,0.7142314318569087,0.7120766410112004
2018-01-01/2018-12-31,4,4,1,0.995,0.712901811597657,0.7120738098860824
2001-01-04/2001-12-31,2,3,2,0.995,0.7148810136149598,0.7120617845582805
2008-01-01/2008-12-31,5,3,1,0.998,0.7122161303572357,0.7120505964893445
2016-01-01/2016-12-31,4,3,2,0.995,0.7122073165511847,0.7120417786963926
2010-01-05/2010-12-31,4,5,1,0.998,0.7155137948720062,0.7120292869007048
2015-01-07/2015-12-31,4,2,1,0.995,0.7168244858848477,0.7120077811062027
2018-01-05/2018-12-31,2,7,1,0.998,0.7154307958180616,0.7119454876096243
2014-01-03/2014-12-31,3,8,2,0.995,0.7140904989003822,0.7119348719012382
2023-01-02/2023-06-23,3,7,2,0.998,0.8521225301239226,0.7118981541962659
2010-01-07/2010-12-31,4,3,1,0.995,0.7166866498312443,0.7118680988984992
2017-01-06/2017-12-31,3,7,1,0.998,0.7160183259118129,0.7118663165845465
2004-01-07/2004-12-31,3,7,1,0.998,0.7160183259118127,0.7118663165845462
2005-01-04/2005-12-31,4,2,1,0.998,0.7146816273423849,0.7118608468338667
2011-01-05/2011-12-31,3,6,2,0.998,0.7153093690426596,0.7118228903508335
2004-01-05/2004-12-31,2,3,2,0.995,0.7146284756780854,0.7118072817006112
2001-01-01/2001-12-31,4,2,2,0.998,0.7126344786502663,0.7118058706330889
2010-01-04/2010-12-31,2,8,1,0.998,0.7145862892599906,0.7117647671460429
2010-01-04/2010-12-31,5,5,2,0.998,0.7145862892599902,0.7117647671460425
2011-01-04/2011-12-31,2,8,1,0.998,0.7145862892599901,0.7117647671460424
2013-01-04/2013-12-31,2,8,1,0.998,0.7145862892599901,0.7117647671460424
2011-01-04/2011-12-31,2,8,2,0.998,0.71458628925999,0.7117647671460423
2010-01-04/2010-12-31,5,5,1,0.998,0.7145862892599899,0.7117647671460421
2001-01-04/2001-12-31,5,5,1,0.998,0.7145862892599898,0.711764767146042
2012-01-05/2012-12-31,2,8,1,0.998,0.7145862892599897,0.7117647671460419
2006-01-04/2006-12-31,5,5,1,0.998,0.7145862892599896,0.7117647671460418
2009-01-05/2009-12-31,2,5,2,0.995,0.715229445447947,0.7117421965048418
2016-01-04/2016-12-31,2,5,2,0.995,0.713856003165569,0.7116989854629434
2007-01-02/2007-12-31,5,3,1,0.998,0.7131086094142389,0.7116156451992407
2005-01-04/2005-12-31,2,6,2,0.998,0.7144271093271903,0.7116043493381642
2014-01-02/2014-12-31,2,6,1,0.998,0.7130886901940096,0.7115956444758709
2022-01-03/2022-12-31,3,6,1,0.995,0.7135993298737249,0.7114407907385832
2008-01-01/2008-12-31,5,7,1,0.995,0.7115897577710885,0.711423940751428
2018-01-02/2018-12-31,4,4,1,0.995,0.712901811597657,0.7114080014001511
2010-01-04/2010-12-31,3,7,1,0.995,0.7142165296076389,0.7113921326756637
2013-01-03/2013-12-31,3,5,2,0.995,0.713524565681497,0.7113655835379349
2018-01-01/2018-12-31,4,5,2,0.995,0.7121655278704866,0.7113358571165169
2013-01-01/2013-12-31,2,6,1,0.995,0.7120857282367897,0.7112558767465971
2022-01-03/2022-12-31,3,2,1,0.998,0.7133948686751672,0.7112351181916151
2005-01-04/2005-12-31,2,6,1,0.998,0.7140568485052905,0.7112312107821899
2010-01-07/2010-12-31,2,7,2,0.998,0.7160242953867009,0.7111968805745852
2009-01-06/2009-12-31,2,3,2,0.995,0.7153406713559252,0.7111808680291075
2000-08-06/2022-12-31,4,2,1,0.998,0.0004824143209036692,0.7111244973884053
2000-08-07/2022-12-31,4,2,1,0.998,0.0004824143209036692,0.7110948649705583
2010-01-05/2010-12-31,2,8,1,0.998,0.7145862892599908,0.711092846786709
2011-01-05/2011-12-31,3,7,1,0.998,0.7145862892599903,0.7110928467867086
2018-01-05/2018-12-31,5,5,1,0.998,0.7145862892599902,0.7110928467867085
2010-01-05/2010-12-31,5,5,2,0.998,0.71458628925999,0.7110928467867083
2005-01-05/2005-12-31,3,7,1,0.998,0.7145862892599899,0.7110928467867081
2001-01-05/2001-12-31,4,6,1,0.998,0.7145862892599898,0.711092846786708
2010-01-05/2010-12-31,5,5,1,0.998,0.7145862892599896,0.7110928467867078
2017-01-05/2017-12-31,5,5,1,0.995,0.7145846232499977,0.7110911647442695
2000-08-08/2022-12-31,4,2,1,0.998,0.0004824143209036692,0.7110652265428512
2016-01-05/2016-12-31,2,5,2,0.995,0.7138560031655689,0.7110288053890126
2008-01-04/2008-12-31,2,8,2,0.995,0.7131824417253058,0.7110214332600917
2004-01-07/2004-12-31,2,6,2,0.995,0.715167922360846,0.7110061339805415
2008-01-07/2008-12-31,5,2,1,0.998,0.7151587493793115,0.7109968556130964
2014-01-03/2014-12-31,2,6,1,0.998,0.7130886901940098,0.7109271267186996
2004-01-05/2004-12-31,3,6,1,0.995,0.7137476418483147,0.710919602660513
2005-01-05/2005-12-31,2,7,1,0.995,0.7143535506334391,0.7108578690100736
2008-01-07/2008-12-31,4,8,2,0.995,0.7149908128100361,0.7108269900320888
2007-01-03/2007-12-31,4,4,1,0.995,0.7129425151178729,0.7107800865065934
2008-01-02/2008-12-31,5,7,1,0.995,0.7115897577710883,0.7107587836598839
2001-01-01/2001-12-31,4,8,1,0.995,0.7115897577710883,0.7107587836598839
2001-01-01/2001-12-31,4,8,2,0.995,0.7115897577710881,0.7107587836598837
2010-01-05/2010-12-31,3,7,1,0.995,0.7142165296076389,0.7107195302437173
2018-01-02/2018-12-31,4,5,2,0.995,0.7121655278704866,0.7106687086653931
2001-01-05/2001-12-31,4,6,2,0.998,0.7141498894054565,0.7106522492980516
2021-01-07/2021-12-31,2,3,1,0.998,0.7154744627601769,0.7106396994294052
2015-01-07/2015-12-31,3,5,1,0.998,0.7154692343678329,0.710634401201154
2015-01-07/2015-12-31,4,6,1,0.995,0.7152825758720622,0.7104452500119085
2010-01-06/2010-12-31,4,6,2,0.998,0.7145862892599902,0.7104178227542284
2003-01-06/2003-12-31,2,8,1,0.998,0.7145862892599901,0.7104178227542283
2010-01-06/2010-12-31,4,6,1,0.998,0.71458628925999,0.7104178227542282
2006-01-06/2006-12-31,3,7,1,0.998,0.7145862892599898,0.7104178227542279
2011-01-06/2011-12-31,2,8,1,0.998,0.7145862892599898,0.7104178227542279
2005-01-06/2005-12-31,3,7,1,0.998,0.7145862892599895,0.7104178227542275
2011-01-05/2011-12-31,4,3,1,0.995,0.7138881285136737,0.710387972469608
2010-01-07/2010-12-31,5,4,2,0.995,0.715195729829492,0.7103572445419907
2008-01-01/2008-12-31,4,7,2,0.995,0.710482619006207,0.7103163024286886
2009-01-05/2009-12-31,5,5,1,0.995,0.7137716825523229,0.7102704077323042
2020-01-07/2020-12-31,4,3,1,0.998,0.7144259693117936,0.7102556635289337
2004-01-06/2004-12-31,3,6,1,0.995,0.7137476418483147,0.7102461360876507
2001-01-04/2001-12-31,3,2,2,0.998,0.7130764979765573,0.710243251794913
2017-01-02/2017-12-31,3,4,2,0.995,0.7117379961204743,0.7102394318737904
2005-01-04/2005-12-31,2,4,2,0.998,0.7130088233321868,0.7101750525202929
2007-01-03/2007-12-31,3,5,2,0.995,0.7122909739473763,0.7101246924877554
2014-01-02/2014-12-31,4,3,1,0.995,0.7116078011707367,0.7101087058292505
2023-01-05/2023-12-23,2,2,1,0.998,0.7189771296818518,0.710103312043482
2010-01-05/2010-12-31,5,4,1,0.995,0.713597609245002,0.7100946625053242
2008-01-03/2008-12-31,5,7,1,0.995,0.7115897577710882,0.710090588838168
2022-01-06/2022-12-31,4,4,1,0.998,0.7142321358872088,0.7100596071885512
2019-01-04/2019-12-31,5,2,2,0.995,0.7127686694965122,0.7099330375689596
2010-01-01/2010-12-31,5,2,2,0.995,0.7107580098268483,0.7099251557389556
2011-01-06/2011-12-31,3,4,1,0.998,0.7140892040615535,0.7099150367889391
2014-01-02/2014-12-31,3,2,1,0.995,0.711414437625139,0.7099145537833833
2019-01-07/2019-12-31,5,5,2,0.995,0.7147307376422993,0.7098860482161937
2010-01-07/2010-12-31,5,8,1,0.995,0.7146799334033124,0.7098345664999203
2018-01-05/2018-12-31,5,2,1,0.995,0.7133341320819075,0.7098286559158644
2015-01-01/2015-12-31,5,2,2,0.998,0.7106285336155715,0.7097953871774457
2010-01-07/2010-12-31,3,7,2,0.998,0.7145862892599902,0.7097396738010685
2010-01-07/2010-12-31,3,7,1,0.998,0.7145862892599901,0.7097396738010684
2019-01-07/2019-12-31,2,8,2,0.998,0.71458628925999,0.7097396738010683
2019-01-07/2019-12-31,2,8,1,0.998,0.7145862892599899,0.7097396738010682
2004-01-07/2004-12-31,3,3,1,0.995,0.7138684472318023,0.7096917501874218
2010-01-06/2010-12-31,3,7,2,0.995,0.7138216715070206,0.7096444385886702
2009-01-06/2009-12-31,5,5,1,0.995,0.7137716825523232,0.7095938770081299
2012-01-02/2012-12-31,2,3,2,0.998,0.7104219010593237,0.7095882882243337
2008-01-02/2008-12-31,4,4,2,0.998,0.7103950126186961,0.7095613391081671
2010-01-01/2010-12-31,3,4,1,0.998,0.7103933813696833,0.7095597041782461
2015-01-07/2015-12-31,2,4,2,0.998,0.7143124820860912,0.7094622174062625
2014-01-02/2014-12-31,2,4,2,0.998,0.7109627863367227,0.7094610620201582
2014-01-03/2014-12-31,4,3,1,0.995,0.7116078011707367,0.709437485591811
2022-01-03/2022-12-31,5,7,1,0.995,0.7115897577710887,0.7094193357265682
2007-01-03/2007-12-31,5,7,1,0.995,0.7115897577710881,0.7094193357265677
2018-01-05/2018-12-31,4,2,2,0.998,0.7129104273537027,0.709400886553971
2020-01-07/2020-12-31,4,6,1,0.995,0.7135729856617807,0.7093929046448558
2001-01-02/2001-12-31,4,2,1,0.998,0.7108928921470604,0.7093908831718436
2015-01-07/2015-12-31,2,6,2,0.995,0.7141835462388281,0.7093315638860812
2004-01-02/2004-12-31,3,2,2,0.995,0.7101630903030114,0.7093288935899058
2001-01-02/2001-12-31,2,4,2,0.995,0.7108287034596129,0.7093264331002641
2022-01-04/2022-12-31,3,4,1,0.995,0.7120312869201801,0.709189946513165
2019-01-07/2019-12-31,2,7,1,0.995,0.713940370938866,0.7090851503245609
2015-01-08/2015-12-31,5,5,1,0.998,0.7145862892599895,0.7090583784887966
2023-01-05/2023-12-23,2,2,2,0.998,0.7179421690401933,0.7090426767217108
2010-01-07/2010-12-31,2,7,1,0.995,0.7138613831085231,0.7090051110127211
2017-01-05/2017-12-31,4,5,1,0.998,0.7124639871810836,0.7089501676561063
2008-01-07/2008-12-31,4,3,2,0.995,0.713133445565356,0.7089483344059289
2019-01-01/2019-12-31,3,3,1,0.995,0.7097395888198708,0.70890443738598
2008-01-03/2008-12-31,4,4,2,0.998,0.7103950126186961,0.7088909771629853
2002-01-03/2002-12-31,2,4,2,0.995,0.7109834881837361,0.7088094912306763
2002-01-02/2002-12-31,4,2,1,0.998,0.7102937517899135,0.7087893044457964
2010-01-06/2010-12-31,4,5,2,0.995,0.7129506206363388,0.7087634186140442
2007-01-04/2007-12-31,4,8,1,0.995,0.7115897577710882,0.708745003582768
2007-01-04/2007-12-31,5,7,1,0.995,0.7115897577710881,0.7087450035827679
2012-01-04/2012-12-31,4,5,1,0.998,0.7108965192224709,0.7087220098340111
2001-01-03/2001-12-31,4,2,1,0.998,0.7108928921470604,0.708718361389364
2005-01-03/2005-12-31,3,5,2,0.995,0.7108766361200649,0.7087020095905952
2001-01-03/2001-12-31,2,4,2,0.995,0.7108287034596129,0.7086537945562155
2013-01-01/2013-12-31,2,6,2,0.995,0.7094894613283196,0.7086537464279015
2008-01-07/2008-12-31,2,2,1,0.995,0.7127981323597216,0.7086091870487046
2021-01-06/2021-12-31,2,7,2,0.995,0.712783178722627,0.708594062488364
2019-01-01/2019-12-31,3,3,2,0.995,0.7094173512386227,0.7085814739509149
2018-01-05/2018-12-31,4,5,2,0.995,0.7120615628671481,0.7085438899986586
2019-01-03/2019-12-31,2,2,1,0.995,0.710672667078609,0.7084968391585278
2018-01-01/2018-12-31,3,3,1,0.995,0.7092593484608214,0.7084231154492093
2006-01-04/2006-12-31,2,3,2,0.998,0.7112279251095952,0.7083803757542605
2001-01-03/2001-12-31,3,4,1,0.998,0.7105381576701515,0.7083615377703739
2022-01-07/2022-12-31,3,5,2,0.995,0.713208628270376,0.7083436736065083
2001-01-04/2001-12-31,3,7,1,0.995,0.7111891783931609,0.7083413298478346
2022-01-05/2022-12-31,4,8,1,0.995,0.7118295394275305,0.7083096463809839
2020-01-07/2020-12-31,4,2,1,0.998,0.712492114011992,0.7082996719466439
2008-01-04/2008-12-31,3,6,1,0.998,0.7104539670964772,0.7082768516069317
2019-01-01/2019-12-31,3,8,1,0.995,0.7091068376259029,0.7082702613697262
2019-01-01/2019-12-31,3,8,2,0.995,0.7091068376259022,0.7082702613697255
2006-01-03/2006-12-31,5,2,2,0.995,0.7104416044740053,0.7082644162191813
2017-01-02/2017-12-31,2,6,1,0.998,0.7096633977535426,0.708156388403124
2011-01-05/2011-12-31,2,7,1,0.998,0.7116746263851584,0.7081532516317871
2002-01-03/2002-12-31,4,2,1,0.998,0.7102937517899134,0.7081156934381223
2001-01-05/2001-12-31,4,8,1,0.995,0.7115897577710883,0.7080675714798673
2014-01-03/2014-12-31,5,4,2,0.995,0.7101981503814583,0.7080195295737285
2003-01-01/2003-12-31,4,2,1,0.998,0.708836457743832,0.7079992732416736
2013-01-07/2013-12-31,2,6,2,0.995,0.7128663220846261,0.7079968191608984
2005-01-05/2005-12-31,5,5,1,0.995,0.711467558173936,0.7079442036371474
2017-01-02/2017-12-31,4,3,2,0.995,0.7093430839600259,0.7078347740636284
2002-01-07/2002-12-31,5,5,2,0.995,0.7126366197899607,0.7077640666776379
2022-01-06/2022-12-31,3,7,1,0.995,0.7119551378798934,0.7077565655883122
2018-01-02/2018-12-31,3,3,1,0.995,0.7092593484608214,0.7077506987278848
2008-01-04/2008-12-31,3,4,2,0.995,0.7099162797321689,0.7077360012590731
2023-01-03/2023-06-23,5,4,2,0.995,0.8505620611828896,0.7077086408087189
2006-01-04/2006-12-31,5,2,2,0.995,0.7105606283775557,0.7077079298654795
2002-01-04/2002-12-31,5,4,1,0.995,0.7105165961365998,0.7076635581136741
2019-01-07/2019-12-31,4,5,2,0.995,0.7125099579951143,0.7076357236061899
2014-01-01/2014-12-31,3,7,1,0.995,0.7084542483683345,0.7076162046543956
2022-01-06/2022-12-31,3,6,2,0.995,0.7117926039720494,0.7075921775667787
2013-01-04/2013-12-31,3,3,1,0.995,0.71036604845726,0.7075118498801513
2008-01-07/2008-12-31,2,8,2,0.995,0.7117027861786717,0.707501335452765
2022-01-04/2022-12-31,3,3,1,0.998,0.7103502957984151,0.7074959758078037
2013-01-07/2013-12-31,2,7,1,0.998,0.7123240521660985,0.7074473509470353
2018-01-05/2018-12-31,5,5,1,0.995,0.7109747955796466,0.707446733298128
2005-01-06/2005-12-31,4,8,1,0.995,0.7115897577710886,0.7073870183043692
2020-01-07/2020-12-31,4,8,1,0.995,0.7115897577710883,0.707387018304369
2019-01-03/2019-12-31,3,8,1,0.995,0.70951605679759,0.7073334263724382
2019-01-03/2019-12-31,3,8,2,0.995,0.7095160567975897,0.7073334263724379
2003-01-03/2003-12-31,3,2,1,0.995,0.7095071167031094,0.7073244337638294
2017-01-05/2017-12-31,4,8,1,0.995,0.7108312598393468,0.70730182719462
2017-01-06/2017-12-31,3,2,2,0.998,0.7114633710775288,0.7072591909342676
2008-01-02/2008-12-31,5,3,1,0.998,0.708080564752185,0.707241681678613
2012-01-04/2012-12-31,4,5,2,0.995,0.7093953887636355,0.7072120496200776
2017-01-03/2017-12-31,2,4,2,0.995,0.7092405735285742,0.7070563253816474
2018-01-05/2018-12-31,4,4,2,0.998,0.7105567746490128,0.707024722629903
2003-01-01/2003-12-31,2,7,1,0.995,0.7078520563447496,0.7070126603352027
2006-01-06/2006-12-31,2,8,1,0.995,0.711190474757798,0.7069831852294438
2001-01-05/2001-12-31,4,5,1,0.998,0.7104444463923656,0.7069113228902675
2004-01-05/2004-12-31,4,4,1,0.998,0.7097670109966507,0.7069081982612204
2018-01-05/2018-12-31,3,5,2,0.995,0.7103708948549721,0.7068370698970564
2007-01-04/2007-12-31,4,5,1,0.998,0.709684982995141,0.7068255388959123
2009-01-07/2009-12-31,4,8,1,0.995,0.7115897577710888,0.7067033227541475
2013-01-07/2013-12-31,4,7,2,0.995,0.7115897577710886,0.7067033227541473
2010-01-07/2010-12-31,5,7,1,0.995,0.7115897577710886,0.7067033227541473
2022-01-07/2022-12-31,4,8,1,0.995,0.7115897577710886,0.7067033227541473
2015-01-07/2015-12-31,5,7,1,0.995,0.7115897577710886,0.7067033227541473
2022-01-07/2022-12-31,4,8,2,0.995,0.7115897577710885,0.7067033227541472
2013-01-07/2013-12-31,4,7,1,0.995,0.7115897577710882,0.7067033227541469
2010-01-07/2010-12-31,4,8,1,0.995,0.7115897577710881,0.7067033227541468
2002-01-07/2002-12-31,5,7,1,0.995,0.7115897577710881,0.7067033227541468
2016-01-01/2016-12-31,2,5,1,0.998,0.706844764942193,0.7066768152436251
2019-01-01/2019-12-31,3,5,1,0.995,0.70745812071539,0.7066178410292693
2007-01-04/2007-12-31,5,2,2,0.998,0.7094441383094622,0.7065828410955133
2007-01-03/2007-12-31,3,5,2,0.998,0.7087664214749769,0.7065793912256672
2003-01-03/2003-12-31,2,2,1,0.998,0.7087557335781974,0.7065686406503153
2008-01-03/2008-12-31,5,3,1,0.998,0.7080805647521848,0.7065671375143766
2019-01-04/2019-12-31,5,6,2,0.995,0.7094200988606624,0.7065586167348691
2018-01-03/2018-12-31,4,6,1,0.995,0.7087331745041183,0.7065459492845875
2010-01-06/2010-12-31,5,5,2,0.995,0.7106458688016292,0.7064323795362424
2018-01-04/2018-12-31,2,5,2,0.995,0.7092488047244767,0.706386005281093
2010-01-04/2010-12-31,4,4,2,0.998,0.7092423163063402,0.7063794669741795
2005-01-06/2005-12-31,4,2,2,0.998,0.7105569516249951,0.70634245083351
2004-01-02/2004-12-31,2,5,2,0.995,0.7071745051415677,0.7063335897162817
2019-01-07/2019-12-31,5,5,1,0.995,0.7111551021375508,0.7062629126553636
2000-08-04/2022-12-31,2,3,2,0.995,0.0004128017041644295,0.7062546760800247
2004-01-06/2004-12-31,4,4,1,0.998,0.709767010996651,0.7062274310812772
2023-01-04/2023-06-23,5,4,2,0.995,0.8505250940320838,0.7062049125218828
2007-01-04/2007-12-31,5,3,2,0.995,0.709019949538208,0.7061553908765903
2007-01-05/2007-12-31,4,4,2,0.998,0.7096855401946117,0.706145184448959
2000-08-11/2022-12-31,2,3,2,0.995,0.00041376806011172654,0.7061181873522909
2019-01-02/2019-12-31,4,5,1,0.998,0.7075811557595311,0.7060657081437218
2015-01-08/2015-12-31,5,7,1,0.995,0.7115897577710887,0.7060164633363859
2010-01-04/2010-12-31,5,2,2,0.995,0.7088515345100125,0.7059856817956014
2002-01-07/2002-12-31,3,3,2,0.998,0.7107934566911839,0.7058964834900523
2014-01-07/2014-12-31,3,6,1,0.998,0.7107041288402488,0.7058059746230724
2022-01-06/2022-12-31,4,3,2,0.995,0.70999571855998,0.7057748376759198
2010-01-05/2010-12-31,4,4,2,0.998,0.70924231630634,0.7056977422401288
2004-01-05/2004-12-31,2,7,1,0.998,0.7085195177447927,0.7056511152992028
2011-01-04/2011-12-31,2,5,2,0.995,0.7084320912302065,0.7055630176974423
2021-01-06/2021-12-31,3,2,1,0.995,0.7097557283306655,0.7055321216236816
2001-01-04/2001-12-31,3,4,2,0.998,0.7083722184405553,0.7055026853972443
2022-01-04/2022-12-31,5,4,2,0.995,0.7082739565295832,0.7054036694777432
2019-01-03/2019-12-31,4,5,1,0.998,0.7075811557595311,0.7053871834598198
2010-01-04/2010-12-31,5,5,1,0.995,0.7081488084403087,0.7052775613041663
2012-01-06/2012-12-31,2,4,1,0.998,0.7087917634707394,0.7052429055112126
2011-01-05/2011-12-31,3,5,1,0.998,0.7087770269211439,0.7052280289164895
2010-01-04/2010-12-31,3,3,2,0.995,0.7080443887924461,0.7051723407928043
2022-01-05/2022-12-31,2,8,1,0.995,0.7086521665337382,0.7051019821305284
2016-01-01/2016-12-31,3,5,1,0.998,0.7052474771968313,0.7050788144863215
2019-01-02/2019-12-31,4,4,2,0.998,0.7065747997497999,0.7050552875481463
2013-01-04/2013-12-31,2,6,2,0.998,0.707889804118235,0.7050165708416751
